Iteration,Experiment Index,Observed Yield Strength,UCB Score,Mean Prediction,Standard Deviation,Kernel Parameters,Max Yield Strength in Dataset,Stopping Reason
0,107,1309.1,,,,316**2 * RBF(length_scale=1) + WhiteKernel(noise_level=10),2510.3,Initial selection
1,264,1288.4,2052.4274399614565,815.4377118284666,247.39794562659793,316**2 * RBF(length_scale=15.3) + WhiteKernel(noise_level=10),2510.3,Continuing
2,244,1081.1,2002.8510903625047,1015.4618963015499,197.47783881219098,316**2 * RBF(length_scale=19.1) + WhiteKernel(noise_level=10),2510.3,Continuing
3,34,1730.2,1968.4421806064897,841.9760737717913,225.2932213669397,316**2 * RBF(length_scale=19.7) + WhiteKernel(noise_level=10),2510.3,Continuing
4,21,1860.3,1930.6002699897122,1466.0115320817786,92.91774758158674,316**2 * RBF(length_scale=14) + WhiteKernel(noise_level=10),2510.3,Continuing
5,169,1250.5,2139.9420298909163,1208.0078193631284,186.38684210555752,316**2 * RBF(length_scale=14.4) + WhiteKernel(noise_level=10),2510.3,Continuing
6,208,1153.4,2114.7173801857134,1278.972271084889,167.1490218201649,316**2 * RBF(length_scale=14.1) + WhiteKernel(noise_level=10),2510.3,Continuing
7,172,1164.4,2052.1248496357966,1162.2879157246136,177.96738678223664,316**2 * RBF(length_scale=14.3) + WhiteKernel(noise_level=10),2510.3,Continuing
8,305,1139.7,1899.939525465873,1476.341439691856,84.7196171548034,316**2 * RBF(length_scale=12.2) + WhiteKernel(noise_level=10),2510.3,Continuing
9,41,1169.4,1989.6625494665573,1554.0403493405313,87.1244400252052,316**2 * RBF(length_scale=10.4) + WhiteKernel(noise_level=10),2510.3,Continuing
10,175,1074.9,1966.1472736676624,1593.1005474480398,74.60934524392448,316**2 * RBF(length_scale=7.62) + WhiteKernel(noise_level=10),2510.3,Continuing
11,291,1577.8,2041.6550226381064,1249.5678679408657,158.41743093944814,316**2 * RBF(length_scale=7.65) + WhiteKernel(noise_level=10),2510.3,Continuing
12,265,1680.6,1961.808795052326,1171.349134289323,158.0919321526006,316**2 * RBF(length_scale=7.33) + WhiteKernel(noise_level=10),2510.3,Continuing
13,215,1688.1,1956.447209233704,1598.9845674996589,71.49252834680902,316**2 * RBF(length_scale=7.16) + WhiteKernel(noise_level=10),2510.3,Continuing
14,136,1199.0,1981.0499140848758,1349.2604555723956,126.35789170249605,316**2 * RBF(length_scale=7.19) + WhiteKernel(noise_level=10),2510.3,Continuing
15,142,1340.1,1945.9110605228873,1820.2160562072281,25.139000863131848,316**2 * RBF(length_scale=3.43) + WhiteKernel(noise_level=10),2510.3,Continuing
16,55,1463.0,2643.0821425432196,1428.0296592547936,243.0104966576852,316**2 * RBF(length_scale=3.45) + WhiteKernel(noise_level=10),2510.3,Continuing
