Iteration,UCB Index,Observed UCB,Predicted UCB,Uncertainty UCB,EI Index,Observed EI,Predicted EI,Uncertainty EI,Max Yield Strength in Dataset,Stopping Reason
1,136,1199.0,4.990026596343547e-11,316.24357700987383,136,1199.0,4.990026596343547e-11,316.24357700987383,2510.3,Continuing
2,169,1250.5,1081.3971119796706,147.15449452050737,296,1681.2,1241.8335832785488,35.95691575702269,2510.3,Continuing
3,265,1680.6,1239.0079159981951,47.06299565668401,244,1081.1,1223.7028140049788,197.8750658565526,2510.3,Continuing
4,65,1362.9,1315.2438178747952,139.51369954187874,8,1683.0,920.6740034860784,209.94197303603784,2510.3,Continuing
5,138,1525.0,1333.2234486586108,112.0087366985368,124,1600.0,1443.518806631024,130.25378236127344,2510.3,Continuing
6,305,1139.7,1269.2056100234788,124.54797427976823,203,1688.1,1443.636926420931,90.74115583828755,2510.3,Continuing
7,47,1228.9,1323.4495579490165,93.81670442884554,198,1061.1,883.5614654729864,272.3960682534628,2510.3,Continuing
8,171,1837.9,1139.4232455528233,122.47959997898401,215,1688.1,1286.9479764536504,140.21347340348638,2510.3,Continuing
9,71,2501.1,1737.8240782603182,96.29153216759745,216,1371.1,1542.0828759612136,70.11467685914953,2510.3,Continuing
10,206,2331.1,2488.1827344710564,17.6863888539443,291,1577.8,980.2785411794383,223.7253481929527,2510.3,Continuing
11,264,1288.4,2021.6271279982934,201.05337023546218,2,1382.2,1238.9391265371255,191.18778396559955,2510.3,Continuing
12,273,2402.3,2450.6385284638636,16.365209244442223,119,1736.3,1426.3887900574696,110.61994843259747,2510.3,Continuing
13,147,1736.3,1969.4770364268966,109.82217977427759,21,1860.3,1695.192102260555,46.01107845580517,2510.3,Continuing
14,135,1354.2,1390.6267492249917,202.3185643135372,188,1681.2,1790.0058579726087,38.088190458591576,2510.3,Continuing
15,263,1123.1,1221.5151514062143,228.91339756941412,175,1074.9,1007.8734773868373,227.06894151322237,2510.3,Continuing
16,193,1784.5,1402.8174396428376,179.70993802105968,245,1298.8,1043.2910366197557,215.52924794507774,2510.3,Continuing
