Iteration,Experiment Index,Observed Yield Strength,UCB Score,Mean Prediction,Standard Deviation,Max Yield Strength in Dataset,Stopping Reason
0,107,1309.1,,,,2510.3,Initial selection
1,87,1393.5,1081.3180505376943,897.0709493475555,23.030887648767354,2510.3,Continuing
2,78,1580.1,1399.450589127618,1393.0529702408214,0.7997023608495705,2510.3,Continuing
3,264,1288.4,252.9822128135548,8.448754129187313e-11,31.62277660168379,2510.3,Continuing
4,154,1123.1,252.98221281355129,8.097174371699806e-11,31.62277660168379,2510.3,Continuing
5,300,1164.4,252.98221281359224,1.2192170138369085e-10,31.62277660168379,2510.3,Continuing
6,261,1287.3,253.0001811636266,0.017968380277551845,31.62277659791863,2510.3,Continuing
7,5,1164.4,675.1430481310595,447.0004481141555,28.517825002112996,2510.3,Continuing
8,198,1061.1,435.78564111008336,189.62200972275002,30.770453923416664,2510.3,Continuing
9,43,1026.6,312.13968001747077,59.55172997754849,31.573493754990285,2510.3,Continuing
10,130,1109.3,1049.4087761331173,957.8191944549159,11.448697709775166,2510.3,Continuing
11,233,1088.6,1006.5121461110956,843.1442658684643,20.420985030328907,2510.3,Continuing
12,184,1012.8,445.05002587791284,207.60387629971714,29.680768697274463,2510.3,Continuing
13,91,1136.8,313.85305616743415,61.180604350315924,31.584056477139775,2510.3,Continuing
14,159,2356.4,321.7067608675429,70.72966392643067,31.37213711763903,2510.3,Continuing
15,194,1233.3,1507.1178704200508,1297.6781770565617,26.17996167043614,2510.3,Continuing
16,73,2381.6,555.7679129340388,304.9823560317189,31.34819461278998,2510.3,Continuing
17,292,2372.4,1768.9771573602359,1591.8518673591486,22.140661250135913,2510.3,Continuing
18,206,2331.1,1801.205628368642,1625.9054039186335,21.912528056251077,2510.3,Continuing
19,99,2411.5,2057.308919814129,1909.4084039847119,18.48756447867711,2510.3,Continuing
20,31,2487.3,1357.259154734676,1158.134435181858,24.890589944102256,2510.3,Continuing
21,191,2411.5,1460.5070100307485,1253.0064009218577,25.937576138611337,2510.3,Continuing
22,71,2501.1,1436.2348426900444,1248.6446127400222,23.448778743752772,2510.3,Continuing
23,212,2249.6,1005.6028792060189,779.334914667143,28.283495567359484,2510.3,Continuing
24,289,1571.2,1036.4312493578561,803.2943526781085,29.142112084968456,2510.3,Continuing
25,273,2402.3,796.4276357038402,552.3380009373077,30.511204345816566,2510.3,Continuing
26,106,2381.6,1305.0336481300774,1079.0045699933269,28.25363476709381,2510.3,Continuing
27,306,2510.3,727.3599393967887,483.6084479793607,30.4689364271785,2510.3,Max yield strength reached
