Iteration,Experiment Index,Observed Yield Strength,UCB Score,Mean Prediction,Standard Deviation,Kernel Parameters,Max Yield Strength in Dataset,Stopping Reason
0,57,1235.9,,,,316**2 * RBF(length_scale=1) + WhiteKernel(noise_level=10),2510.3,Initial selection
1,11,1232.0,426.1041611908985,175.67828599406755,313.03234399603866,316**2 * RBF(length_scale=1e+03) + WhiteKernel(noise_level=7.41),2510.3,Continuing
2,34,1730.2,1239.040049323777,1233.8053877342072,6.543326986962483,316**2 * RBF(length_scale=24.5) + WhiteKernel(noise_level=1.34e-05),2510.3,Continuing
3,21,1860.3,1559.2294424429538,1493.6694695700655,81.94996609111038,316**2 * RBF(length_scale=15.8) + WhiteKernel(noise_level=5.89e-05),2510.3,Continuing
4,142,1340.1,1841.8693002402863,1829.9354189715323,14.917351585942523,316**2 * RBF(length_scale=1.75) + WhiteKernel(noise_level=10),2510.3,Continuing
5,244,1081.1,545.7057026076645,303.8395425328281,302.33270009354555,316**2 * RBF(length_scale=0.156) + WhiteKernel(noise_level=10),2510.3,Continuing
6,0,1167.2,252.99486160789908,0.0,316.24357700987383,316**2 * RBF(length_scale=2.12) + WhiteKernel(noise_level=10),2510.3,Continuing
7,70,1087.0,1194.467890157013,1141.2132387056772,66.56831431416983,316**2 * RBF(length_scale=2.1) + WhiteKernel(noise_level=10),2510.3,Continuing
8,17,1188.6,1220.2347713255026,1160.786094570014,74.31084594436078,316**2 * RBF(length_scale=2.19) + WhiteKernel(noise_level=10),2510.3,Continuing
9,152,1163.0,1213.7810741890085,1188.9229689507235,31.07263154785599,316**2 * RBF(length_scale=2.19) + WhiteKernel(noise_level=10),2510.3,Continuing
10,217,1178.9,1168.4771159344577,1160.7959068665307,9.60151133490878,316**2 * RBF(length_scale=2.01) + WhiteKernel(noise_level=10),2510.3,Continuing
11,180,1182.0,1205.8035411700903,1127.2409714268265,98.20321217907973,316**2 * RBF(length_scale=0.0341) + WhiteKernel(noise_level=10),2510.3,Continuing
12,1,1502.0,252.99486160789908,0.0,316.24357700987383,316**2 * RBF(length_scale=2.29) + WhiteKernel(noise_level=10),2510.3,Continuing
13,170,1274.7,1543.9024490269173,1475.4735385360618,85.53613811356944,316**2 * RBF(length_scale=2.02) + WhiteKernel(noise_level=10),2510.3,Continuing
14,229,1311.4,1481.3119521553804,1342.8240800682502,173.10984010891266,316**2 * RBF(length_scale=2.02) + WhiteKernel(noise_level=10),2510.3,Continuing
15,156,1550.3,1373.2403827843325,1244.4042568902391,161.0451573676166,316**2 * RBF(length_scale=2.08) + WhiteKernel(noise_level=10),2510.3,Continuing
16,61,1405.6,1277.6237212375277,1161.1659184373998,145.57225350015992,316**2 * RBF(length_scale=2.1) + WhiteKernel(noise_level=10),2510.3,Continuing
