Iteration,Experiment Index,Observed Yield Strength,UCB Score,Mean Prediction,Standard Deviation,Kernel Parameters,Max Yield Strength in Dataset,Stopping Reason
0,195,1296.0,,,,316**2 * RBF(length_scale=1) + WhiteKernel(noise_level=10),2510.3,Initial selection
1,114,1269.0,1438.334100108892,1120.5997218265975,158.86718914114724,316**2 * RBF(length_scale=6.49) + WhiteKernel(noise_level=10),2510.3,Continuing
2,277,1172.0,1440.8215582364858,1149.878525349742,145.47151644337194,316**2 * RBF(length_scale=8.08) + WhiteKernel(noise_level=10),2510.3,Continuing
3,187,1870.6,1428.3980677703933,1228.0519511402383,100.17305831507751,316**2 * RBF(length_scale=4.01) + WhiteKernel(noise_level=0.000499),2510.3,Continuing
4,78,1580.1,1955.2963251262433,1602.2568329420706,176.51974609208636,316**2 * RBF(length_scale=4.08) + WhiteKernel(noise_level=0.000598),2510.3,Continuing
5,171,1837.9,1891.249126962634,1872.763928457069,9.24259925278245,316**2 * RBF(length_scale=3.84) + WhiteKernel(noise_level=10),2510.3,Continuing
6,27,1825.8,1873.631166834122,1862.588184171098,5.52149133151206,316**2 * RBF(length_scale=2.41) + WhiteKernel(noise_level=10),2510.3,Continuing
7,107,1309.1,1832.284815739168,1626.2594765581089,103.01266959052955,316**2 * RBF(length_scale=1.89) + WhiteKernel(noise_level=10),2510.3,Continuing
8,39,1071.4,1830.4864210783785,1453.851211082756,188.3176049978112,316**2 * RBF(length_scale=1.67) + WhiteKernel(noise_level=10),2510.3,Continuing
9,154,1123.1,1654.3879803049392,1351.1279572252981,151.63001153982054,316**2 * RBF(length_scale=1.59) + WhiteKernel(noise_level=10),2510.3,Continuing
10,230,1475.8,1667.696235781544,1292.7641627143921,187.46603653357587,316**2 * RBF(length_scale=1.62) + WhiteKernel(noise_level=10),2510.3,Continuing
11,272,1555.8,1629.8956432362281,1417.0814073948568,106.40711792068568,316**2 * RBF(length_scale=1.66) + WhiteKernel(noise_level=10),2510.3,Continuing
12,97,1420.0,1670.2531298620331,1455.1107056807332,107.57121209065,316**2 * RBF(length_scale=1.66) + WhiteKernel(noise_level=10),2510.3,Continuing
13,176,1026.6,1612.2381661326049,1159.8900172830126,226.17407442479606,316**2 * RBF(length_scale=1.64) + WhiteKernel(noise_level=10),2510.3,Continuing
14,51,1462.7,1616.860060111148,1483.220931714145,66.8195641985015,316**2 * RBF(length_scale=1.65) + WhiteKernel(noise_level=10),2510.3,Continuing
15,87,1393.5,1574.9571283662292,1560.7546910762258,7.101218645001765,316**2 * RBF(length_scale=0.568) + WhiteKernel(noise_level=10),2510.3,Continuing
16,48,1451.7,1659.6099811219592,1305.4626555249315,177.07366279851385,316**2 * RBF(length_scale=0.578) + WhiteKernel(noise_level=10),2510.3,Continuing
17,149,1304.3,1670.7820916699588,1244.8558129589194,212.9631393555198,316**2 * RBF(length_scale=0.587) + WhiteKernel(noise_level=10),2510.3,Continuing
18,109,1437.3,1550.4796067809461,1383.2011908353693,83.63920797278843,316**2 * RBF(length_scale=0.591) + WhiteKernel(noise_level=10),2510.3,Continuing
19,310,1390.4,1504.1098001829216,1324.3352461222871,89.88727703031725,316**2 * RBF(length_scale=0.599) + WhiteKernel(noise_level=10),2510.3,Continuing
20,131,1391.2,1467.950104406859,1264.5516183802279,101.69924301331562,316**2 * RBF(length_scale=0.605) + WhiteKernel(noise_level=10),2510.3,Continuing
21,137,1308.0,1489.6911633554057,1304.5620375784379,92.56456288848393,316**2 * RBF(length_scale=0.608) + WhiteKernel(noise_level=10),2510.3,Continuing
22,254,1324.3,1467.7902573496544,1133.739070128318,167.02559361066818,316**2 * RBF(length_scale=0.62) + WhiteKernel(noise_level=10),2510.3,Continuing
23,190,1243.6,1468.8410093579012,1258.170044645437,105.33548235623208,316**2 * RBF(length_scale=0.624) + WhiteKernel(noise_level=10),2510.3,Continuing
24,163,1383.5,1455.7834522738121,1150.2919277652406,152.74576225428572,316**2 * RBF(length_scale=0.633) + WhiteKernel(noise_level=10),2510.3,Continuing
25,297,1404.2,1430.0426226948036,1205.9264325800618,112.05809505737095,316**2 * RBF(length_scale=0.639) + WhiteKernel(noise_level=10),2510.3,Continuing
26,221,1506.8,1454.523423220285,1135.948386867046,159.2875181766194,316**2 * RBF(length_scale=0.649) + WhiteKernel(noise_level=10),2510.3,Continuing
27,253,1414.5,1601.4536847916884,1363.7628709554494,118.84540691811951,316**2 * RBF(length_scale=0.655) + WhiteKernel(noise_level=10),2510.3,Continuing
28,125,1272.6,1427.8290496994387,1301.3500345346486,63.239507582395014,316**2 * RBF(length_scale=0.657) + WhiteKernel(noise_level=10),2510.3,Continuing
29,88,1294.9,1421.9771720426243,1353.4307315965118,34.273220223056185,316**2 * RBF(length_scale=0.654) + WhiteKernel(noise_level=10),2510.3,Continuing
30,42,1350.3,1425.367213968637,1376.6667371694193,24.350238399608845,316**2 * RBF(length_scale=0.651) + WhiteKernel(noise_level=10),2510.3,Continuing
31,242,1305.4,1437.1418327304323,1079.8045818793598,178.66862542553622,316**2 * RBF(length_scale=0.667) + WhiteKernel(noise_level=10),2510.3,Continuing
32,95,1277.7,1423.5711451246448,1374.9374869159183,24.316829104363247,316**2 * RBF(length_scale=0.623) + WhiteKernel(noise_level=10),2510.3,Continuing
33,294,1390.4,1408.3306876025824,1319.003904307217,44.66339164768273,316**2 * RBF(length_scale=0.618) + WhiteKernel(noise_level=10),2510.3,Continuing
34,284,1348.6,1403.8757905604002,1385.8006139965946,9.037588281902813,316**2 * RBF(length_scale=0.571) + WhiteKernel(noise_level=10),2510.3,Continuing
35,56,1357.9,1399.8606208160556,1294.7177504474894,52.571435184283125,316**2 * RBF(length_scale=0.573) + WhiteKernel(noise_level=10),2510.3,Continuing
36,295,1276.7,1353.1690699327057,1318.3234687471195,17.422800592793106,316**2 * RBF(length_scale=0.562) + WhiteKernel(noise_level=10),2510.3,Continuing
37,29,1254.0,1347.8706067486733,1222.193014351032,62.83879619882065,316**2 * RBF(length_scale=0.566) + WhiteKernel(noise_level=10),2510.3,Continuing
