Iteration,UCB Index,Observed UCB,Predicted UCB,Uncertainty UCB,EI Index,Observed EI,Predicted EI,Uncertainty EI,Max Yield Strength in Dataset,Stopping Reason
1,57,1235.9,1.6840115221661302e-12,316.24357700987383,57,1235.9,1.6840115221661302e-12,316.24357700987383,2510.3,Continuing
2,102,1575.5,1183.3423942159034,225.69352267823507,216,1371.1,1247.3689130132743,212.39889194750336,2510.3,Continuing
3,150,1846.5,1089.354902978336,247.5625686875396,263,1123.1,1185.211005092736,212.43115071049272,2510.3,Continuing
4,135,1354.2,1539.3524301748969,175.19240967507,193,1784.5,910.0835280280663,266.9623682216411,2510.3,Continuing
5,220,1373.9,1379.1634844841171,199.99721557074383,21,1860.3,1780.5776503672057,37.8678019682695,2510.3,Continuing
6,305,1139.7,1614.9297817705512,145.1731110281077,146,1722.5,1811.6579292793058,61.26995333399761,2510.3,Continuing
7,122,1028.7,1603.436189220476,165.1854077842097,274,1486.2,1505.4079786150917,133.67672215477248,2510.3,Continuing
8,184,1012.8,1212.522552289528,229.44867554812922,245,1298.8,1104.2861512238533,232.94944894309745,2510.3,Continuing
9,291,1577.8,1798.3730156160334,105.41544210201955,291,1577.8,1747.839404368911,37.072136970114045,2510.3,Continuing
10,175,1074.9,1398.5880863890861,192.13432635152896,126,1391.8,1471.1180429856404,148.06407181040987,2510.3,Continuing
11,167,1731.7,1536.0559816412465,151.20943045274174,231,1547.3,1475.8273017564677,126.8031178636633,2510.3,Continuing
12,268,1263.6,859.3802987750679,270.69669634050115,188,1681.2,1816.324816473056,16.309745898785057,2510.3,Continuing
13,123,1729.4,1046.0865615294333,238.90470718274156,119,1736.3,1884.402710045545,18.506466345612807,2510.3,Continuing
14,247,1036.9,1411.5324532379477,146.01542969413728,251,1369.5,1756.4461361543144,139.66858410351784,2510.3,Continuing
15,171,1837.9,1291.545465934165,170.0650237629801,236,1019.7,1145.273126366159,243.8947122311981,2510.3,Continuing
16,147,1736.3,1460.0833615149907,143.22391938178706,136,1199.0,1159.162045355112,219.842674152242,2510.3,Continuing
17,71,2501.1,1482.9324308540024,132.9695226266152,200,1133.4,745.9550669495727,282.93575662658606,2510.3,Continuing
18,206,2331.1,2426.798531139765,29.922120409926798,142,1340.1,1784.2121532691935,22.636420621137678,2510.3,Continuing
19,273,2402.3,2443.088363468545,16.888668453708465,246,1564.0,2138.559552122777,55.784919536225544,2510.3,Continuing
20,238,1188.5,1113.2106422726474,220.38206471351185,77,1653.6,1827.9977520813816,49.50360024269622,2510.3,Continuing
21,16,1328.3,1704.91034468461,94.60064528170003,285,1812.1,1529.5310098187774,132.86734794222855,2510.3,Continuing
22,30,1194.0,1456.187034643523,142.730648219946,177,1503.4,1347.7224955705599,155.07086549126853,2510.3,Continuing
23,8,1683.0,1479.6232453753673,144.64197089866383,302,1311.1,1038.1379500133073,221.08852708935424,2510.3,Continuing
24,45,1716.3,1811.768198056584,68.75599624396706,213,1405.6,620.9122129406732,283.7655063598774,2510.3,Continuing
25,151,1109.3,1287.1855063129158,169.87711440597525,287,1615.8,959.9370678599417,243.23067380359223,2510.3,Continuing
26,203,1688.1,1272.3626346354272,161.61124892730396,223,1412.5,1119.5295986033123,213.88193417841322,2510.3,Continuing
27,124,1600.0,1495.991350464662,124.59092278465427,35,1357.3,1198.7158870238159,171.62789386234456,2510.3,Continuing
28,11,1232.0,859.933750548735,235.79215569196327,134,1282.2,772.7824999091404,270.5435268834864,2510.3,Continuing
29,46,1798.3,1744.5506295290572,57.85261074553639,0,1167.2,0.0,316.24357700987383,2510.3,Continuing
30,279,1805.2,1889.509802929016,25.24828967184503,14,1564.0,232.40030896390988,312.95541198375344,2510.3,Continuing
31,139,1350.4,1321.6111484998662,132.31239240844852,230,1475.8,879.2517664638126,251.19685828338882,2510.3,Continuing
32,235,1419.4,815.2422824112995,231.07976469525255,51,1462.7,1123.1659913386345,212.39698560456702,2510.3,Continuing
33,181,1801.8,861.8347582396343,243.56683419174254,218,1169.2,1188.6021332009511,185.8098873672916,2510.3,Continuing
34,169,1250.5,919.4335384890132,266.1267966281143,39,1071.4,686.6251112816119,290.3061235437635,2510.3,Continuing
35,44,1474.4,1666.3836954281642,87.61041992324733,93,1755.2,882.3995027530478,244.22434038775216,2510.3,Continuing
36,33,1819.0,1830.5650198535677,23.900511766932688,157,1779.7,1430.3671518986316,152.07864308941893,2510.3,Continuing
37,138,1525.0,427.95497889848167,303.36626703393114,288,1768.0,1638.5889829030282,116.01712620036982,2510.3,Continuing
38,265,1680.6,485.8992457247051,305.85010477956905,204,2005.5,921.3336052581487,273.28617341567224,2510.3,Continuing
39,249,1460.7,1077.7851580932033,165.4535514952007,185,1998.6,1906.78236646267,112.36420372531316,2510.3,Continuing
40,83,1096.5,1322.173631479629,119.24648186577768,34,1730.2,1933.7250294240205,102.50979323316896,2510.3,Continuing
41,158,1688.1,1832.4565865972183,8.511310838623347,280,1730.2,1818.163313619687,114.27540245076577,2510.3,Continuing
42,41,1169.4,1988.8212877881087,106.83218907727164,64,1661.2,1563.315552031166,178.17148660223683,2510.3,Continuing
43,141,1273.3,1748.0498996103343,114.88258309304776,68,2006.0,1997.8894733739955,5.991732036329811,2510.3,Continuing
44,219,1804.2,1328.2682204085777,194.95965970551384,205,1730.2,1503.3587206467728,190.63305802870667,2510.3,Continuing
45,6,1605.4,1335.8684919169398,185.04508514051744,115,1536.5,1586.0011469934016,170.372205684776,2510.3,Continuing
46,272,1555.8,1369.4702787111519,177.64008982943403,275,1392.4,1621.9960900412234,114.68943885894195,2510.3,Continuing
47,189,1818.0,153.758120839109,315.09307019373875,297,1404.2,1313.2114812222744,152.3432109233238,2510.3,Continuing
48,40,2157.3,1616.8434340443819,140.1108103199072,137,1308.0,676.1378373493192,282.8922441838113,2510.3,Continuing
49,239,1144.8,1616.6739784125336,167.75697926412735,121,1795.5,740.4597909566523,270.0620903766922,2510.3,Continuing
50,176,1026.6,1883.2573462093842,120.30184983854477,276,1629.9,1413.8711018902798,156.81714413477957,2510.3,Continuing
51,212,2249.6,1745.6996540093157,128.4428006667308,289,1571.2,1423.435515708661,147.90249008222287,2510.3,Continuing
52,191,2411.5,2046.9297274325863,63.50049058117691,3,1341.7,652.6830385388339,282.8518239262437,2510.3,Continuing
53,99,2411.5,2019.8838666199981,77.0946100488695,84,1278.2,1093.317767388223,210.56527517509747,2510.3,Continuing
54,227,1874.6,1633.621764205985,160.85279360394225,144,1117.3,820.386469399764,249.22920972890046,2510.3,Continuing
55,262,1309.1,1707.6662055063402,137.3432433615305,255,1280.2,1125.2445872893302,186.77216787754833,2510.3,Continuing
56,292,2372.4,2256.4628574914145,24.479430335485866,106,2381.6,1047.5253889763771,199.60101975857341,2510.3,Continuing
57,306,2510.3,2199.13575003237,45.887152605053814,194,1233.3,2200.887766243716,93.86110312721544,2510.3,Max yield strength reached
