Iteration,Experiment Index,Observed Yield Strength,UCB Score,Mean Prediction,Standard Deviation,Kernel Parameters,Max Yield Strength in Dataset,Stopping Reason
0,57,1235.9,,,,316**2 * RBF(length_scale=1) + WhiteKernel(noise_level=10),2510.3,Initial selection
1,11,1232.0,206.98152039367142,175.67828599406755,313.03234399603866,316**2 * RBF(length_scale=1e+03) + WhiteKernel(noise_level=7.41),2510.3,Continuing
2,34,1730.2,1234.4597204329034,1233.8053877342072,6.543326986962483,316**2 * RBF(length_scale=24.5) + WhiteKernel(noise_level=1.34e-05),2510.3,Continuing
3,21,1860.3,1501.8644661791766,1493.6694695700655,81.94996609111038,316**2 * RBF(length_scale=15.8) + WhiteKernel(noise_level=5.89e-05),2510.3,Continuing
4,142,1340.1,1831.4271541301266,1829.9354189715323,14.917351585942523,316**2 * RBF(length_scale=1.75) + WhiteKernel(noise_level=10),2510.3,Continuing
5,244,1081.1,334.07281254218265,303.8395425328281,302.33270009354555,316**2 * RBF(length_scale=0.156) + WhiteKernel(noise_level=10),2510.3,Continuing
6,0,1167.2,31.624357700987385,0.0,316.24357700987383,316**2 * RBF(length_scale=2.12) + WhiteKernel(noise_level=10),2510.3,Continuing
7,182,1150.6,1153.5764579596523,1147.894566768837,56.81891190815318,316**2 * RBF(length_scale=2.19) + WhiteKernel(noise_level=10),2510.3,Continuing
8,85,1175.4,1153.5902706335905,1149.9295991524461,36.606714811444874,316**2 * RBF(length_scale=2.23) + WhiteKernel(noise_level=10),2510.3,Continuing
9,303,1221.6,1169.6401274635646,1164.8759061115413,47.642213520231756,316**2 * RBF(length_scale=2.31) + WhiteKernel(noise_level=0.000405),2510.3,Continuing
10,129,1173.8,1213.7054667570796,1212.1762140859366,15.292526711430446,316**2 * RBF(length_scale=2.25) + WhiteKernel(noise_level=10),2510.3,Continuing
11,217,1178.9,1217.9967801030116,1213.8997210485777,40.97059054433985,316**2 * RBF(length_scale=2.25) + WhiteKernel(noise_level=10),2510.3,Continuing
12,152,1163.0,1166.4154624170417,1165.2927496503762,11.227127666655843,316**2 * RBF(length_scale=0.0311) + WhiteKernel(noise_level=10),2510.3,Continuing
13,258,1224.7,31.62435773138615,3.039876534430986e-08,316.24357700987383,316**2 * RBF(length_scale=1.55) + WhiteKernel(noise_level=10),2510.3,Continuing
14,66,1157.5,1246.7648542665736,1243.9470327212402,28.178215453332605,316**2 * RBF(length_scale=1.29) + WhiteKernel(noise_level=10),2510.3,Continuing
15,22,1267.8,1330.7483163596837,1319.8482907538055,109.00025605878237,316**2 * RBF(length_scale=1.27) + WhiteKernel(noise_level=10),2510.3,Continuing
16,164,1282.2,1198.8144248131593,1194.5580147753353,42.56410037824116,316**2 * RBF(length_scale=1.4) + WhiteKernel(noise_level=10),2510.3,Continuing
17,180,1182.0,1226.1675101867977,1220.512385301485,56.5512488531265,316**2 * RBF(length_scale=1.4) + WhiteKernel(noise_level=10),2510.3,Continuing
18,60,1340.8,1184.4564482101896,1182.824778944343,16.316692658465694,316**2 * RBF(length_scale=0.863) + WhiteKernel(noise_level=10),2510.3,Continuing
19,168,1258.8,1177.316671571714,1174.619372973917,26.972985977970495,316**2 * RBF(length_scale=0.768) + WhiteKernel(noise_level=10),2510.3,Continuing
20,211,1243.0,1247.6316461783417,1242.43035122027,52.01294958071681,316**2 * RBF(length_scale=0.776) + WhiteKernel(noise_level=10),2510.3,Continuing
21,166,1091.4,1213.6759096448827,1203.3060854979192,103.69824146963603,316**2 * RBF(length_scale=0.001) + WhiteKernel(noise_level=10),2510.3,Continuing
22,1,1502.0,31.624357700987385,0.0,316.24357700987383,316**2 * RBF(length_scale=0.772) + WhiteKernel(noise_level=10),2510.3,Continuing
23,243,1194.0,1176.3802262233744,1171.1065401135959,52.736861097785855,316**2 * RBF(length_scale=0.781) + WhiteKernel(noise_level=10),2510.3,Continuing
24,17,1188.6,1146.050970450368,1139.9954056302013,60.555648201666166,316**2 * RBF(length_scale=0.001) + WhiteKernel(noise_level=10),2510.3,Continuing
25,2,1382.2,31.624357700987385,0.0,316.24357700987383,316**2 * RBF(length_scale=0.79) + WhiteKernel(noise_level=10),2510.3,Continuing
26,241,1218.8,1119.203634131938,1104.6931246491756,145.10509482762458,316**2 * RBF(length_scale=0.801) + WhiteKernel(noise_level=10),2510.3,Continuing
27,170,1274.7,1116.8861749243715,1095.2451154512178,216.410594731537,316**2 * RBF(length_scale=0.812) + WhiteKernel(noise_level=10),2510.3,Continuing
28,128,1172.0,1059.283252932542,1050.8436902892265,84.39562643315489,316**2 * RBF(length_scale=0.824) + WhiteKernel(noise_level=10),2510.3,Continuing
29,23,1207.8,1078.1095491206934,1071.941348385242,61.68200735451438,316**2 * RBF(length_scale=0.817) + WhiteKernel(noise_level=10),2510.3,Continuing
30,290,1005.9,1099.455407926296,1090.0138097594013,94.41598166894717,316**2 * RBF(length_scale=0.812) + WhiteKernel(noise_level=10),2510.3,Continuing
31,196,1150.6,1041.1732530244576,1021.983718860775,191.89534163682706,316**2 * RBF(length_scale=0.821) + WhiteKernel(noise_level=10),2510.3,Continuing
32,218,1169.2,1116.310453730819,1106.2590751214875,100.5137860933163,316**2 * RBF(length_scale=0.824) + WhiteKernel(noise_level=10),2510.3,Continuing
33,268,1263.6,1123.5594625937965,1113.6352769567513,99.24185637045264,316**2 * RBF(length_scale=0.814) + WhiteKernel(noise_level=10),2510.3,Continuing
