Iteration,Experiment Index,Observed Yield Strength,UCB Score,Mean Prediction,Standard Deviation,Max Yield Strength in Dataset,Stopping Reason
0,107,1309.1,,,,2510.3,Initial selection
1,87,1393.5,1035.2562752401595,897.0709493475555,23.030887648767354,2510.3,Continuing
2,78,1580.1,1397.851184405919,1393.0529702408214,0.7997023608495705,2510.3,Continuing
3,264,1288.4,189.73665961018722,8.448754129187313e-11,31.62277660168379,2510.3,Continuing
4,154,1123.1,189.7366596101837,8.097174371699806e-11,31.62277660168379,2510.3,Continuing
5,300,1164.4,189.73665961022465,1.2192170138369085e-10,31.62277660168379,2510.3,Continuing
6,261,1287.3,189.75462796778933,0.017968380277551845,31.62277659791863,2510.3,Continuing
7,5,1164.4,618.1073981268335,447.0004481141555,28.517825002112996,2510.3,Continuing
8,198,1061.1,374.24473326325,189.62200972275002,30.770453923416664,2510.3,Continuing
9,43,1026.6,248.9926925074902,59.55172997754849,31.573493754990285,2510.3,Continuing
10,130,1109.3,1026.511380713567,957.8191944549159,11.448697709775166,2510.3,Continuing
11,233,1088.6,965.6701760504378,843.1442658684643,20.420985030328907,2510.3,Continuing
12,184,1012.8,385.6884884833639,207.60387629971714,29.680768697274463,2510.3,Continuing
13,91,1136.8,250.68494321315458,61.180604350315924,31.584056477139775,2510.3,Continuing
14,159,2356.4,258.96248663226487,70.72966392643067,31.37213711763903,2510.3,Continuing
15,194,1233.3,1454.7579470791786,1297.6781770565617,26.17996167043614,2510.3,Continuing
16,73,2381.6,493.0715237084588,304.9823560317189,31.34819461278998,2510.3,Continuing
17,292,2372.4,1724.6958348599642,1591.8518673591486,22.140661250135913,2510.3,Continuing
18,206,2331.1,1757.3805722561399,1625.9054039186335,21.912528056251077,2510.3,Continuing
19,99,2411.5,2020.3337908567746,1909.4084039847119,18.48756447867711,2510.3,Continuing
20,31,2487.3,1307.4779748464714,1158.134435181858,24.890589944102256,2510.3,Continuing
21,191,2411.5,1408.6318577535258,1253.0064009218577,25.937576138611337,2510.3,Continuing
22,71,2501.1,1389.3372852025389,1248.6446127400222,23.448778743752772,2510.3,Continuing
23,212,2249.6,949.0358880713,779.334914667143,28.283495567359484,2510.3,Continuing
24,289,1571.2,978.1470251879192,803.2943526781085,29.142112084968456,2510.3,Continuing
25,273,2402.3,735.4052270122071,552.3380009373077,30.511204345816566,2510.3,Continuing
26,106,2381.6,1248.5263785958898,1079.0045699933269,28.25363476709381,2510.3,Continuing
27,306,2510.3,666.4220665424317,483.6084479793607,30.4689364271785,2510.3,Max yield strength reached
