Iteration,Experiment Index,Observed Yield Strength,UCB Score,Mean Prediction,Standard Deviation,Kernel Parameters,Max Yield Strength in Dataset,Stopping Reason
0,195,1296.0,,,,316**2 * RBF(length_scale=1) + WhiteKernel(noise_level=10),2510.3,Initial selection
1,81,1280.8,2039.532268905683,889.1908889957473,230.06827598198714,316**2 * RBF(length_scale=19) + WhiteKernel(noise_level=10),2510.3,Continuing
2,34,1730.2,2000.9626731075127,856.322275225512,228.92807957640017,316**2 * RBF(length_scale=21.4) + WhiteKernel(noise_level=10),2510.3,Continuing
3,6,1605.4,1935.5428062853289,1240.5430760142385,138.99994605421807,316**2 * RBF(length_scale=20.1) + WhiteKernel(noise_level=10),2510.3,Continuing
4,296,1681.2,1965.6649354825981,1179.321158934721,157.26875530957543,316**2 * RBF(length_scale=19.1) + WhiteKernel(noise_level=10),2510.3,Continuing
5,21,1860.3,1948.5077725153783,1544.4583273505596,80.80988903296374,316**2 * RBF(length_scale=14.5) + WhiteKernel(noise_level=10),2510.3,Continuing
6,172,1164.4,2020.169591612651,1132.5072786600736,177.53246259051548,316**2 * RBF(length_scale=14.7) + WhiteKernel(noise_level=10),2510.3,Continuing
7,169,1250.5,1962.9729636795391,1106.2819923440193,171.33819426710397,316**2 * RBF(length_scale=15.1) + WhiteKernel(noise_level=10),2510.3,Continuing
8,208,1153.4,1892.9573292576365,1141.5506954808116,150.28132675536497,316**2 * RBF(length_scale=15.3) + WhiteKernel(noise_level=10),2510.3,Continuing
9,142,1340.1,1882.3440091780851,1823.8849229655143,11.691817242514182,316**2 * RBF(length_scale=1.51) + WhiteKernel(noise_level=10),2510.3,Continuing
10,115,1536.5,2194.5257243057517,858.2027722611532,267.26459040891973,316**2 * RBF(length_scale=1.93) + WhiteKernel(noise_level=10),2510.3,Continuing
11,272,1555.8,2006.1457272518444,1054.074915268854,190.41416239659807,316**2 * RBF(length_scale=1.98) + WhiteKernel(noise_level=10),2510.3,Continuing
12,39,1071.4,2102.227800915608,748.1317474052767,270.81921070206624,316**2 * RBF(length_scale=2.18) + WhiteKernel(noise_level=0.0852),2510.3,Continuing
13,176,1026.6,1992.3262904140336,732.5016432429991,251.96492943420688,316**2 * RBF(length_scale=2.31) + WhiteKernel(noise_level=0.0918),2510.3,Continuing
14,122,1028.7,1980.8034305636681,755.0377384050867,245.15313843171631,316**2 * RBF(length_scale=2.44) + WhiteKernel(noise_level=10),2510.3,Continuing
15,59,1145.8,1998.304443828776,935.7783898770106,212.50521079035306,316**2 * RBF(length_scale=2.59) + WhiteKernel(noise_level=10),2510.3,Continuing
16,181,1801.8,2012.1026388093253,655.0868192011378,271.4031639216375,316**2 * RBF(length_scale=2.82) + WhiteKernel(noise_level=10),2510.3,Continuing
17,160,1309.1,2471.3269608096807,1237.0355767385693,246.85827681422225,316**2 * RBF(length_scale=2.88) + WhiteKernel(noise_level=10),2510.3,Continuing
18,26,1236.6,1982.971506528882,796.3875897893053,237.3167833479153,316**2 * RBF(length_scale=2.95) + WhiteKernel(noise_level=10),2510.3,Continuing
19,203,1688.1,1986.5904125933907,636.332956302365,270.05149125820515,316**2 * RBF(length_scale=3.07) + WhiteKernel(noise_level=10),2510.3,Continuing
20,185,1998.6,2283.679403067291,1158.0736584790502,225.12114891764807,316**2 * RBF(length_scale=3.24) + WhiteKernel(noise_level=10),2510.3,Continuing
21,205,1730.2,2436.0381189660866,1872.6922959363117,112.66916460595503,316**2 * RBF(length_scale=3.19) + WhiteKernel(noise_level=10),2510.3,Continuing
22,224,1792.2,2089.328326643548,942.1724764953316,229.43117002964328,316**2 * RBF(length_scale=3.17) + WhiteKernel(noise_level=10),2510.3,Continuing
23,124,1600.0,2252.6635905682797,948.253314755887,260.8820551624786,316**2 * RBF(length_scale=3.25) + WhiteKernel(noise_level=10),2510.3,Continuing
24,64,1661.2,2255.714322880344,1640.427908242007,123.05728292766737,316**2 * RBF(length_scale=3.26) + WhiteKernel(noise_level=10),2510.3,Continuing
25,136,1199.0,2185.843564912124,970.9263737898843,242.98343822444787,316**2 * RBF(length_scale=3.32) + WhiteKernel(noise_level=10),2510.3,Continuing
26,305,1139.7,2071.535315853475,833.8023767186987,247.54658782695523,316**2 * RBF(length_scale=3.37) + WhiteKernel(noise_level=10),2510.3,Continuing
27,57,1235.9,2047.3318923947456,910.7346845454963,227.3194415698499,316**2 * RBF(length_scale=3.42) + WhiteKernel(noise_level=10),2510.3,Continuing
28,244,1081.1,2044.5205275212447,759.837619950747,256.93658151409954,316**2 * RBF(length_scale=3.47) + WhiteKernel(noise_level=10),2510.3,Continuing
29,248,1155.0,2029.39312725009,611.4423571909105,283.59015401183586,316**2 * RBF(length_scale=3.54) + WhiteKernel(noise_level=10),2510.3,Continuing
30,204,2005.5,2016.2880200158097,1682.8061608975188,66.69637182365818,316**2 * RBF(length_scale=3.42) + WhiteKernel(noise_level=10),2510.3,Continuing
31,175,1074.9,2042.6372017006045,804.522178277171,247.6230046846867,316**2 * RBF(length_scale=3.45) + WhiteKernel(noise_level=10),2510.3,Continuing
32,273,2402.3,2030.029721030323,1058.4907590369316,194.30779239867826,316**2 * RBF(length_scale=3.2) + WhiteKernel(noise_level=10),2510.3,Continuing
33,71,2501.1,2684.0582193968658,2152.052975135265,106.40104885232012,316**2 * RBF(length_scale=3.2) + WhiteKernel(noise_level=10),2510.3,Continuing
34,289,1571.2,2780.3410917745964,2248.423176406698,106.38358307357967,316**2 * RBF(length_scale=2.94) + WhiteKernel(noise_level=0.582),2510.3,Continuing
35,194,1233.3,2473.7175090973174,1948.841466524781,104.97520851450727,316**2 * RBF(length_scale=2.66) + WhiteKernel(noise_level=0.546),2510.3,Continuing
36,191,2411.5,2415.8381182288317,1748.7471922162067,133.41818520252502,316**2 * RBF(length_scale=2.56) + WhiteKernel(noise_level=10),2510.3,Continuing
37,106,2381.6,2522.696254023372,2139.4247013597037,76.65431053273369,316**2 * RBF(length_scale=2.56) + WhiteKernel(noise_level=10),2510.3,Continuing
38,306,2510.3,2518.7676218847705,1931.6272419884908,117.42807597925592,316**2 * RBF(length_scale=2.48) + WhiteKernel(noise_level=10),2510.3,Max yield strength reached
