Iteration,UCB Index,Observed UCB,Predicted UCB,Uncertainty UCB,EI Index,Observed EI,Predicted EI,Uncertainty EI,Max Yield Strength in Dataset,Stopping Reason
1,57,1235.9,1.6840115221661302e-12,316.24357700987383,57,1235.9,1.6840115221661302e-12,316.24357700987383,2510.3,Continuing
2,216,1371.1,1247.3689130132743,212.39889194750336,216,1371.1,1247.3689130132743,212.39889194750336,2510.3,Continuing
3,263,1123.1,1185.211005092736,212.43115071049272,263,1123.1,1185.211005092736,212.43115071049272,2510.3,Continuing
4,8,1683.0,1230.8214158778408,124.51010807696208,193,1784.5,910.0835280280663,266.9623682216411,2510.3,Continuing
5,124,1600.0,1362.672245905555,154.68986041289236,21,1860.3,1780.5776503672057,37.8678019682695,2510.3,Continuing
6,203,1688.1,1504.4546619446792,98.92307144381094,146,1722.5,1811.6579292793058,61.26995333399761,2510.3,Continuing
7,102,1575.5,1417.6431115548373,68.41123465916046,274,1486.2,1505.4079786150917,133.67672215477248,2510.3,Continuing
8,30,1194.0,1289.421546989554,93.9843585503963,245,1298.8,1104.2861512238533,232.94944894309745,2510.3,Continuing
9,6,1605.4,844.3460818492622,284.83555818982774,291,1577.8,1747.839404368911,37.072136970114045,2510.3,Continuing
10,231,1547.3,1454.0192747284368,173.1077440738155,150,1846.5,1815.4863819057023,22.946684693459762,2510.3,Continuing
11,24,1383.7,1413.8960883239058,183.0705542161938,167,1731.7,1509.187893282634,149.92871149762985,2510.3,Continuing
12,184,1012.8,1478.0167140248993,140.42639297029498,198,1061.1,1539.9589023647782,138.08827047041848,2510.3,Continuing
13,238,1188.5,1319.511841425516,182.99127707304686,155,1344.4,1602.4888015002896,107.26811880913887,2510.3,Continuing
14,262,1309.1,1448.710088801564,112.19185091056097,246,1564.0,1820.727240957112,22.174757150793848,2510.3,Continuing
15,115,1536.5,1478.4429438039597,79.75530952192757,12,1455.4,1647.8536391532289,198.40817605393653,2510.3,Continuing
16,18,1592.9,1528.676761378309,16.225886547844855,142,1340.1,1866.4631950470657,15.957160076708508,2510.3,Continuing
17,305,1139.7,1532.9949919552425,103.5083471415994,77,1653.6,1749.4344880664971,63.74864353681135,2510.3,Continuing
18,239,1144.8,1575.0906770376332,93.53834742430504,119,1736.3,1473.4735603515865,163.526735013668,2510.3,Continuing
19,32,1226.4,1338.3314271132012,174.17422122736272,213,1405.6,980.7171540345644,261.2807008101377,2510.3,Continuing
20,259,1463.3,1558.2053147626484,31.010654395407258,126,1391.8,956.0891460754469,266.50063108995283,2510.3,Continuing
21,40,2157.3,1453.4699760651365,81.40004777834024,301,1359.7,933.5891107715265,252.2052145892487,2510.3,Continuing
22,176,1026.6,1872.3040012205695,102.18538787509503,287,1615.8,988.4234698697032,230.7309154833764,2510.3,Continuing
23,212,2249.6,1779.1223926997532,129.11238931760178,134,1282.2,751.6841739835724,290.49550756412106,2510.3,Continuing
24,191,2411.5,2071.374324990635,59.530067325092745,16,1328.3,1147.7067531967602,174.74014291009607,2510.3,Continuing
25,99,2411.5,2021.4148058134176,71.1142330065161,41,1169.4,551.7148032690013,295.08690255879384,2510.3,Continuing
26,292,2372.4,2263.2686353741838,27.625568035360693,98,1243.4,987.3858698406448,221.22757101302622,2510.3,Continuing
27,306,2510.3,2248.066456686688,55.704562992171724,137,1308.0,586.8659969788794,296.05324261518155,2510.3,Max yield strength reached
