Iteration,Experiment Index,Observed Yield Strength,UCB Score,Mean Prediction,Standard Deviation,Max Yield Strength in Dataset,Stopping Reason
0,195,1296.0,,,,2510.3,Initial selection
1,95,1277.7,1309.6704234914935,1284.9804069625138,4.115002754829948,2510.3,Continuing
2,307,1344.0,1309.660269867531,1284.0607940208067,4.266579307787376,2510.3,Continuing
3,284,1348.6,1358.4811705288969,1325.0566277030964,5.570757137633411,2510.3,Continuing
4,88,1294.9,1347.1786504169006,1324.6009664438286,3.762947328845325,2510.3,Continuing
5,42,1350.3,1354.7350519576046,1339.5696734105143,2.5275630911817064,2510.3,Continuing
6,131,1391.2,1333.1245502934448,1323.8214657357428,1.5505140929503414,2510.3,Continuing
7,72,1317.0,1338.658054327909,1325.8964585758067,2.126932625350389,2510.3,Continuing
8,58,1276.5,1338.512171147819,1322.449986724358,2.677030737243463,2510.3,Continuing
9,145,1285.0,1345.1424150330004,1333.3533262691697,1.9648481273051324,2510.3,Continuing
10,133,1312.0,1328.0963457242176,1306.750555186538,3.557631756279936,2510.3,Continuing
11,286,1297.5,1264.6908902125517,1236.5131728775941,4.6962862224929465,2510.3,Continuing
12,137,1308.0,1102.0258574958693,1026.1578977087268,12.644659964523765,2510.3,Continuing
13,242,1305.4,266.4953859552863,77.17107802031929,31.5540513224945,2510.3,Continuing
14,81,1280.8,1115.206196015109,1019.2870918532233,15.986517360314291,2510.3,Continuing
15,255,1280.2,1296.7774944667688,1244.3307848183408,8.741118274737977,2510.3,Continuing
16,56,1357.9,321.855528533878,133.03181064444448,31.470619648238916,2510.3,Continuing
17,295,1276.7,1361.8493358830924,1308.369901594235,8.913239048142884,2510.3,Continuing
18,114,1269.0,1234.9668927164803,1195.264360823827,6.6170886487755505,2510.3,Continuing
19,7,1306.9,1223.7788130562747,1204.363553396444,3.2358766099717635,2510.3,Continuing
20,140,1521.3,205.11562588911357,16.40368143036585,31.45199074312462,2510.3,Continuing
21,51,1462.7,189.8963543363588,0.15970070231488806,31.622775605673983,2510.3,Continuing
22,272,1555.8,547.551121803483,363.7772046802553,30.628986187204628,2510.3,Continuing
23,230,1475.8,244.0048683390481,54.35515819845437,31.608285023432288,2510.3,Continuing
24,221,1506.8,607.8054061857795,426.70443047566613,30.183495951685547,2510.3,Continuing
25,163,1383.5,628.1360969906135,447.37882210925153,30.126212480226993,2510.3,Continuing
26,253,1414.5,770.5644108189364,593.6502947617316,29.48568600953412,2510.3,Continuing
27,297,1404.2,534.9860634587242,348.94293425690086,31.007188200303894,2510.3,Continuing
28,310,1390.4,821.9174377065845,658.30301350018,27.269070701067402,2510.3,Continuing
29,109,1437.3,1282.3909507427095,1184.364070191648,16.33781342517693,2510.3,Continuing
30,294,1390.4,1125.2099106070864,985.932094353218,23.21296937564472,2510.3,Continuing
31,125,1272.6,1021.7660759473383,892.0857941379861,21.613380301558706,2510.3,Continuing
32,254,1324.3,1199.4929137786417,1110.1602988375332,14.888769156851392,2510.3,Continuing
33,190,1243.6,1104.0757642493047,995.910324164538,18.027573347461107,2510.3,Continuing
34,29,1254.0,1142.6469363236013,1055.80094281209,14.474332251918554,2510.3,Continuing
35,209,1309.8,1143.0135594669737,1041.6804353525933,16.88885401906339,2510.3,Continuing
36,234,1212.6,1099.942714411213,1005.9678376161648,15.662479465841383,2510.3,Continuing
37,143,1216.8,1203.1777679924892,1123.420248866008,13.292919854413531,2510.3,Continuing
38,48,1451.7,1064.8793188572286,949.9402930629844,19.156504299040666,2510.3,Continuing
39,28,1230.6,1001.8572836227627,896.6598917470255,17.532898645956188,2510.3,Continuing
40,161,1167.2,1037.091501715995,933.2416539859056,17.308307955014925,2510.3,Continuing
41,97,1420.0,865.8717039421459,707.342790939957,26.421485500364824,2510.3,Continuing
42,149,1304.3,879.8033963896463,727.2317596364553,25.42860612553183,2510.3,Continuing
43,153,1194.0,868.2327140266723,742.0450170558694,21.03128282846716,2510.3,Continuing
44,277,1172.0,642.422054659662,471.58708817349924,28.472494414360458,2510.3,Continuing
45,241,1218.8,455.02349734632617,269.6059494136253,30.90292465545014,2510.3,Continuing
46,268,1263.6,720.8295208194224,544.4001251741466,29.40489927421263,2510.3,Continuing
47,22,1267.8,712.8192590760729,537.8091199393097,29.16835652279387,2510.3,Continuing
48,218,1169.2,702.4098806691632,531.495112929607,28.485794623259363,2510.3,Continuing
49,196,1150.6,827.682210633528,671.1828489765103,26.08322694283628,2510.3,Continuing
50,247,1036.9,688.0062921721278,517.4695667059228,28.422787577700824,2510.3,Continuing
51,271,1061.7,1058.439578565289,974.9874338121274,13.908690792193587,2510.3,Continuing
52,116,1010.8,825.029736172937,668.047921651133,26.163635753633987,2510.3,Continuing
53,166,1091.4,697.0228239609859,530.1102523222777,27.818761939784697,2510.3,Continuing
54,60,1340.8,554.4409668802901,371.42325306033484,30.50295230332588,2510.3,Continuing
55,258,1224.7,1256.2497270605268,1157.958311655405,16.381902567520314,2510.3,Continuing
56,182,1150.6,1181.678737028175,1080.192953113261,16.914297319152347,2510.3,Continuing
57,168,1258.8,1083.78808524172,968.0670249391688,19.28684338375851,2510.3,Continuing
58,211,1243.0,1243.1662831679305,1133.3502293807574,18.30267563119554,2510.3,Continuing
59,164,1282.2,1164.6428846390752,1056.4231209823902,18.036627276114174,2510.3,Continuing
60,23,1207.8,1055.946927579091,939.5066648861856,19.40671044881754,2510.3,Continuing
61,85,1175.4,1071.3713748595958,989.1987612564681,13.695435600521284,2510.3,Continuing
62,70,1087.0,971.3626135988272,860.8651548451725,18.416243125609128,2510.3,Continuing
63,243,1194.0,969.4535467094879,877.0028088359779,15.40845631225167,2510.3,Continuing
64,66,1157.5,1000.4476586730431,902.0209969458003,16.404443621207125,2510.3,Continuing
65,180,1182.0,927.9313526440505,763.0686539654938,27.477116446426113,2510.3,Continuing
66,290,1005.9,871.2079513397982,710.3108408212071,26.81618508643185,2510.3,Continuing
67,104,1032.1,929.2107031641295,811.3030638494085,19.651273219120164,2510.3,Continuing
68,128,1172.0,957.9131722002858,825.2723871515428,22.10679750812382,2510.3,Continuing
69,129,1173.8,825.3952980970735,717.5885264417676,17.96779527588431,2510.3,Continuing
70,303,1221.6,967.7478031643185,865.6356628361528,17.018690054694275,2510.3,Continuing
71,0,1167.2,776.8601195720465,654.2963159628761,20.427300601528408,2510.3,Continuing
72,217,1178.9,724.5057562528398,573.6331058611573,25.145441731947074,2510.3,Continuing
73,152,1163.0,1029.391302668536,942.598219802216,14.465513811053306,2510.3,Continuing
74,17,1188.6,1060.816265594869,961.7774539401314,16.506468609122955,2510.3,Continuing
75,207,1019.0,444.7086637554999,261.17996919244024,30.588115760509943,2510.3,Continuing
76,59,1145.8,361.7693628221484,177.00761930709595,30.793623919175417,2510.3,Continuing
77,80,1125.0,217.41321471049642,27.862294825678294,31.59181998080302,2510.3,Continuing
78,111,1274.7,189.91982259688655,0.18317620422596081,31.622774398776762,2510.3,Continuing
79,139,1350.4,1284.1374839734876,1240.5258621332996,7.268603640031336,2510.3,Continuing
80,201,1586.7,190.29549864684418,0.5596740716389645,31.622637429200868,2510.3,Continuing
81,123,1729.4,716.0135370765915,537.5030493928787,29.751747947285484,2510.3,Continuing
82,93,1755.2,224.94548698604177,35.23999286047525,31.61758235426109,2510.3,Continuing
83,157,1779.7,252.94860384018992,63.28541490602782,31.610531489027014,2510.3,Continuing
84,288,1768.0,276.6195940436528,87.11467541397306,31.58415310494662,2510.3,Continuing
85,147,1736.3,191.9102313134027,2.1736595352003003,31.62276196303373,2510.3,Continuing
86,55,1463.0,189.80722976651577,0.07057071908191226,31.622776507905648,2510.3,Continuing
87,132,1478.4,843.3454522162465,675.0088684543647,28.056097293646957,2510.3,Continuing
88,65,1362.9,198.60261507309667,8.872317104478482,31.621716328103034,2510.3,Continuing
89,309,1212.0,189.74275586282195,0.0060962540704092546,31.622776601458593,2510.3,Continuing
90,239,1144.8,718.9228675015434,549.8342427281324,28.181437462235166,2510.3,Continuing
91,240,1267.1,192.70236903702954,2.967068220185338,31.622550136140703,2510.3,Continuing
92,76,1669.3,224.36342102486606,34.692378858806926,31.611840361009854,2510.3,Continuing
93,210,1580.0,203.94936077542323,14.221963347988671,31.621232904572427,2510.3,Continuing
94,118,1603.3,287.1740808001593,97.80582858274033,31.561375369569827,2510.3,Continuing
95,184,1012.8,191.17005161156754,1.4334411112961403,31.6227684167119,2510.3,Continuing
96,43,1026.6,328.86173620037016,140.97501940526467,31.31445279918425,2510.3,Continuing
97,130,1109.3,965.1899567799921,882.2342664873722,13.825948382103327,2510.3,Continuing
98,233,1088.6,843.8966342124007,701.6806434687785,23.702665123937035,2510.3,Continuing
