Iteration,Experiment Index,Observed Yield Strength,UCB Score,Mean Prediction,Standard Deviation,Kernel Parameters,Max Yield Strength in Dataset,Stopping Reason
0,57,1235.9,,,,316**2 * RBF(length_scale=1) + WhiteKernel(noise_level=10),2510.3,Initial selection
1,11,1232.0,1114.7753179821834,175.67828599406755,313.03234399603866,316**2 * RBF(length_scale=1e+03) + WhiteKernel(noise_level=7.41),2510.3,Continuing
2,34,1730.2,1253.4353686950947,1233.8053877342072,6.543326986962483,316**2 * RBF(length_scale=24.5) + WhiteKernel(noise_level=1.34e-05),2510.3,Continuing
3,21,1860.3,1739.5193678433966,1493.6694695700655,81.94996609111038,316**2 * RBF(length_scale=15.8) + WhiteKernel(noise_level=5.89e-05),2510.3,Continuing
4,6,1605.4,1952.2802312744975,1402.2711422200919,183.3363630181352,316**2 * RBF(length_scale=16.8) + WhiteKernel(noise_level=0.000184),2510.3,Continuing
5,25,1005.9,1915.2801420303879,1617.4529020659816,99.2757466548021,316**2 * RBF(length_scale=11.1) + WhiteKernel(noise_level=10),2510.3,Continuing
6,142,1340.1,1886.8114237362836,1826.2710094743113,20.180138087324117,316**2 * RBF(length_scale=1.75) + WhiteKernel(noise_level=10),2510.3,Continuing
7,115,1536.5,1746.354367219639,1007.9007433616008,246.1512079526794,316**2 * RBF(length_scale=2.08) + WhiteKernel(noise_level=10),2510.3,Continuing
8,236,1019.7,1380.5632743555602,756.3147948751623,208.08282649346597,316**2 * RBF(length_scale=2.2) + WhiteKernel(noise_level=10),2510.3,Continuing
9,43,1026.6,1429.7146838198946,773.5064650906957,218.73607290973302,316**2 * RBF(length_scale=2.3) + WhiteKernel(noise_level=10),2510.3,Continuing
10,240,1267.1,1433.0411683628317,716.9216419549218,238.70650880263662,316**2 * RBF(length_scale=2.43) + WhiteKernel(noise_level=10),2510.3,Continuing
11,210,1580.0,1563.5920013401053,1160.6896775213572,134.30077460624938,316**2 * RBF(length_scale=2.2) + WhiteKernel(noise_level=10),2510.3,Continuing
12,118,1603.3,1757.6876311917322,1456.4123935181806,100.42507922451718,316**2 * RBF(length_scale=2.32) + WhiteKernel(noise_level=10),2510.3,Continuing
13,220,1373.9,1646.0435016670504,857.5006507747635,262.84761696409566,316**2 * RBF(length_scale=2.5) + WhiteKernel(noise_level=10),2510.3,Continuing
14,31,2487.3,1564.0198689632616,998.1678160022934,188.6173509869894,316**2 * RBF(length_scale=1.99) + WhiteKernel(noise_level=10),2510.3,Continuing
15,191,2411.5,2674.0916992512844,2401.3792991471523,90.90413336804401,316**2 * RBF(length_scale=2.01) + WhiteKernel(noise_level=10),2510.3,Continuing
16,99,2411.5,2592.0590829696966,2226.5171553007826,121.84730922297135,316**2 * RBF(length_scale=2.06) + WhiteKernel(noise_level=10),2510.3,Continuing
17,206,2331.1,2560.7907816424577,2433.8750652188974,42.30523880785346,316**2 * RBF(length_scale=2.12) + WhiteKernel(noise_level=10),2510.3,Continuing
18,71,2501.1,2499.870273154432,2341.421893499523,52.81612655163642,316**2 * RBF(length_scale=2.21) + WhiteKernel(noise_level=10),2510.3,Continuing
19,292,2372.4,2519.9511634927626,2328.1438053872835,63.935786035159666,316**2 * RBF(length_scale=2.24) + WhiteKernel(noise_level=10),2510.3,Continuing
20,273,2402.3,2461.920674512612,2016.4790711269775,148.48053446187828,316**2 * RBF(length_scale=2.28) + WhiteKernel(noise_level=10),2510.3,Continuing
21,106,2381.6,2511.387083239701,2288.846081232541,74.18033400238667,316**2 * RBF(length_scale=2.3) + WhiteKernel(noise_level=10),2510.3,Continuing
22,289,1571.2,2340.9220134562433,2007.262669326551,111.21978137656403,316**2 * RBF(length_scale=2.1) + WhiteKernel(noise_level=10),2510.3,Continuing
23,306,2510.3,2327.968799749121,2018.6081964641933,103.12020109497585,316**2 * RBF(length_scale=2.08) + WhiteKernel(noise_level=10),2510.3,Max yield strength reached
