Time (sec),S:Load (lbs),S:HL1 (DIM),S:LVDT (in),S:Position (in),Ch:Position (mm),Ch:Load (N),Ch:Stress (MPa),Ch:Strain (mm/mm),Ch:HL1 (DIM),Set Point (),Cycles ()
0.110000,0.072983,-238.907181,-0.010408,-0.005863,-0.148929,0.324644,0.016538,-1.489288,-238.907181,-0.148668,0.000000
0.120000,0.082664,-238.862701,-0.010382,-0.005863,-0.148929,0.367710,0.018732,-1.489288,-238.862701,-0.148668,0.000000
0.130000,0.076340,-238.907181,-0.010391,-0.005863,-0.148929,0.339576,0.017299,-1.489288,-238.907181,-0.148668,0.000000
0.140000,0.067398,-238.907181,-0.010399,-0.005863,-0.148929,0.299802,0.015273,-1.489288,-238.907181,-0.148668,0.000000
0.150000,0.076706,-238.907181,-0.010369,-0.005863,-0.148929,0.341205,0.017382,-1.489288,-238.907181,-0.148668,0.000000
0.160000,0.075218,-238.907181,-0.010386,-0.005863,-0.148929,0.334587,0.017045,-1.489288,-238.907181,-0.148668,0.000000
0.170000,0.066658,-238.862701,-0.010399,-0.005863,-0.148929,0.296510,0.015105,-1.489288,-238.862701,-0.148668,0.000000
0.180000,0.072243,-238.907181,-0.010386,-0.005863,-0.148929,0.321352,0.016370,-1.489288,-238.907181,-0.148668,0.000000
0.190000,0.063301,-238.907181,-0.010399,-0.005863,-0.148929,0.281577,0.014344,-1.489288,-238.907181,-0.148668,0.000000
0.200000,0.077454,-238.862701,-0.010374,-0.005863,-0.148929,0.344531,0.017551,-1.489288,-238.862701,-0.148668,0.000000
0.210000,0.076706,-238.951675,-0.010386,-0.005863,-0.148929,0.341205,0.017382,-1.489288,-238.951675,-0.148668,0.000000
0.220000,0.074844,-238.907181,-0.010382,-0.005863,-0.148929,0.332924,0.016960,-1.489288,-238.907181,-0.148668,0.000000
0.230000,0.070381,-238.907181,-0.010386,-0.005863,-0.148929,0.313071,0.015949,-1.489288,-238.907181,-0.148668,0.000000
0.240000,0.068893,-238.907181,-0.010378,-0.005863,-0.148929,0.306453,0.015611,-1.489288,-238.907181,-0.148668,0.000000
0.250000,0.075592,-238.907181,-0.010378,-0.005863,-0.148929,0.336250,0.017129,-1.489288,-238.907181,-0.148668,0.000000
0.260000,0.072617,-238.951675,-0.010382,-0.005863,-0.148929,0.323015,0.016455,-1.489288,-238.951675,-0.148668,0.000000
0.270000,0.070007,-238.862701,-0.010386,-0.005863,-0.148929,0.311408,0.015864,-1.489288,-238.862701,-0.148668,0.000000
0.280000,0.063301,-238.907181,-0.010369,-0.005863,-0.148929,0.281577,0.014344,-1.489288,-238.907181,-0.148668,0.000000
0.290000,0.071869,-238.862701,-0.010386,-0.005863,-0.148929,0.319689,0.016286,-1.489288,-238.862701,-0.148668,0.000000
0.300000,0.074478,-238.862701,-0.010386,-0.005863,-0.148929,0.331295,0.016877,-1.489288,-238.862701,-0.148668,0.000000
0.310000,0.068146,-238.996155,-0.010386,-0.005863,-0.148929,0.303127,0.015442,-1.489288,-238.996155,-0.148668,0.000000
0.320000,0.065910,-238.862701,-0.010374,-0.005863,-0.148929,0.293184,0.014935,-1.489288,-238.862701,-0.148668,0.000000
0.330000,0.072243,-238.951675,-0.010391,-0.005863,-0.148929,0.321352,0.016370,-1.489288,-238.951675,-0.148668,0.000000
0.340000,0.081177,-238.862701,-0.010369,-0.005863,-0.148929,0.361092,0.018395,-1.489288,-238.862701,-0.148668,0.000000
0.350000,0.080437,-238.951675,-0.010365,-0.005863,-0.148929,0.357800,0.018227,-1.489288,-238.951675,-0.148668,0.000000
0.360000,0.072983,-238.951675,-0.010386,-0.005863,-0.148929,0.324644,0.016538,-1.489288,-238.951675,-0.148668,0.000000
0.370000,0.071495,-238.862701,-0.010386,-0.005863,-0.148929,0.318026,0.016201,-1.489288,-238.862701,-0.148668,0.000000
0.380000,0.071869,-238.951675,-0.010374,-0.005863,-0.148929,0.319689,0.016286,-1.489288,-238.951675,-0.148668,0.000000
0.390000,0.089371,-238.951675,-0.010382,-0.005863,-0.148929,0.397541,0.020252,-1.489288,-238.951675,-0.148668,0.000000
0.400000,0.048035,-238.907181,-0.010391,-0.005863,-0.148929,0.213669,0.010885,-1.489288,-238.907181,-0.148530,0.000000
0.410000,-0.002235,-238.907181,-0.010382,-0.005863,-0.148911,-0.009944,-0.000507,-1.489114,-238.907181,-0.148374,0.000000
0.420000,-0.023087,-238.862701,-0.010382,-0.005860,-0.148850,-0.102694,-0.005231,-1.488505,-238.862701,-0.148200,0.000000
0.430000,-0.007446,-238.907181,-0.010386,-0.005856,-0.148746,-0.033123,-0.001687,-1.487464,-238.907181,-0.148027,0.000000
0.440000,-0.011543,-238.907181,-0.010382,-0.005850,-0.148599,-0.051347,-0.002616,-1.485991,-238.907181,-0.147871,0.000000
0.450000,-0.021225,-238.951675,-0.010382,-0.005843,-0.148417,-0.094413,-0.004810,-1.484171,-238.951675,-0.147697,0.000000
0.460000,-0.010796,-238.907181,-0.010386,-0.005836,-0.148243,-0.048021,-0.002446,-1.482434,-238.907181,-0.147541,0.000000
0.470000,0.008942,-238.951675,-0.010395,-0.005829,-0.148061,0.039774,0.002026,-1.480613,-238.951675,-0.147368,0.000000
