Time (sec),S:Load (lbs),S:HL1 (DIM),S:LVDT (in),S:Position (in),Ch:Position (mm),Ch:Load (N),Ch:Stress (MPa),Ch:Strain (mm/mm),Ch:HL1 (DIM),Set Point (),Cycles ()
0.11,-0.044685,-1277.537354,-0.011137,-0.006684,-0.169786,-0.19877,-0.010126,-1.697858,-1277.537354,-0.170019,0
0.12,-0.042824,-1277.49292,-0.011141,-0.006684,-0.169786,-0.19049,-0.009704,-1.697858,-1277.49292,-0.170019,0
0.13,-0.04953,-1277.49292,-0.011137,-0.006684,-0.169786,-0.220321,-0.011224,-1.697858,-1277.49292,-0.170019,0
0.14,-0.054741,-1277.537354,-0.011141,-0.006684,-0.169786,-0.2435,-0.012404,-1.697858,-1277.537354,-0.170019,0
0.15,-0.02681,-1277.49292,-0.011141,-0.006684,-0.169786,-0.119255,-0.006075,-1.697858,-1277.49292,-0.170019,0
0.16,-0.042076,-1277.581909,-0.011141,-0.006684,-0.169786,-0.187164,-0.009535,-1.697858,-1277.581909,-0.170019,0
0.17,-0.045059,-1277.448486,-0.011154,-0.006684,-0.169786,-0.200433,-0.010211,-1.697858,-1277.448486,-0.170019,0
0.18,-0.045807,-1277.49292,-0.011141,-0.006684,-0.169786,-0.203759,-0.01038,-1.697858,-1277.49292,-0.170019,0
0.19,-0.055855,-1277.448486,-0.011154,-0.006684,-0.169786,-0.248455,-0.012657,-1.697858,-1277.448486,-0.170019,0
0.2,-0.053627,-1277.448486,-0.011137,-0.006684,-0.169786,-0.238545,-0.012152,-1.697858,-1277.448486,-0.170019,0
0.21,-0.048409,-1277.537354,-0.011163,-0.006684,-0.169786,-0.215332,-0.01097,-1.697858,-1277.537354,-0.170019,0
0.22,-0.04245,-1277.537354,-0.01115,-0.006684,-0.169786,-0.188827,-0.009619,-1.697858,-1277.537354,-0.170019,0
0.23,-0.037987,-1277.448486,-0.011145,-0.006684,-0.169786,-0.168974,-0.008608,-1.697858,-1277.448486,-0.170019,0
0.24,-0.039101,-1277.581909,-0.011154,-0.006684,-0.169786,-0.173928,-0.00886,-1.697858,-1277.581909,-0.170019,0
0.25,-0.054741,-1277.448486,-0.011145,-0.006684,-0.169786,-0.2435,-0.012404,-1.697858,-1277.448486,-0.170019,0
0.26,-0.042824,-1277.537354,-0.011158,-0.006684,-0.169786,-0.19049,-0.009704,-1.697858,-1277.537354,-0.170019,0
0.27,-0.036491,-1277.537354,-0.01115,-0.006684,-0.169786,-0.162322,-0.008269,-1.697858,-1277.537354,-0.170019,0
0.28,-0.030167,-1277.448486,-0.011158,-0.006684,-0.169786,-0.134188,-0.006836,-1.697858,-1277.448486,-0.170019,0
0.29,-0.036865,-1277.537354,-0.011132,-0.006684,-0.169786,-0.163985,-0.008354,-1.697858,-1277.537354,-0.170019,0
0.3,-0.05809,-1277.448486,-0.011141,-0.006684,-0.169786,-0.258398,-0.013163,-1.697858,-1277.448486,-0.170019,0
0.31,-0.051018,-1277.49292,-0.011132,-0.006684,-0.169786,-0.226938,-0.011561,-1.697858,-1277.49292,-0.170019,0
0.32,-0.04171,-1277.49292,-0.011141,-0.006684,-0.169786,-0.185535,-0.009452,-1.697858,-1277.49292,-0.170019,0
0.33,-0.03463,-1277.537354,-0.01115,-0.006684,-0.169786,-0.154041,-0.007847,-1.697858,-1277.537354,-0.170019,0
0.34,-0.031281,-1277.49292,-0.011163,-0.006684,-0.169786,-0.139143,-0.007088,-1.697858,-1277.49292,-0.170019,0
