Time (sec),S:Load (lbs),S:HL1 (DIM),S:LVDT (in),S:Position (in),Ch:Position (mm),Ch:Load (N),Ch:Stress (MPa),Ch:Strain (mm/mm),Ch:HL1 (DIM),Set Point (),Cycles ()
0.11,-0.070007,-1279.31665,-0.014314,-0.009505,-0.241419,-0.311408,-0.015864,-2.414188,-1279.31665,-0.241211,0
0.12,-0.080063,-1279.31665,-0.014319,-0.009505,-0.241428,-0.356137,-0.018143,-2.414279,-1279.31665,-0.241211,0
0.13,-0.071121,-1279.31665,-0.01431,-0.009505,-0.241428,-0.316363,-0.016116,-2.414279,-1279.31665,-0.241211,0
0.14,-0.066658,-1279.40564,-0.014319,-0.009505,-0.241419,-0.29651,-0.015105,-2.414188,-1279.40564,-0.241211,0
0.15,-0.064423,-1279.31665,-0.014314,-0.009505,-0.241419,-0.286566,-0.014598,-2.414188,-1279.31665,-0.241211,0
0.16,-0.07708,-1279.31665,-0.01431,-0.009505,-0.241428,-0.342868,-0.017467,-2.414279,-1279.31665,-0.241211,0
0.17,-0.077827,-1279.31665,-0.014319,-0.009505,-0.241428,-0.346194,-0.017636,-2.414279,-1279.31665,-0.241211,0
0.18,-0.064423,-1279.31665,-0.014314,-0.009505,-0.241419,-0.286566,-0.014598,-2.414188,-1279.31665,-0.241211,0
0.19,-0.06591,-1279.361084,-0.014306,-0.009505,-0.241419,-0.293184,-0.014935,-2.414188,-1279.361084,-0.241211,0
0.2,-0.068893,-1279.361084,-0.014344,-0.009505,-0.241428,-0.306453,-0.015611,-2.414279,-1279.361084,-0.241211,0
0.21,-0.086021,-1279.272095,-0.014344,-0.009505,-0.241419,-0.382642,-0.019493,-2.414188,-1279.272095,-0.241211,0
0.22,-0.080437,-1279.40564,-0.014314,-0.009505,-0.241419,-0.3578,-0.018227,-2.414188,-1279.40564,-0.241211,0
0.23,-0.066284,-1279.31665,-0.01431,-0.009505,-0.241428,-0.294847,-0.01502,-2.414279,-1279.31665,-0.241211,0
0.24,-0.07373,-1279.31665,-0.014331,-0.009505,-0.241419,-0.327969,-0.016708,-2.414188,-1279.31665,-0.241211,0
0.25,-0.067772,-1279.31665,-0.014314,-0.009505,-0.241419,-0.301465,-0.015357,-2.414188,-1279.31665,-0.241211,0
0.26,-0.082672,-1279.31665,-0.014314,-0.009505,-0.241428,-0.367744,-0.018734,-2.414279,-1279.31665,-0.241211,0
0.27,-0.075218,-1279.361084,-0.014314,-0.009505,-0.241419,-0.334587,-0.017045,-2.414188,-1279.361084,-0.241211,0
0.28,-0.070755,-1279.272095,-0.014306,-0.009505,-0.241428,-0.314734,-0.016033,-2.414279,-1279.272095,-0.241211,0
0.29,-0.079689,-1279.40564,-0.014297,-0.009505,-0.241428,-0.354474,-0.018058,-2.414279,-1279.40564,-0.241211,0
0.3,-0.068146,-1279.272095,-0.01431,-0.009505,-0.241428,-0.303127,-0.015442,-2.414279,-1279.272095,-0.241211,0
0.31,-0.067398,-1279.361084,-0.014331,-0.009505,-0.241419,-0.299802,-0.015273,-2.414188,-1279.361084,-0.241211,0
0.32,-0.067772,-1279.361084,-0.014319,-0.009505,-0.241428,-0.301465,-0.015357,-2.414279,-1279.361084,-0.241211,0
0.33,-0.087883,-1279.361084,-0.014319,-0.009505,-0.241428,-0.390923,-0.019915,-2.414279,-1279.361084,-0.241211,0
0.34,-0.071495,-1279.361084,-0.014314,-0.009505,-0.241419,-0.318026,-0.016201,-2.414188,-1279.361084,-0.241211,0
0.35,-0.075592,-1279.31665,-0.014331,-0.009505,-0.241419,-0.33625,-0.017129,-2.414188,-1279.31665,-0.241211,0
0.36,-0.064796,-1279.31665,-0.014306,-0.009505,-0.241428,-0.288229,-0.014683,-2.414279,-1279.31665,-0.241211,0
0.37,-0.069633,-1279.361084,-0.01431,-0.009505,-0.241419,-0.309745,-0.015779,-2.414188,-1279.361084,-0.241211,0
0.38,-0.068146,-1279.31665,-0.014314,-0.009505,-0.241419,-0.303127,-0.015442,-2.414188,-1279.31665,-0.241211,0
0.39,-0.076714,-1279.31665,-0.01431,-0.009505,-0.241428,-0.341239,-0.017384,-2.414279,-1279.31665,-0.241211,0
0.4,-0.079315,-1279.31665,-0.014306,-0.009505,-0.241419,-0.352812,-0.017973,-2.414188,-1279.31665,-0.241211,0
0.41,-0.06591,-1279.361084,-0.014327,-0.009505,-0.241419,-0.293184,-0.014935,-2.414188,-1279.361084,-0.241211,0
0.42,-0.080803,-1279.40564,-0.01431,-0.009505,-0.241428,-0.359429,-0.01831,-2.414279,-1279.40564,-0.241211,0
0.43,-0.072617,-1279.31665,-0.014323,-0.009505,-0.241419,-0.323015,-0.016455,-2.414188,-1279.31665,-0.241089,0
0.44,-0.032768,-1279.40564,-0.01431,-0.009504,-0.241402,-0.14576,-0.007425,-2.414021,-1279.40564,-0.240933,0
