Time (sec),S:Load (lbs),S:HL1 (DIM),S:LVDT (in),S:Position (in),Ch:Position (mm),Ch:Load (N),Ch:Stress (MPa),Ch:Strain (mm/mm),Ch:HL1 (DIM),Set Point (),Cycles ()
0.11,-0.046547,-1278.871826,-0.013672,-0.008926,-0.22672,-0.207051,-0.010548,-2.267198,-1278.871826,-0.226529,0
0.12,-0.04171,-1278.782837,-0.013655,-0.008926,-0.22672,-0.185535,-0.009452,-2.267198,-1278.782837,-0.226529,0
0.13,-0.043198,-1278.91626,-0.013642,-0.008926,-0.22672,-0.192153,-0.009789,-2.267198,-1278.91626,-0.226529,0
0.14,-0.044685,-1278.91626,-0.013642,-0.008926,-0.22672,-0.19877,-0.010126,-2.267198,-1278.91626,-0.226529,0
0.15,-0.038727,-1278.827393,-0.013637,-0.008926,-0.22672,-0.172265,-0.008776,-2.267198,-1278.827393,-0.226529,0
0.16,-0.037613,-1278.91626,-0.013672,-0.008926,-0.22672,-0.167311,-0.008523,-2.267198,-1278.91626,-0.226529,0
0.17,-0.048409,-1278.782837,-0.013633,-0.008926,-0.22672,-0.215332,-0.01097,-2.267198,-1278.782837,-0.226529,0
0.18,-0.036125,-1278.827393,-0.01365,-0.008926,-0.22672,-0.160693,-0.008186,-2.267198,-1278.827393,-0.226529,0
0.19,-0.043571,-1278.91626,-0.013659,-0.008926,-0.22672,-0.193816,-0.009873,-2.267198,-1278.91626,-0.226529,0
0.2,-0.035378,-1278.827393,-0.013646,-0.008926,-0.22672,-0.157367,-0.008017,-2.267198,-1278.827393,-0.226529,0
0.21,-0.038727,-1278.871826,-0.013663,-0.008926,-0.22672,-0.172265,-0.008776,-2.267198,-1278.871826,-0.226529,0
0.22,-0.037613,-1278.782837,-0.013659,-0.008926,-0.22672,-0.167311,-0.008523,-2.267198,-1278.782837,-0.226529,0
0.23,-0.044312,-1278.91626,-0.01365,-0.008926,-0.22672,-0.197107,-0.010041,-2.267198,-1278.91626,-0.226529,0
0.24,-0.042076,-1278.827393,-0.01365,-0.008926,-0.22672,-0.187164,-0.009535,-2.267198,-1278.827393,-0.226529,0
0.25,-0.04171,-1278.827393,-0.013642,-0.008926,-0.22672,-0.185535,-0.009452,-2.267198,-1278.827393,-0.226529,0
0.26,-0.037987,-1278.960815,-0.013633,-0.008926,-0.22672,-0.168974,-0.008608,-2.267198,-1278.960815,-0.226529,0
0.27,-0.035751,-1278.827393,-0.013655,-0.008926,-0.22672,-0.15903,-0.008101,-2.267198,-1278.827393,-0.226529,0
0.28,-0.044312,-1278.827393,-0.013637,-0.008926,-0.22672,-0.197107,-0.010041,-2.267198,-1278.827393,-0.226529,0
0.29,-0.045059,-1278.827393,-0.01365,-0.008926,-0.22672,-0.200433,-0.010211,-2.267198,-1278.827393,-0.226529,0
0.3,-0.039474,-1278.871826,-0.01365,-0.008926,-0.22672,-0.175591,-0.008945,-2.267198,-1278.871826,-0.226529,0
0.31,-0.048782,-1278.871826,-0.013659,-0.008926,-0.22672,-0.216995,-0.011054,-2.267198,-1278.871826,-0.226529,0
0.32,-0.036491,-1278.871826,-0.013655,-0.008926,-0.22672,-0.162322,-0.008269,-2.267198,-1278.871826,-0.226529,0
0.33,-0.032028,-1278.91626,-0.013655,-0.008926,-0.22672,-0.142469,-0.007258,-2.267198,-1278.91626,-0.226529,0
0.34,-0.038727,-1278.782837,-0.013655,-0.008926,-0.22672,-0.172265,-0.008776,-2.267198,-1278.782837,-0.226529,0
0.35,-0.038353,-1278.782837,-0.013637,-0.008926,-0.22672,-0.170603,-0.008691,-2.267198,-1278.782837,-0.226459,0
0.36,-0.063309,-1278.827393,-0.013637,-0.008925,-0.226694,-0.281611,-0.014346,-2.26694,-1278.827393,-0.226285,0
0.37,-0.029045,-1278.871826,-0.013655,-0.008924,-0.226667,-0.129199,-0.006582,-2.266668,-1278.871826,-0.226129,0
0.38,-0.048782,-1278.871826,-0.01365,-0.008922,-0.226606,-0.216995,-0.011054,-2.266062,-1278.871826,-0.225957,0
0.39,-0.02346,-1278.871826,-0.013672,-0.008917,-0.226503,-0.104357,-0.005316,-2.265033,-1278.871826,-0.225783,0
0.4,-0.048782,-1278.827393,-0.013646,-0.008912,-0.226355,-0.216995,-0.011054,-2.263549,-1278.827393,-0.225627,0
0.41,-0.05735,-1278.91626,-0.013659,-0.008905,-0.22619,-0.255106,-0.012996,-2.261899,-1278.91626,-0.225453,0
0.42,-0.053993,-1278.827393,-0.013663,-0.008899,-0.226026,-0.240174,-0.012235,-2.260264,-1278.827393,-0.225297,0
0.43,-0.044685,-1278.91626,-0.013655,-0.008892,-0.225869,-0.19877,-0.010126,-2.258689,-1278.91626,-0.225124,0
0.44,-0.053253,-1278.871826,-0.013642,-0.008886,-0.225713,-0.236882,-0.012067,-2.25713,-1278.871826,-0.22495,0
0.45,-0.065536,-1278.827393,-0.01365,-0.00888,-0.22554,-0.291521,-0.014851,-2.255404,-1278.827393,-0.224794,0
0.46,-0.062935,-1278.871826,-0.013655,-0.008873,-0.225366,-0.279948,-0.014261,-2.253663,-1278.871826,-0.224621,0
0.47,-0.052132,-1278.91626,-0.01365,-0.008866,-0.225194,-0.231893,-0.011813,-2.251937,-1278.91626,-0.224447,0
