Time (sec),S:Load (lbs),S:HL1 (DIM),S:LVDT (in),S:Position (in),Ch:Position (mm),Ch:Load (N),Ch:Stress (MPa),Ch:Strain (mm/mm),Ch:HL1 (DIM),Set Point (),Cycles ()
0.010000,-0.003349,-1293.550537,-0.008442,-0.004909,-0.124682,-0.014898,-0.000759,-1.246820,-1293.550537,-0.124499,0.000000
0.020000,-0.005959,-1293.506104,-0.008442,-0.004909,-0.124682,-0.026505,-0.001350,-1.246820,-1293.506104,-0.124499,0.000000
0.030000,-0.008934,-1293.550537,-0.008438,-0.004909,-0.124682,-0.039741,-0.002024,-1.246820,-1293.550537,-0.124499,0.000000
0.040000,-0.014893,-1293.550537,-0.008442,-0.004909,-0.124682,-0.066245,-0.003375,-1.246820,-1293.550537,-0.124499,0.000000
0.050000,-0.005585,-1293.506104,-0.008438,-0.004909,-0.124682,-0.024842,-0.001266,-1.246820,-1293.506104,-0.124499,0.000000
0.060000,-0.001114,-1293.594971,-0.008446,-0.004909,-0.124682,-0.004955,-0.000252,-1.246820,-1293.594971,-0.124499,0.000000
0.070000,-0.004837,-1293.506104,-0.008438,-0.004909,-0.124682,-0.021516,-0.001096,-1.246820,-1293.506104,-0.124499,0.000000
0.080000,-0.004837,-1293.506104,-0.008438,-0.004909,-0.124682,-0.021516,-0.001096,-1.246820,-1293.506104,-0.124499,0.000000
0.090000,-0.010056,-1293.506104,-0.008438,-0.004909,-0.124682,-0.044729,-0.002279,-1.246820,-1293.506104,-0.124499,0.000000
0.100000,-0.004471,-1293.550537,-0.008446,-0.004909,-0.124682,-0.019887,-0.001013,-1.246820,-1293.550537,-0.124499,0.000000
0.110000,-0.011169,-1293.550537,-0.008455,-0.004909,-0.124682,-0.049684,-0.002531,-1.246820,-1293.550537,-0.124499,0.000000
0.120000,-0.007820,-1293.550537,-0.008433,-0.004909,-0.124682,-0.034786,-0.001772,-1.246820,-1293.550537,-0.124499,0.000000
0.130000,-0.005585,-1293.550537,-0.008451,-0.004909,-0.124682,-0.024842,-0.001266,-1.246820,-1293.550537,-0.124499,0.000000
0.140000,-0.005211,-1293.550537,-0.008438,-0.004909,-0.124682,-0.023179,-0.001181,-1.246820,-1293.550537,-0.124499,0.000000
0.150000,-0.004837,-1293.506104,-0.008442,-0.004909,-0.124682,-0.021516,-0.001096,-1.246820,-1293.506104,-0.124499,0.000000
0.160000,-0.019737,-1293.550537,-0.008451,-0.004909,-0.124682,-0.087796,-0.004473,-1.246820,-1293.550537,-0.124499,0.000000
0.170000,-0.014153,-1293.550537,-0.008446,-0.004909,-0.124682,-0.062954,-0.003207,-1.246820,-1293.550537,-0.124499,0.000000
0.180000,-0.005585,-1293.506104,-0.008438,-0.004909,-0.124682,-0.024842,-0.001266,-1.246820,-1293.506104,-0.124499,0.000000
0.190000,-0.010796,-1293.550537,-0.008446,-0.004909,-0.124682,-0.048021,-0.002446,-1.246820,-1293.550537,-0.124499,0.000000
0.200000,-0.010429,-1293.550537,-0.008442,-0.004909,-0.124682,-0.046392,-0.002363,-1.246820,-1293.550537,-0.124499,0.000000
0.210000,-0.016388,-1293.506104,-0.008429,-0.004909,-0.124682,-0.072897,-0.003714,-1.246820,-1293.506104,-0.124499,0.000000
0.220000,-0.012657,-1293.594971,-0.008446,-0.004909,-0.124682,-0.056302,-0.002868,-1.246820,-1293.594971,-0.124499,0.000000
0.230000,-0.000000,-1293.461548,-0.008429,-0.004909,-0.124682,-0.000000,-0.000000,-1.246820,-1293.461548,-0.124499,0.000000
0.240000,0.001488,-1293.506104,-0.008446,-0.004909,-0.124682,0.006618,0.000337,-1.246820,-1293.506104,-0.124499,0.000000
0.250000,0.002975,-1293.506104,-0.008433,-0.004909,-0.124682,0.013236,0.000674,-1.246820,-1293.506104,-0.124499,0.000000
0.260000,-0.007820,-1293.506104,-0.008433,-0.004909,-0.124682,-0.034786,-0.001772,-1.246820,-1293.506104,-0.124499,0.000000
0.270000,-0.005585,-1293.461548,-0.008433,-0.004909,-0.124682,-0.024842,-0.001266,-1.246820,-1293.461548,-0.124499,0.000000
0.280000,-0.011169,-1293.550537,-0.008429,-0.004909,-0.124682,-0.049684,-0.002531,-1.246820,-1293.550537,-0.124499,0.000000
0.290000,-0.009682,-1293.594971,-0.008446,-0.004909,-0.124682,-0.043066,-0.002194,-1.246820,-1293.594971,-0.124499,0.000000
0.300000,-0.007072,-1293.506104,-0.008446,-0.004909,-0.124682,-0.031460,-0.001603,-1.246820,-1293.506104,-0.124499,0.000000
0.310000,-0.002975,-1293.550537,-0.008429,-0.004909,-0.124682,-0.013236,-0.000674,-1.246820,-1293.550537,-0.124499,0.000000
0.320000,-0.004097,-1293.461548,-0.008438,-0.004909,-0.124682,-0.018224,-0.000928,-1.246820,-1293.461548,-0.124499,0.000000
0.330000,-0.009682,-1293.550537,-0.008438,-0.004909,-0.124682,-0.043066,-0.002194,-1.246820,-1293.550537,-0.124499,0.000000
0.340000,-0.009308,-1293.594971,-0.008446,-0.004909,-0.124682,-0.041403,-0.002109,-1.246820,-1293.594971,-0.124499,0.000000
0.350000,-0.011917,-1293.461548,-0.008442,-0.004909,-0.124682,-0.053010,-0.002700,-1.246820,-1293.461548,-0.124499,0.000000
0.360000,-0.014153,-1293.550537,-0.008433,-0.004909,-0.124682,-0.062954,-0.003207,-1.246820,-1293.550537,-0.124499,0.000000
0.370000,-0.010056,-1293.550537,-0.008464,-0.004909,-0.124682,-0.044729,-0.002279,-1.246820,-1293.550537,-0.124499,0.000000
0.380000,-0.007446,-1293.506104,-0.008438,-0.004909,-0.124682,-0.033123,-0.001687,-1.246820,-1293.506104,-0.124499,0.000000
0.390000,-0.015266,-1293.550537,-0.008438,-0.004909,-0.124682,-0.067908,-0.003459,-1.246820,-1293.550537,-0.124378,0.000000
0.400000,-0.020851,-1293.550537,-0.008433,-0.004908,-0.124664,-0.092750,-0.004725,-1.246638,-1293.550537,-0.124222,0.000000
0.410000,0.009308,-1293.594971,-0.008438,-0.004906,-0.124612,0.041403,0.002109,-1.246124,-1293.594971,-0.124048,0.000000
0.420000,0.009308,-1293.506104,-0.008451,-0.004901,-0.124482,0.041403,0.002109,-1.244822,-1293.506104,-0.123892,0.000000
0.430000,0.032768,-1293.506104,-0.008433,-0.004893,-0.124291,0.145760,0.007425,-1.242914,-1293.506104,-0.123719,0.000000
0.440000,0.026070,-1293.594971,-0.008446,-0.004886,-0.124101,0.115964,0.005907,-1.241006,-1293.594971,-0.123545,0.000000
0.450000,0.007446,-1293.461548,-0.008446,-0.004879,-0.123919,0.033123,0.001687,-1.239190,-1293.461548,-0.123389,0.000000
0.460000,0.001862,-1293.550537,-0.008446,-0.004871,-0.123736,0.008281,0.000422,-1.237358,-1293.550537,-0.123216,0.000000
0.470000,0.009308,-1293.550537,-0.008451,-0.004864,-0.123554,0.041403,0.002109,-1.235541,-1293.550537,-0.123059,0.000000
0.480000,-0.006332,-1293.461548,-0.008429,-0.004857,-0.123380,-0.028168,-0.001435,-1.233800,-1293.461548,-0.122886,0.000000
0.490000,-0.008934,-1293.550537,-0.008433,-0.004851,-0.123224,-0.039741,-0.002024,-1.232241,-1293.550537,-0.122712,0.000000
0.500000,-0.017502,-1293.506104,-0.008442,-0.004846,-0.123086,-0.077852,-0.003966,-1.230863,-1293.506104,-0.122556,0.000000
0.510000,-0.027184,-1293.550537,-0.008438,-0.004840,-0.122930,-0.120918,-0.006160,-1.229304,-1293.550537,-0.122384,0.000000
0.520000,-0.031654,-1293.550537,-0.008442,-0.004833,-0.122756,-0.140806,-0.007173,-1.227563,-1293.550537,-0.122228,0.000000
0.530000,-0.030159,-1293.550537,-0.008442,-0.004826,-0.122582,-0.134154,-0.006834,-1.225821,-1293.550537,-0.122054,0.000000
0.540000,-0.025696,-1293.506104,-0.008438,-0.004819,-0.122400,-0.114301,-0.005823,-1.224005,-1293.506104,-0.121880,0.000000
0.550000,-0.010429,-1293.417114,-0.008438,-0.004813,-0.122245,-0.046392,-0.002363,-1.222445,-1293.417114,-0.121724,0.000000
0.560000,-0.009682,-1293.594971,-0.008429,-0.004808,-0.122114,-0.043066,-0.002194,-1.221143,-1293.594971,-0.121551,0.000000
0.570000,-0.000374,-1293.594971,-0.008438,-0.004804,-0.122019,-0.001663,-0.000085,-1.220190,-1293.594971,-0.121395,0.000000
0.580000,0.011543,-1293.506104,-0.008425,-0.004800,-0.121924,0.051347,0.002616,-1.219236,-1293.506104,-0.121221,0.000000
0.590000,0.014153,-1293.550537,-0.008438,-0.004797,-0.121837,0.062954,0.003207,-1.218373,-1293.550537,-0.121049,0.000000
0.600000,0.018250,-1293.550537,-0.008438,-0.004792,-0.121707,0.081178,0.004135,-1.217071,-1293.550537,-0.120891,0.000000
0.610000,0.027184,-1293.594971,-0.008442,-0.004786,-0.121568,0.120918,0.006160,-1.215678,-1293.594971,-0.120718,0.000000
0.620000,0.023087,-1293.506104,-0.008451,-0.004783,-0.121491,0.102694,0.005231,-1.214906,-1293.506104,-0.120563,0.000000
0.630000,0.035378,-1293.550537,-0.008438,-0.004780,-0.121412,0.157367,0.008017,-1.214119,-1293.550537,-0.120388,0.000000
0.640000,0.027557,-1293.550537,-0.008442,-0.004776,-0.121307,0.122581,0.006245,-1.213074,-1293.550537,-0.120216,0.000000
0.650000,0.029419,-1293.506104,-0.008438,-0.004767,-0.121082,0.130862,0.006666,-1.210818,-1293.506104,-0.120058,0.000000
0.660000,0.033516,-1293.594971,-0.008429,-0.004757,-0.120830,0.149086,0.007595,-1.208305,-1293.594971,-0.119886,0.000000
0.670000,0.026810,-1293.506104,-0.008433,-0.004750,-0.120649,0.119255,0.006075,-1.206488,-1293.506104,-0.119712,0.000000
0.680000,0.029793,-1293.550537,-0.008425,-0.004744,-0.120502,0.132525,0.006751,-1.205020,-1293.550537,-0.119556,0.000000
0.690000,0.030159,-1293.550537,-0.008420,-0.004739,-0.120372,0.134154,0.006834,-1.203718,-1293.550537,-0.119383,0.000000
0.700000,-0.003349,-1293.506104,-0.008429,-0.004734,-0.120251,-0.014898,-0.000759,-1.202507,-1293.506104,-0.119227,0.000000
0.710000,-0.029045,-1293.594971,-0.008412,-0.004729,-0.120111,-0.129199,-0.006582,-1.201114,-1293.594971,-0.119053,0.000000
0.720000,-0.029045,-1293.550537,-0.008420,-0.004723,-0.119963,-0.129199,-0.006582,-1.199630,-1293.550537,-0.118879,0.000000
0.730000,-0.011169,-1293.550537,-0.008386,-0.004717,-0.119807,-0.049684,-0.002531,-1.198071,-1293.550537,-0.118723,0.000000
0.740000,-0.025696,-1293.550537,-0.008390,-0.004710,-0.119625,-0.114301,-0.005823,-1.196254,-1293.550537,-0.118550,0.000000
0.750000,-0.021225,-1293.550537,-0.008377,-0.004703,-0.119453,-0.094413,-0.004810,-1.194528,-1293.550537,-0.118395,0.000000
0.760000,-0.030907,-1293.594971,-0.008373,-0.004695,-0.119253,-0.137480,-0.007004,-1.192530,-1293.594971,-0.118220,0.000000
0.770000,-0.027557,-1293.506104,-0.008369,-0.004686,-0.119027,-0.122581,-0.006245,-1.190274,-1293.506104,-0.118048,0.000000
0.780000,-0.011169,-1293.550537,-0.008351,-0.004678,-0.118818,-0.049684,-0.002531,-1.188184,-1293.550537,-0.117890,0.000000
0.790000,0.005211,-1293.550537,-0.008343,-0.004671,-0.118646,0.023179,0.001181,-1.186459,-1293.550537,-0.117718,0.000000
0.800000,0.019363,-1293.550537,-0.008343,-0.004665,-0.118497,0.086133,0.004388,-1.184975,-1293.550537,-0.117562,0.000000
0.810000,0.016754,-1293.594971,-0.008334,-0.004660,-0.118367,0.074526,0.003797,-1.183673,-1293.594971,-0.117388,0.000000
0.820000,0.008934,-1293.461548,-0.008343,-0.004657,-0.118290,0.039741,0.002024,-1.182901,-1293.461548,-0.117215,0.000000
0.830000,0.005959,-1293.506104,-0.008317,-0.004654,-0.118204,0.026505,0.001350,-1.182038,-1293.506104,-0.117059,0.000000
0.840000,0.009682,-1293.550537,-0.008326,-0.004649,-0.118090,0.043066,0.002194,-1.180902,-1293.550537,-0.116885,0.000000
0.850000,0.013779,-1293.506104,-0.008321,-0.004640,-0.117857,0.061291,0.003122,-1.178571,-1293.506104,-0.116729,0.000000
0.860000,0.014153,-1293.594971,-0.008304,-0.004628,-0.117562,0.062954,0.003207,-1.175619,-1293.594971,-0.116555,0.000000
0.870000,0.011543,-1293.506104,-0.008304,-0.004619,-0.117327,0.051347,0.002616,-1.173272,-1293.506104,-0.116382,0.000000
0.880000,0.017128,-1293.506104,-0.008291,-0.004612,-0.117155,0.076189,0.003881,-1.171546,-1293.506104,-0.116227,0.000000
0.890000,0.008568,-1293.506104,-0.008295,-0.004607,-0.117006,0.038112,0.001941,-1.170062,-1293.506104,-0.116052,0.000000
0.900000,-0.006706,-1293.506104,-0.008278,-0.004602,-0.116885,-0.029831,-0.001520,-1.168851,-1293.506104,-0.115897,0.000000
0.910000,-0.011917,-1293.550537,-0.008282,-0.004597,-0.116773,-0.053010,-0.002700,-1.167731,-1293.550537,-0.115722,0.000000
0.920000,-0.007446,-1293.506104,-0.008274,-0.004592,-0.116625,-0.033123,-0.001687,-1.166247,-1293.506104,-0.115550,0.000000
0.930000,-0.009308,-1293.506104,-0.008252,-0.004584,-0.116425,-0.041403,-0.002109,-1.164249,-1293.506104,-0.115394,0.000000
0.940000,-0.007820,-1293.594971,-0.008261,-0.004575,-0.116208,-0.034786,-0.001772,-1.162084,-1293.594971,-0.115220,0.000000
0.950000,-0.006706,-1293.506104,-0.008248,-0.004567,-0.115992,-0.029831,-0.001520,-1.159919,-1293.506104,-0.115064,0.000000
0.960000,0.005959,-1293.594971,-0.008231,-0.004559,-0.115801,0.026505,0.001350,-1.158011,-1293.594971,-0.114890,0.000000
0.970000,0.013779,-1293.506104,-0.008231,-0.004552,-0.115619,0.061291,0.003122,-1.156195,-1293.506104,-0.114717,0.000000
0.980000,0.015266,-1293.506104,-0.008213,-0.004545,-0.115454,0.067908,0.003459,-1.154544,-1293.506104,-0.114561,0.000000
0.990000,0.006332,-1293.594971,-0.008222,-0.004540,-0.115306,0.028168,0.001435,-1.153061,-1293.594971,-0.114387,0.000000
1.000000,0.021599,-1293.506104,-0.008209,-0.004534,-0.115159,0.096076,0.004894,-1.151592,-1293.506104,-0.114231,0.000000
1.010000,0.024200,-1293.594971,-0.008196,-0.004530,-0.115055,0.107649,0.005484,-1.150548,-1293.594971,-0.114059,0.000000
1.020000,0.011917,-1293.550537,-0.008201,-0.004527,-0.114985,0.053010,0.002700,-1.149851,-1293.550537,-0.113884,0.000000
1.030000,-0.001488,-1293.550537,-0.008196,-0.004524,-0.114908,-0.006618,-0.000337,-1.149079,-1293.550537,-0.113729,0.000000
1.040000,-0.009682,-1293.550537,-0.008209,-0.004517,-0.114734,-0.043066,-0.002194,-1.147338,-1293.550537,-0.113554,0.000000
1.050000,-0.001862,-1293.461548,-0.008175,-0.004507,-0.114466,-0.008281,-0.000422,-1.144658,-1293.461548,-0.113382,0.000000
1.060000,0.006332,-1293.550537,-0.008175,-0.004497,-0.114215,0.028168,0.001435,-1.142145,-1293.550537,-0.113226,0.000000
1.070000,0.005211,-1293.506104,-0.008175,-0.004489,-0.114015,0.023179,0.001181,-1.140147,-1293.506104,-0.113052,0.000000
1.080000,0.001488,-1293.550537,-0.008166,-0.004482,-0.113841,0.006618,0.000337,-1.138406,-1293.550537,-0.112896,0.000000
1.090000,-0.018616,-1293.550537,-0.008157,-0.004476,-0.113694,-0.082807,-0.004218,-1.136937,-1293.550537,-0.112722,0.000000
1.100000,-0.035004,-1293.461548,-0.008157,-0.004472,-0.113589,-0.155704,-0.007932,-1.135892,-1293.461548,-0.112549,0.000000
1.110000,-0.054741,-1293.550537,-0.008132,-0.004467,-0.113459,-0.243500,-0.012404,-1.134590,-1293.550537,-0.112393,0.000000
1.120000,-0.055481,-1293.506104,-0.008144,-0.004460,-0.113277,-0.246792,-0.012572,-1.132774,-1293.506104,-0.112219,0.000000
1.130000,-0.047661,-1293.550537,-0.008123,-0.004452,-0.113087,-0.212006,-0.010800,-1.130866,-1293.550537,-0.112063,0.000000
1.140000,-0.045799,-1293.550537,-0.008123,-0.004445,-0.112905,-0.203725,-0.010378,-1.129049,-1293.550537,-0.111891,0.000000
1.150000,-0.040588,-1293.506104,-0.008123,-0.004438,-0.112722,-0.180546,-0.009197,-1.127217,-1293.506104,-0.111716,0.000000
1.160000,-0.024574,-1293.594971,-0.008093,-0.004430,-0.112531,-0.109312,-0.005569,-1.125310,-1293.594971,-0.111561,0.000000
1.170000,-0.023460,-1293.506104,-0.008093,-0.004423,-0.112349,-0.104357,-0.005316,-1.123493,-1293.506104,-0.111386,0.000000
1.180000,-0.028671,-1293.506104,-0.008093,-0.004417,-0.112193,-0.127536,-0.006497,-1.121934,-1293.506104,-0.111230,0.000000
1.190000,-0.008934,-1293.594971,-0.008093,-0.004411,-0.112047,-0.039741,-0.002024,-1.120465,-1293.594971,-0.111058,0.000000
1.200000,-0.001862,-1293.506104,-0.008080,-0.004405,-0.111898,-0.008281,-0.000422,-1.118981,-1293.506104,-0.110884,0.000000
1.210000,-0.003349,-1293.550537,-0.008067,-0.004403,-0.111838,-0.014898,-0.000759,-1.118376,-1293.550537,-0.110728,0.000000
1.220000,-0.008934,-1293.461548,-0.008075,-0.004402,-0.111812,-0.039741,-0.002024,-1.118119,-1293.461548,-0.110554,0.000000
1.230000,-0.011917,-1293.506104,-0.008067,-0.004400,-0.111760,-0.053010,-0.002700,-1.117604,-1293.506104,-0.110398,0.000000
1.240000,-0.019737,-1293.594971,-0.008075,-0.004397,-0.111691,-0.087796,-0.004473,-1.116907,-1293.594971,-0.110225,0.000000
1.250000,-0.016388,-1293.550537,-0.008058,-0.004388,-0.111447,-0.072897,-0.003714,-1.114470,-1293.550537,-0.110051,0.000000
1.260000,-0.036865,-1293.639526,-0.008063,-0.004373,-0.111075,-0.163985,-0.008354,-1.110746,-1293.639526,-0.109895,0.000000
1.270000,-0.023460,-1293.461548,-0.008032,-0.004359,-0.110719,-0.104357,-0.005316,-1.107188,-1293.461548,-0.109721,0.000000
1.280000,-0.011543,-1293.506104,-0.008024,-0.004349,-0.110458,-0.051347,-0.002616,-1.104584,-1293.506104,-0.109565,0.000000
1.290000,-0.011917,-1293.594971,-0.008006,-0.004343,-0.110321,-0.053010,-0.002700,-1.103206,-1293.594971,-0.109393,0.000000
1.300000,-0.015640,-1293.506104,-0.008006,-0.004339,-0.110216,-0.069571,-0.003544,-1.102161,-1293.506104,-0.109218,0.000000
1.310000,-0.039841,-1293.550537,-0.008011,-0.004334,-0.110077,-0.177220,-0.009028,-1.100769,-1293.550537,-0.109063,0.000000
1.320000,-0.044312,-1293.506104,-0.008015,-0.004328,-0.109921,-0.197107,-0.010041,-1.099209,-1293.506104,-0.108890,0.000000
1.330000,-0.033142,-1293.550537,-0.008002,-0.004321,-0.109748,-0.147423,-0.007510,-1.097483,-1293.550537,-0.108732,0.000000
1.340000,-0.029045,-1293.550537,-0.007989,-0.004314,-0.109565,-0.129199,-0.006582,-1.095651,-1293.550537,-0.108560,0.000000
1.350000,-0.018990,-1293.461548,-0.007989,-0.004306,-0.109367,-0.084470,-0.004303,-1.093668,-1293.461548,-0.108386,0.000000
1.360000,-0.024200,-1293.594971,-0.007972,-0.004299,-0.109193,-0.107649,-0.005484,-1.091927,-1293.594971,-0.108230,0.000000
1.370000,-0.014153,-1293.550537,-0.007955,-0.004292,-0.109028,-0.062954,-0.003207,-1.090277,-1293.550537,-0.108057,0.000000
1.380000,-0.009308,-1293.550537,-0.007946,-0.004287,-0.108881,-0.041403,-0.002109,-1.088808,-1293.550537,-0.107901,0.000000
1.390000,0.012657,-1293.550537,-0.007963,-0.004281,-0.108742,0.056302,0.002868,-1.087415,-1293.550537,-0.107727,0.000000
1.400000,-0.008194,-1293.417114,-0.007950,-0.004277,-0.108630,-0.036449,-0.001857,-1.086295,-1293.417114,-0.107553,0.000000
1.410000,-0.013031,-1293.639526,-0.007950,-0.004275,-0.108595,-0.057965,-0.002953,-1.085947,-1293.639526,-0.107397,0.000000
1.420000,-0.003723,-1293.461548,-0.007938,-0.004273,-0.108542,-0.016561,-0.000844,-1.085417,-1293.461548,-0.107225,0.000000
1.430000,-0.011543,-1293.550537,-0.007942,-0.004270,-0.108455,-0.051347,-0.002616,-1.084554,-1293.550537,-0.107050,0.000000
1.440000,-0.023834,-1293.550537,-0.007938,-0.004261,-0.108230,-0.106020,-0.005401,-1.082298,-1293.550537,-0.106895,0.000000
