Time (sec),S:Load (lbs),S:HL1 (DIM),S:LVDT (in),S:Position (in),Ch:Position (mm),Ch:Load (N),Ch:Stress (MPa),Ch:Strain (mm/mm),Ch:HL1 (DIM),Set Point (),Cycles ()
0.210000,-0.000374,-1293.061279,-0.007653,-0.004703,-0.119460,-0.001663,-0.000085,-1.194604,-1293.061279,-0.119522,0.000000
0.220000,-0.002975,-1293.105713,-0.007670,-0.004703,-0.119460,-0.013236,-0.000674,-1.194604,-1293.105713,-0.119522,0.000000
0.230000,0.012657,-1293.016724,-0.007657,-0.004703,-0.119460,0.056302,0.002868,-1.194604,-1293.016724,-0.119522,0.000000
0.240000,0.005211,-1293.061279,-0.007675,-0.004703,-0.119460,0.023179,0.001181,-1.194604,-1293.061279,-0.119522,0.000000
0.250000,0.004471,-1293.061279,-0.007653,-0.004703,-0.119460,0.019887,0.001013,-1.194604,-1293.061279,-0.119522,0.000000
0.260000,0.011169,-1293.105713,-0.007653,-0.004703,-0.119460,0.049684,0.002531,-1.194604,-1293.105713,-0.119522,0.000000
0.270000,0.005585,-1293.061279,-0.007662,-0.004703,-0.119460,0.024842,0.001266,-1.194604,-1293.061279,-0.119522,0.000000
0.280000,0.005959,-1293.061279,-0.007649,-0.004703,-0.119460,0.026505,0.001350,-1.194604,-1293.061279,-0.119522,0.000000
0.290000,0.009682,-1293.150269,-0.007657,-0.004703,-0.119460,0.043066,0.002194,-1.194604,-1293.150269,-0.119522,0.000000
0.300000,0.006332,-1293.061279,-0.007653,-0.004703,-0.119460,0.028168,0.001435,-1.194604,-1293.061279,-0.119522,0.000000
0.310000,0.012657,-1293.194702,-0.007644,-0.004703,-0.119460,0.056302,0.002868,-1.194604,-1293.194702,-0.119522,0.000000
0.320000,0.006332,-1293.105713,-0.007657,-0.004703,-0.119460,0.028168,0.001435,-1.194604,-1293.105713,-0.119522,0.000000
0.330000,0.015640,-1293.061279,-0.007657,-0.004703,-0.119460,0.069571,0.003544,-1.194604,-1293.061279,-0.119522,0.000000
0.340000,0.009682,-1293.150269,-0.007644,-0.004703,-0.119460,0.043066,0.002194,-1.194604,-1293.150269,-0.119522,0.000000
0.350000,0.006332,-1293.105713,-0.007653,-0.004703,-0.119460,0.028168,0.001435,-1.194604,-1293.105713,-0.119522,0.000000
0.360000,0.005211,-1293.105713,-0.007640,-0.004703,-0.119460,0.023179,0.001181,-1.194604,-1293.105713,-0.119522,0.000000
0.370000,0.001488,-1293.061279,-0.007657,-0.004703,-0.119460,0.006618,0.000337,-1.194604,-1293.061279,-0.119522,0.000000
0.380000,0.007820,-1293.061279,-0.007653,-0.004703,-0.119460,0.034786,0.001772,-1.194604,-1293.061279,-0.119522,0.000000
