Time (sec),S:Load (lbs),S:HL1 (DIM),S:LVDT (in),S:Position (in),Ch:Position (mm),Ch:Load (N),Ch:Stress (MPa),Ch:Strain (mm/mm),Ch:HL1 (DIM),Set Point (),Cycles ()
0.210000,0.047295,-1289.814087,-0.005700,-0.005684,-0.144385,0.210377,0.010717,-1.443847,-1289.814087,-0.144168,0.000000
0.220000,0.034256,-1289.858643,-0.005704,-0.005684,-0.144385,0.152378,0.007763,-1.443847,-1289.858643,-0.144168,0.000000
0.230000,0.036865,-1289.769653,-0.005708,-0.005684,-0.144385,0.163985,0.008354,-1.443847,-1289.769653,-0.144168,0.000000
0.240000,0.040215,-1289.814087,-0.005708,-0.005684,-0.144385,0.178883,0.009113,-1.443847,-1289.814087,-0.144168,0.000000
0.250000,0.032394,-1289.858643,-0.005717,-0.005684,-0.144385,0.144098,0.007341,-1.443847,-1289.858643,-0.144168,0.000000
0.260000,0.044685,-1289.858643,-0.005713,-0.005684,-0.144377,0.198770,0.010126,-1.443771,-1289.858643,-0.144168,0.000000
0.270000,0.042824,-1289.903076,-0.005713,-0.005684,-0.144385,0.190490,0.009704,-1.443847,-1289.903076,-0.144168,0.000000
0.280000,0.039101,-1289.858643,-0.005704,-0.005684,-0.144385,0.173928,0.008860,-1.443847,-1289.858643,-0.144168,0.000000
0.290000,0.046921,-1289.903076,-0.005713,-0.005684,-0.144377,0.208714,0.010632,-1.443771,-1289.903076,-0.144168,0.000000
0.300000,0.042076,-1289.858643,-0.005717,-0.005684,-0.144385,0.187164,0.009535,-1.443847,-1289.858643,-0.144168,0.000000
0.310000,0.039101,-1289.769653,-0.005700,-0.005684,-0.144385,0.173928,0.008860,-1.443847,-1289.769653,-0.144168,0.000000
0.320000,0.047295,-1289.947632,-0.005713,-0.005684,-0.144377,0.210377,0.010717,-1.443771,-1289.947632,-0.144168,0.000000
0.330000,0.042076,-1289.814087,-0.005708,-0.005684,-0.144385,0.187164,0.009535,-1.443847,-1289.814087,-0.144168,0.000000
0.340000,0.035004,-1289.769653,-0.005717,-0.005684,-0.144385,0.155704,0.007932,-1.443847,-1289.769653,-0.144168,0.000000
0.350000,0.038727,-1289.858643,-0.005730,-0.005684,-0.144377,0.172265,0.008776,-1.443771,-1289.858643,-0.144168,0.000000
0.360000,0.036865,-1289.814087,-0.005704,-0.005684,-0.144385,0.163985,0.008354,-1.443847,-1289.814087,-0.144168,0.000000
0.370000,0.032021,-1289.858643,-0.005717,-0.005684,-0.144385,0.142435,0.007256,-1.443847,-1289.858643,-0.144168,0.000000
0.380000,0.028671,-1289.858643,-0.005708,-0.005684,-0.144377,0.127536,0.006497,-1.443771,-1289.858643,-0.144168,0.000000
0.390000,0.037613,-1289.858643,-0.005713,-0.005684,-0.144377,0.167311,0.008523,-1.443771,-1289.858643,-0.144064,0.000000
