Time (sec),S:Load (lbs),S:HL1 (DIM),S:LVDT (in),S:Position (in),Ch:Position (mm),Ch:Load (N),Ch:Stress (MPa),Ch:Strain (mm/mm),Ch:HL1 (DIM),Set Point (),Cycles ()
0.210000,0.007446,-1293.861938,-0.004523,-0.004519,-0.114785,0.033123,0.001687,-1.147853,-1293.861938,-0.114587,0.000000
0.220000,0.002235,-1293.906372,-0.004501,-0.004519,-0.114785,0.009944,0.000507,-1.147853,-1293.906372,-0.114587,0.000000
0.230000,0.005959,-1293.950806,-0.004510,-0.004519,-0.114785,0.026505,0.001350,-1.147853,-1293.950806,-0.114587,0.000000
0.240000,0.002609,-1293.906372,-0.004501,-0.004519,-0.114785,0.011607,0.000591,-1.147853,-1293.906372,-0.114587,0.000000
0.250000,0.002975,-1293.995361,-0.004506,-0.004519,-0.114785,0.013236,0.000674,-1.147853,-1293.995361,-0.114587,0.000000
0.260000,0.010429,-1293.906372,-0.004493,-0.004519,-0.114785,0.046392,0.002363,-1.147853,-1293.906372,-0.114587,0.000000
0.270000,0.013031,-1293.950806,-0.004497,-0.004519,-0.114785,0.057965,0.002953,-1.147853,-1293.950806,-0.114587,0.000000
0.280000,0.005959,-1293.950806,-0.004523,-0.004519,-0.114785,0.026505,0.001350,-1.147853,-1293.950806,-0.114587,0.000000
0.290000,0.004097,-1293.906372,-0.004510,-0.004519,-0.114785,0.018224,0.000928,-1.147853,-1293.906372,-0.114587,0.000000
0.300000,-0.000748,-1293.950806,-0.004506,-0.004519,-0.114785,-0.003326,-0.000169,-1.147853,-1293.950806,-0.114587,0.000000
0.310000,-0.002975,-1293.950806,-0.004501,-0.004519,-0.114785,-0.013236,-0.000674,-1.147853,-1293.950806,-0.114587,0.000000
0.320000,-0.000748,-1293.906372,-0.004501,-0.004519,-0.114785,-0.003326,-0.000169,-1.147853,-1293.906372,-0.114587,0.000000
0.330000,0.009682,-1293.906372,-0.004518,-0.004519,-0.114785,0.043066,0.002194,-1.147853,-1293.906372,-0.114587,0.000000
0.340000,0.012291,-1293.861938,-0.004514,-0.004519,-0.114785,0.054673,0.002785,-1.147853,-1293.861938,-0.114587,0.000000
0.350000,0.005211,-1293.995361,-0.004506,-0.004519,-0.114785,0.023179,0.001181,-1.147853,-1293.995361,-0.114587,0.000000
0.360000,0.006706,-1293.906372,-0.004514,-0.004519,-0.114785,0.029831,0.001520,-1.147853,-1293.906372,-0.114587,0.000000
0.370000,0.007072,-1293.950806,-0.004506,-0.004519,-0.114785,0.031460,0.001603,-1.147853,-1293.950806,-0.114587,0.000000
0.380000,0.007820,-1293.995361,-0.004510,-0.004519,-0.114785,0.034786,0.001772,-1.147853,-1293.995361,-0.114587,0.000000
0.390000,0.008194,-1293.950806,-0.004514,-0.004519,-0.114785,0.036449,0.001857,-1.147853,-1293.950806,-0.114587,0.000000
0.400000,0.015266,-1293.906372,-0.004514,-0.004519,-0.114785,0.067908,0.003459,-1.147853,-1293.906372,-0.114587,0.000000
0.410000,-0.005585,-1293.950806,-0.004514,-0.004518,-0.114760,-0.024842,-0.001266,-1.147595,-1293.950806,-0.114431,0.000000
0.420000,-0.005959,-1293.861938,-0.004514,-0.004517,-0.114725,-0.026505,-0.001350,-1.147247,-1293.861938,-0.114257,0.000000
0.430000,-0.006706,-1293.950806,-0.004506,-0.004514,-0.114655,-0.029831,-0.001520,-1.146551,-1293.950806,-0.114083,0.000000
0.440000,-0.010429,-1293.861938,-0.004506,-0.004510,-0.114552,-0.046392,-0.002363,-1.145521,-1293.861938,-0.113927,0.000000
0.450000,0.016388,-1293.950806,-0.004506,-0.004505,-0.114431,0.072897,0.003714,-1.144310,-1293.950806,-0.113754,0.000000
0.460000,0.018616,-1293.906372,-0.004510,-0.004499,-0.114283,0.082807,0.004218,-1.142826,-1293.906372,-0.113598,0.000000
0.470000,0.017502,-1293.950806,-0.004518,-0.004493,-0.114118,0.077852,0.003966,-1.141176,-1293.950806,-0.113424,0.000000
0.480000,0.016014,-1293.950806,-0.004531,-0.004486,-0.113945,0.071234,0.003629,-1.139450,-1293.950806,-0.113252,0.000000
0.490000,0.007446,-1293.817383,-0.004497,-0.004478,-0.113729,0.033123,0.001687,-1.137285,-1293.817383,-0.113094,0.000000
0.500000,0.016754,-1293.995361,-0.004523,-0.004468,-0.113476,0.074526,0.003797,-1.134757,-1293.995361,-0.112922,0.000000
0.510000,0.008568,-1293.861938,-0.004523,-0.004458,-0.113233,0.038112,0.001941,-1.132335,-1293.861938,-0.112766,0.000000
0.520000,-0.003349,-1293.861938,-0.004506,-0.004450,-0.113034,-0.014898,-0.000759,-1.130336,-1293.861938,-0.112592,0.000000
0.530000,-0.004471,-1293.950806,-0.004514,-0.004444,-0.112887,-0.019887,-0.001013,-1.128868,-1293.950806,-0.112419,0.000000
0.540000,-0.027557,-1293.906372,-0.004501,-0.004440,-0.112766,-0.122581,-0.006245,-1.127656,-1293.906372,-0.112263,0.000000
0.550000,-0.043198,-1293.995361,-0.004501,-0.004435,-0.112652,-0.192153,-0.009789,-1.126521,-1293.995361,-0.112089,0.000000
0.560000,-0.044312,-1293.906372,-0.004518,-0.004430,-0.112522,-0.197107,-0.010041,-1.125219,-1293.906372,-0.111933,0.000000
0.570000,-0.012291,-1293.906372,-0.004497,-0.004426,-0.112410,-0.054673,-0.002785,-1.124099,-1293.906372,-0.111759,0.000000
0.580000,-0.005959,-1293.906372,-0.004506,-0.004421,-0.112289,-0.026505,-0.001350,-1.122887,-1293.906372,-0.111586,0.000000
0.590000,-0.017128,-1293.861938,-0.004501,-0.004416,-0.112175,-0.076189,-0.003881,-1.121752,-1293.861938,-0.111430,0.000000
0.600000,-0.037613,-1293.950806,-0.004514,-0.004412,-0.112054,-0.167311,-0.008523,-1.120541,-1293.950806,-0.111256,0.000000
0.610000,-0.042824,-1293.861938,-0.004506,-0.004406,-0.111924,-0.190490,-0.009704,-1.119239,-1293.861938,-0.111082,0.000000
0.620000,-0.034630,-1293.995361,-0.004510,-0.004400,-0.111768,-0.154041,-0.007847,-1.117679,-1293.995361,-0.110926,0.000000
0.630000,-0.017876,-1293.861938,-0.004514,-0.004395,-0.111621,-0.079515,-0.004051,-1.116211,-1293.861938,-0.110754,0.000000
0.640000,0.013779,-1293.906372,-0.004523,-0.004388,-0.111465,0.061291,0.003122,-1.114652,-1293.906372,-0.110598,0.000000
0.650000,0.030159,-1293.995361,-0.004514,-0.004383,-0.111335,0.134154,0.006834,-1.113350,-1293.995361,-0.110424,0.000000
0.660000,0.041336,-1293.861938,-0.004506,-0.004378,-0.111212,0.183872,0.009367,-1.112123,-1293.861938,-0.110251,0.000000
0.670000,0.048409,-1293.950806,-0.004501,-0.004373,-0.111082,0.215332,0.010970,-1.110821,-1293.950806,-0.110094,0.000000
0.680000,0.040215,-1293.950806,-0.004510,-0.004369,-0.110979,0.178883,0.009113,-1.109792,-1293.950806,-0.109921,0.000000
