Time (sec),S:Load (lbs),S:HL1 (DIM),S:LVDT (in),S:Position (in),Ch:Position (mm),Ch:Load (N),Ch:Stress (MPa),Ch:Strain (mm/mm),Ch:HL1 (DIM),Set Point (),Cycles ()
0.210000,-0.012291,-1293.150269,-0.008593,-0.004507,-0.114466,-0.054673,-0.002785,-1.144658,-1293.150269,-0.114284,0.000000
0.220000,-0.014153,-1293.105713,-0.008614,-0.004507,-0.114466,-0.062954,-0.003207,-1.144658,-1293.105713,-0.114284,0.000000
0.230000,-0.014153,-1293.150269,-0.008614,-0.004507,-0.114466,-0.062954,-0.003207,-1.144658,-1293.150269,-0.114284,0.000000
0.240000,-0.017128,-1293.194702,-0.008614,-0.004507,-0.114466,-0.076189,-0.003881,-1.144658,-1293.194702,-0.114284,0.000000
0.250000,-0.013779,-1293.150269,-0.008601,-0.004507,-0.114466,-0.061291,-0.003122,-1.144658,-1293.150269,-0.114284,0.000000
0.260000,-0.003349,-1293.194702,-0.008606,-0.004507,-0.114466,-0.014898,-0.000759,-1.144658,-1293.194702,-0.114284,0.000000
0.270000,0.001114,-1293.150269,-0.008610,-0.004507,-0.114466,0.004955,0.000252,-1.144658,-1293.150269,-0.114284,0.000000
0.280000,-0.007446,-1293.150269,-0.008610,-0.004507,-0.114466,-0.033123,-0.001687,-1.144658,-1293.150269,-0.114284,0.000000
0.290000,-0.018616,-1293.194702,-0.008601,-0.004507,-0.114466,-0.082807,-0.004218,-1.144658,-1293.194702,-0.114284,0.000000
0.300000,-0.022339,-1293.150269,-0.008610,-0.004507,-0.114466,-0.099368,-0.005062,-1.144658,-1293.150269,-0.114284,0.000000
0.310000,-0.009682,-1293.194702,-0.008606,-0.004507,-0.114466,-0.043066,-0.002194,-1.144658,-1293.194702,-0.114284,0.000000
0.320000,-0.006332,-1293.194702,-0.008593,-0.004507,-0.114466,-0.028168,-0.001435,-1.144658,-1293.194702,-0.114284,0.000000
0.330000,-0.016014,-1293.150269,-0.008606,-0.004507,-0.114466,-0.071234,-0.003629,-1.144658,-1293.150269,-0.114284,0.000000
0.340000,-0.011917,-1293.194702,-0.008610,-0.004507,-0.114466,-0.053010,-0.002700,-1.144658,-1293.194702,-0.114284,0.000000
0.350000,-0.009308,-1293.105713,-0.008606,-0.004507,-0.114466,-0.041403,-0.002109,-1.144658,-1293.105713,-0.114284,0.000000
0.360000,-0.006332,-1293.194702,-0.008593,-0.004507,-0.114466,-0.028168,-0.001435,-1.144658,-1293.194702,-0.114284,0.000000
0.370000,-0.010796,-1293.105713,-0.008606,-0.004507,-0.114466,-0.048021,-0.002446,-1.144658,-1293.105713,-0.114284,0.000000
0.380000,-0.014893,-1293.194702,-0.008593,-0.004507,-0.114466,-0.066245,-0.003375,-1.144658,-1293.194702,-0.114284,0.000000
0.390000,-0.021225,-1293.105713,-0.008597,-0.004507,-0.114466,-0.094413,-0.004810,-1.144658,-1293.105713,-0.114284,0.000000
0.400000,0.002975,-1293.105713,-0.008610,-0.004507,-0.114466,0.013236,0.000674,-1.144658,-1293.105713,-0.114231,0.000000
0.410000,-0.011543,-1293.239136,-0.008606,-0.004506,-0.114448,-0.051347,-0.002616,-1.144477,-1293.239136,-0.114075,0.000000
0.420000,0.008568,-1293.150269,-0.008614,-0.004504,-0.114405,0.038112,0.001941,-1.144053,-1293.150269,-0.113903,0.000000
0.430000,-0.002975,-1293.194702,-0.008610,-0.004502,-0.114345,-0.013236,-0.000674,-1.143447,-1293.194702,-0.113729,0.000000
