Time (sec),S:Load (lbs),S:HL1 (DIM),S:LVDT (in),S:Position (in),Ch:Position (mm),Ch:Load (N),Ch:Stress (MPa),Ch:Strain (mm/mm),Ch:HL1 (DIM),Set Point (),Cycles ()
0.210000,-0.003349,-1294.084351,-0.007148,-0.004126,-0.104805,-0.014898,-0.000759,-1.048053,-1294.084351,-0.104605,0.000000
0.220000,-0.005585,-1294.039795,-0.007136,-0.004126,-0.104805,-0.024842,-0.001266,-1.048053,-1294.039795,-0.104605,0.000000
0.230000,-0.009682,-1294.084351,-0.007144,-0.004126,-0.104805,-0.043066,-0.002194,-1.048053,-1294.084351,-0.104605,0.000000
0.240000,0.003349,-1294.039795,-0.007131,-0.004126,-0.104805,0.014898,0.000759,-1.048053,-1294.039795,-0.104605,0.000000
0.250000,0.003349,-1294.039795,-0.007131,-0.004126,-0.104805,0.014898,0.000759,-1.048053,-1294.039795,-0.104605,0.000000
0.260000,0.007446,-1294.039795,-0.007136,-0.004126,-0.104805,0.033123,0.001687,-1.048053,-1294.039795,-0.104605,0.000000
0.270000,-0.001862,-1294.084351,-0.007131,-0.004126,-0.104805,-0.008281,-0.000422,-1.048053,-1294.084351,-0.104605,0.000000
0.280000,-0.000000,-1294.084351,-0.007144,-0.004126,-0.104805,-0.000000,-0.000000,-1.048053,-1294.084351,-0.104605,0.000000
0.290000,-0.005585,-1293.995361,-0.007131,-0.004126,-0.104805,-0.024842,-0.001266,-1.048053,-1293.995361,-0.104605,0.000000
0.300000,-0.011543,-1294.084351,-0.007140,-0.004126,-0.104805,-0.051347,-0.002616,-1.048053,-1294.084351,-0.104605,0.000000
0.310000,-0.004837,-1294.084351,-0.007136,-0.004126,-0.104805,-0.021516,-0.001096,-1.048053,-1294.084351,-0.104605,0.000000
0.320000,-0.000748,-1293.995361,-0.007148,-0.004126,-0.104805,-0.003326,-0.000169,-1.048053,-1293.995361,-0.104605,0.000000
0.330000,-0.009308,-1294.084351,-0.007148,-0.004126,-0.104805,-0.041403,-0.002109,-1.048053,-1294.084351,-0.104605,0.000000
0.340000,-0.010056,-1294.039795,-0.007140,-0.004126,-0.104805,-0.044729,-0.002279,-1.048053,-1294.039795,-0.104605,0.000000
0.350000,-0.007820,-1294.084351,-0.007136,-0.004126,-0.104805,-0.034786,-0.001772,-1.048053,-1294.084351,-0.104605,0.000000
0.360000,-0.007072,-1294.084351,-0.007144,-0.004126,-0.104805,-0.031460,-0.001603,-1.048053,-1294.084351,-0.104605,0.000000
0.370000,0.007446,-1294.084351,-0.007136,-0.004126,-0.104805,0.033123,0.001687,-1.048053,-1294.084351,-0.104605,0.000000
0.380000,-0.005585,-1294.084351,-0.007136,-0.004126,-0.104805,-0.024842,-0.001266,-1.048053,-1294.084351,-0.104605,0.000000
0.390000,-0.007072,-1293.995361,-0.007127,-0.004126,-0.104805,-0.031460,-0.001603,-1.048053,-1293.995361,-0.104605,0.000000
0.400000,-0.003349,-1294.084351,-0.007131,-0.004126,-0.104796,-0.014898,-0.000759,-1.047962,-1294.084351,-0.104484,0.000000
0.410000,-0.010429,-1294.039795,-0.007153,-0.004124,-0.104752,-0.046392,-0.002363,-1.047523,-1294.039795,-0.104310,0.000000
0.420000,0.010796,-1294.084351,-0.007140,-0.004122,-0.104701,0.048021,0.002446,-1.047008,-1294.084351,-0.104154,0.000000
0.430000,-0.001862,-1294.128784,-0.007131,-0.004118,-0.104596,-0.008281,-0.000422,-1.045963,-1294.128784,-0.103980,0.000000
0.440000,0.015640,-1294.039795,-0.007131,-0.004111,-0.104415,0.069571,0.003544,-1.044147,-1294.039795,-0.103808,0.000000
0.450000,0.021973,-1294.084351,-0.007153,-0.004101,-0.104163,0.097739,0.004979,-1.041633,-1294.084351,-0.103652,0.000000
0.460000,0.016754,-1294.039795,-0.007148,-0.004091,-0.103920,0.074526,0.003797,-1.039196,-1294.039795,-0.103478,0.000000
0.470000,0.018990,-1294.039795,-0.007136,-0.004084,-0.103721,0.084470,0.004303,-1.037213,-1294.039795,-0.103322,0.000000
0.480000,0.056602,-1294.084351,-0.007157,-0.004078,-0.103573,0.251780,0.012826,-1.035729,-1294.084351,-0.103149,0.000000
0.490000,0.036118,-1294.039795,-0.007140,-0.004073,-0.103443,0.160659,0.008184,-1.034427,-1294.039795,-0.102975,0.000000
0.500000,-0.006332,-1294.128784,-0.007140,-0.004068,-0.103322,-0.028168,-0.001435,-1.033216,-1294.128784,-0.102819,0.000000
0.510000,-0.010056,-1294.039795,-0.007140,-0.004063,-0.103191,-0.044729,-0.002279,-1.031914,-1294.039795,-0.102645,0.000000
0.520000,-0.027557,-1293.995361,-0.007127,-0.004058,-0.103079,-0.122581,-0.006245,-1.030793,-1293.995361,-0.102489,0.000000
0.530000,0.004471,-1294.084351,-0.007144,-0.004053,-0.102958,0.019887,0.001013,-1.029582,-1294.084351,-0.102316,0.000000
0.540000,0.016388,-1294.039795,-0.007148,-0.004049,-0.102836,0.072897,0.003714,-1.028356,-1294.039795,-0.102142,0.000000
0.550000,0.003349,-1294.084351,-0.007127,-0.004042,-0.102671,0.014898,0.000759,-1.026706,-1294.084351,-0.101986,0.000000
0.560000,0.003723,-1293.995361,-0.007136,-0.004035,-0.102489,0.016561,0.000844,-1.024889,-1293.995361,-0.101812,0.000000
0.570000,0.019737,-1294.039795,-0.007136,-0.004028,-0.102324,0.087796,0.004473,-1.023239,-1294.039795,-0.101656,0.000000
0.580000,0.025322,-1294.039795,-0.007144,-0.004023,-0.102194,0.112638,0.005738,-1.021937,-1294.039795,-0.101484,0.000000
0.590000,0.021225,-1294.039795,-0.007136,-0.004020,-0.102098,0.094413,0.004810,-1.020983,-1294.039795,-0.101310,0.000000
0.600000,0.001862,-1294.084351,-0.007131,-0.004016,-0.102003,0.008281,0.000422,-1.020029,-1294.084351,-0.101154,0.000000
0.610000,0.003723,-1294.084351,-0.007140,-0.004012,-0.101908,0.016561,0.000844,-1.019075,-1294.084351,-0.100979,0.000000
0.620000,0.010056,-1294.039795,-0.007140,-0.004008,-0.101812,0.044729,0.002279,-1.018122,-1294.039795,-0.100824,0.000000
0.630000,0.032768,-1294.084351,-0.007140,-0.004003,-0.101682,0.145760,0.007425,-1.016820,-1294.084351,-0.100651,0.000000
0.640000,0.026810,-1294.084351,-0.007131,-0.003997,-0.101526,0.119255,0.006075,-1.015260,-1294.084351,-0.100477,0.000000
0.650000,0.031281,-1294.084351,-0.007140,-0.003992,-0.101388,0.139143,0.007088,-1.013883,-1294.084351,-0.100321,0.000000
0.660000,0.034256,-1294.039795,-0.007144,-0.003986,-0.101249,0.152378,0.007763,-1.012490,-1294.039795,-0.100148,0.000000
0.670000,0.036118,-1294.039795,-0.007140,-0.003978,-0.101049,0.160659,0.008184,-1.010491,-1294.039795,-0.099974,0.000000
0.680000,0.024574,-1294.084351,-0.007140,-0.003970,-0.100842,0.109312,0.005569,-1.008417,-1294.084351,-0.099818,0.000000
0.690000,0.023834,-1294.039795,-0.007131,-0.003962,-0.100642,0.106020,0.005401,-1.006419,-1294.039795,-0.099644,0.000000
0.700000,0.019363,-1294.084351,-0.007127,-0.003955,-0.100460,0.086133,0.004388,-1.004602,-1294.084351,-0.099488,0.000000
0.710000,0.027557,-1294.039795,-0.007118,-0.003949,-0.100295,0.122581,0.006245,-1.002952,-1294.039795,-0.099316,0.000000
0.720000,-0.001862,-1294.084351,-0.007110,-0.003944,-0.100174,-0.008281,-0.000422,-1.001741,-1294.084351,-0.099142,0.000000
0.730000,-0.025322,-1294.084351,-0.007105,-0.003939,-0.100053,-0.112638,-0.005738,-1.000529,-1294.084351,-0.098986,0.000000
0.740000,-0.026436,-1294.039795,-0.007101,-0.003934,-0.099914,-0.117593,-0.005990,-0.999137,-1294.039795,-0.098811,0.000000
0.750000,-0.027557,-1294.084351,-0.007084,-0.003927,-0.099758,-0.122581,-0.006245,-0.997577,-1294.084351,-0.098656,0.000000
0.760000,-0.017128,-1294.039795,-0.007097,-0.003921,-0.099584,-0.076189,-0.003881,-0.995836,-1294.039795,-0.098483,0.000000
0.770000,-0.016014,-1294.084351,-0.007067,-0.003913,-0.099402,-0.071234,-0.003629,-0.994019,-1294.084351,-0.098309,0.000000
0.780000,-0.011543,-1294.084351,-0.007058,-0.003906,-0.099211,-0.051347,-0.002616,-0.992112,-1294.084351,-0.098153,0.000000
0.790000,-0.017128,-1294.084351,-0.007071,-0.003898,-0.099020,-0.076189,-0.003881,-0.990204,-1294.084351,-0.097980,0.000000
0.800000,0.005959,-1294.173218,-0.007054,-0.003891,-0.098839,0.026505,0.001350,-0.988387,-1294.173218,-0.097823,0.000000
0.810000,0.010796,-1294.084351,-0.007049,-0.003884,-0.098665,0.048021,0.002446,-0.986646,-1294.084351,-0.097650,0.000000
0.820000,0.006332,-1294.039795,-0.007032,-0.003879,-0.098534,0.028168,0.001435,-0.985344,-1294.039795,-0.097476,0.000000
0.830000,0.029419,-1294.039795,-0.007041,-0.003874,-0.098388,0.130862,0.006666,-0.983876,-1294.039795,-0.097320,0.000000
0.840000,0.028671,-1293.995361,-0.007032,-0.003868,-0.098248,0.127536,0.006497,-0.982483,-1293.995361,-0.097148,0.000000
0.850000,0.038353,-1294.039795,-0.007019,-0.003864,-0.098153,0.170603,0.008691,-0.981529,-1294.039795,-0.096992,0.000000
0.860000,0.044685,-1293.995361,-0.007023,-0.003861,-0.098058,0.198770,0.010126,-0.980575,-1293.995361,-0.096818,0.000000
0.870000,0.052505,-1294.039795,-0.007006,-0.003853,-0.097867,0.233556,0.011898,-0.978668,-1294.039795,-0.096644,0.000000
0.880000,0.046173,-1294.084351,-0.007019,-0.003843,-0.097625,0.205388,0.010463,-0.976246,-1294.084351,-0.096488,0.000000
0.890000,0.051758,-1294.084351,-0.007011,-0.003835,-0.097399,0.230230,0.011728,-0.973990,-1294.084351,-0.096315,0.000000
0.900000,0.047661,-1294.084351,-0.006993,-0.003827,-0.097216,0.212006,0.010800,-0.972158,-1294.084351,-0.096159,0.000000
0.910000,0.037979,-1294.039795,-0.006993,-0.003821,-0.097060,0.168940,0.008606,-0.970598,-1294.039795,-0.095985,0.000000
0.920000,-0.005585,-1294.084351,-0.006980,-0.003815,-0.096904,-0.024842,-0.001266,-0.969039,-1294.084351,-0.095811,0.000000
0.930000,-0.021599,-1294.039795,-0.006972,-0.003809,-0.096748,-0.096076,-0.004894,-0.967480,-1294.039795,-0.095655,0.000000
0.940000,-0.015266,-1293.995361,-0.006954,-0.003802,-0.096583,-0.067908,-0.003459,-0.965829,-1293.995361,-0.095482,0.000000
0.950000,-0.012657,-1294.039795,-0.006937,-0.003796,-0.096427,-0.056302,-0.002868,-0.964270,-1294.039795,-0.095326,0.000000
0.960000,-0.015266,-1294.039795,-0.006959,-0.003790,-0.096271,-0.067908,-0.003459,-0.962711,-1294.039795,-0.095152,0.000000
0.970000,-0.013779,-1294.039795,-0.006942,-0.003783,-0.096089,-0.061291,-0.003122,-0.960894,-1294.039795,-0.094980,0.000000
0.980000,-0.001862,-1294.084351,-0.006933,-0.003775,-0.095890,-0.008281,-0.000422,-0.958896,-1294.084351,-0.094822,0.000000
0.990000,0.005211,-1294.039795,-0.006933,-0.003767,-0.095682,0.023179,0.001181,-0.956821,-1294.039795,-0.094650,0.000000
