Time (sec),S:Load (lbs),S:HL1 (DIM),S:LVDT (in),S:Position (in),Ch:Position (mm),Ch:Load (N),Ch:Stress (MPa),Ch:Strain (mm/mm),Ch:HL1 (DIM),Set Point (),Cycles ()
0.210000,0.003723,-1293.950806,-0.004691,-0.004684,-0.118974,0.016561,0.000844,-1.189744,-1293.950806,-0.118793,0.000000
0.220000,0.010429,-1293.906372,-0.004691,-0.004684,-0.118974,0.046392,0.002363,-1.189744,-1293.906372,-0.118793,0.000000
0.230000,0.003723,-1294.039795,-0.004687,-0.004684,-0.118974,0.016561,0.000844,-1.189744,-1294.039795,-0.118793,0.000000
0.240000,0.002609,-1293.950806,-0.004691,-0.004684,-0.118974,0.011607,0.000591,-1.189744,-1293.950806,-0.118793,0.000000
0.250000,0.005211,-1293.995361,-0.004687,-0.004684,-0.118974,0.023179,0.001181,-1.189744,-1293.995361,-0.118793,0.000000
0.260000,0.004097,-1294.039795,-0.004691,-0.004684,-0.118974,0.018224,0.000928,-1.189744,-1294.039795,-0.118793,0.000000
0.270000,0.006706,-1293.906372,-0.004687,-0.004684,-0.118974,0.029831,0.001520,-1.189744,-1293.906372,-0.118793,0.000000
0.280000,0.001114,-1293.995361,-0.004678,-0.004684,-0.118974,0.004955,0.000252,-1.189744,-1293.995361,-0.118793,0.000000
0.290000,0.004097,-1293.950806,-0.004704,-0.004684,-0.118974,0.018224,0.000928,-1.189744,-1293.950806,-0.118793,0.000000
0.300000,0.012657,-1293.950806,-0.004695,-0.004684,-0.118974,0.056302,0.002868,-1.189744,-1293.950806,-0.118793,0.000000
0.310000,0.007820,-1293.995361,-0.004687,-0.004684,-0.118974,0.034786,0.001772,-1.189744,-1293.995361,-0.118793,0.000000
0.320000,0.010796,-1293.950806,-0.004695,-0.004684,-0.118974,0.048021,0.002446,-1.189744,-1293.950806,-0.118793,0.000000
0.330000,0.010056,-1293.995361,-0.004687,-0.004684,-0.118974,0.044729,0.002279,-1.189744,-1293.995361,-0.118793,0.000000
0.340000,0.003349,-1293.906372,-0.004691,-0.004684,-0.118974,0.014898,0.000759,-1.189744,-1293.906372,-0.118793,0.000000
0.350000,0.011543,-1293.950806,-0.004695,-0.004684,-0.118974,0.051347,0.002616,-1.189744,-1293.950806,-0.118793,0.000000
0.360000,0.005211,-1293.995361,-0.004687,-0.004684,-0.118974,0.023179,0.001181,-1.189744,-1293.995361,-0.118793,0.000000
0.370000,0.005959,-1293.861938,-0.004682,-0.004684,-0.118974,0.026505,0.001350,-1.189744,-1293.861938,-0.118793,0.000000
