Iteration,Experiment Index,Observed Elastic Modulus,UCB Score,Mean Prediction,Standard Deviation,Max Modulus in Dataset,Stopping Reason
0,58,211.50865412415317,,,,296.35081017123304,Initial selection
1,59,219.61643412334288,211.50865412413202,211.50865412413202,1.0002220613194957e-05,296.35081017123304,Continuing
2,0,81.74085575257114,0.0,0.0,31.62277660168379,296.35081017123304,Continuing
3,60,272.2240045816517,162.8084232474527,162.8084232474527,20.724656470513665,296.35081017123304,Continuing
4,1,71.68894182884907,81.74072265625,81.74072265625,9.996535917871775e-06,296.35081017123304,Continuing
5,55,168.33383829683325,85.88782644789165,85.88782644789165,25.354371191389767,296.35081017123304,Continuing
6,54,197.84044623035882,157.18017578125,157.18017578125,2.916168395324097,296.35081017123304,Continuing
7,44,159.30709474405634,78.333984375,78.333984375,25.751911596781877,296.35081017123304,Continuing
8,62,277.3861208337041,160.05126953125,160.05126953125,6.531331932893402,296.35081017123304,Continuing
9,37,152.72295816440803,315.5400722552544,315.5400722552544,6.629606056868608,296.35081017123304,Continuing
10,6,204.17680289774339,705.9202659305374,705.9202659305374,4.24384986557119,296.35081017123304,Continuing
11,63,228.4671903908735,261.9613615478079,261.9613615478079,10.397533535978958,296.35081017123304,Continuing
12,7,117.40631603510326,202.36167907714844,202.36167907714844,2.0792055225093513,296.35081017123304,Continuing
13,61,201.80400290446062,243.10699238682471,243.10699238682471,18.630131217791554,296.35081017123304,Continuing
14,4,109.60733027971378,197.93571308912942,197.93571308912942,13.367622952309388,296.35081017123304,Continuing
15,56,175.8319549576918,174.14372359496974,174.14372359496974,3.5923769849257927,296.35081017123304,Continuing
16,38,182.9546167355371,113.2921142578125,113.2921142578125,2.0657523891735763,296.35081017123304,Continuing
17,19,56.88500845389184,223.1717853622467,223.1717853622467,21.53215328861929,296.35081017123304,Continuing
18,5,95.3466236160471,62.45574127230533,62.45574127230533,3.7285269773269683,296.35081017123304,Continuing
19,40,162.77817832797786,135.97200745969167,135.97200745969167,18.977161489163702,296.35081017123304,Continuing
20,39,140.76871335709305,127.32666015625,127.32666015625,2.8280192373458943,296.35081017123304,Continuing
21,25,39.13465426900338,122.54873578584193,122.54873578584193,6.350745542613558,296.35081017123304,Continuing
22,34,88.47667256854467,106.69994819121985,106.69994819121985,1.2975400508822927,296.35081017123304,Continuing
23,41,220.5104016857166,91.610707788931,91.610707788931,23.280249350629298,296.35081017123304,Continuing
24,20,45.87195384392433,56.88500845388615,56.88500845388615,1.0002220613194957e-05,296.35081017123304,Continuing
25,35,207.09310351510177,191.2689906856939,191.2689906856939,6.2341994521836215,296.35081017123304,Continuing
26,28,147.00005295683096,147.0625,147.0625,2.4157184660540536,296.35081017123304,Continuing
27,52,231.07458974395303,114.6953125,114.6953125,17.954496913968192,296.35081017123304,Continuing
28,45,224.5706110108938,220.427734375,220.427734375,0.6674409818416727,296.35081017123304,Continuing
29,46,242.41091008794928,224.57226584027433,224.57226584027433,1.0007902079494169e-05,296.35081017123304,Continuing
30,27,141.45379911190125,295.3973343735088,295.3973343735088,13.499501577193007,296.35081017123304,Continuing
31,49,242.91509227554656,235.55105640437614,235.55105640437614,0.03481059261663527,296.35081017123304,Continuing
32,17,106.8193434000782,80.40210202336311,80.40210202336311,23.524784421448867,296.35081017123304,Continuing
33,50,174.66437205644556,60.94843482981626,60.94843482981626,19.908270021592276,296.35081017123304,Continuing
34,53,228.31076155204596,1050.8784709074807,1050.8784709074807,23.555842841496844,296.35081017123304,Continuing
35,47,188.55697291016554,560.1759275163786,560.1759275163786,2.407229169679156,296.35081017123304,Continuing
36,48,171.00469374345903,188.5570068359375,188.5570068359375,1.0002220613194957e-05,296.35081017123304,Continuing
37,51,181.925661105008,174.66437205642282,174.66437205642282,1.0007902079494169e-05,296.35081017123304,Continuing
38,2,66.30151481091211,0.0,0.0,31.62277660168379,296.35081017123304,Continuing
39,57,296.35081017123304,190.822265625,190.822265625,13.938298621310558,296.35081017123304,Max modulus reached
