Iteration,Experiment Index,Observed Elastic Modulus,UCB Score,Mean Prediction,Standard Deviation,Max Modulus in Dataset,Stopping Reason
0,26,42.736240369816734,,,,296.35081017123304,Initial selection
1,40,162.77817832797786,104.01481118338752,16.534888532666276,29.15997421690708,296.35081017123304,Continuing
2,39,140.76871335709305,179.04211208096558,149.09612879447332,9.981994428830756,296.35081017123304,Continuing
3,34,88.47667256854467,120.00373481481773,107.49179197930144,4.170647611838764,296.35081017123304,Continuing
4,25,39.13465426900338,104.07819533060012,14.345458749487275,29.91091219370428,296.35081017123304,Continuing
5,14,39.58562154046682,102.79369918456,9.951637234873463,30.947353983228847,296.35081017123304,Continuing
6,23,53.46447392343188,105.42199570964603,35.46077417800316,23.32040717721429,296.35081017123304,Continuing
7,12,51.16844398555743,102.34997327620775,12.194660496632004,30.05177092652525,296.35081017123304,Continuing
8,29,51.50598562924656,102.20874591949146,9.90961355433847,30.766377455051,296.35081017123304,Continuing
9,13,35.102261317001975,105.31607385495971,13.812301800016376,30.50125735164778,296.35081017123304,Continuing
10,11,24.71538796928362,99.01254101110422,45.55444994135647,17.819363689915917,296.35081017123304,Continuing
11,15,48.22854697312115,99.96789931047985,14.655379482602116,28.437506609292576,296.35081017123304,Continuing
12,10,95.58773206251,102.20218308233635,11.248245151264394,30.317979310357316,296.35081017123304,Continuing
13,24,98.05789122606569,134.64243203542773,69.47450516821685,21.722642289070293,296.35081017123304,Continuing
14,36,120.16287053478321,111.75684325891301,26.311446794794588,28.481798821372806,296.35081017123304,Continuing
15,63,228.4671903908735,97.9809012039547,3.1323112277238856,31.616196658743604,296.35081017123304,Continuing
16,62,277.3861208337041,196.51375883962635,114.39165537613617,27.374034487830066,296.35081017123304,Continuing
17,38,182.9546167355371,267.55196493217045,202.32211547567178,21.743283152166224,296.35081017123304,Continuing
18,44,159.30709474405634,247.155128263965,172.72174711189433,24.81112705069022,296.35081017123304,Continuing
19,37,152.72295816440803,202.73894757077497,173.12962393209017,9.869774546228268,296.35081017123304,Continuing
20,56,175.8319549576918,110.53937930592873,15.825572998537742,31.571268769130334,296.35081017123304,Continuing
21,61,201.80400290446062,197.21013961221064,164.24516177719195,10.988325945006228,296.35081017123304,Continuing
22,32,106.70108583654164,102.11393487033683,22.44977346134207,26.55472046966492,296.35081017123304,Continuing
23,22,73.67122147772203,139.3865458018489,76.92146646082271,20.8216931136754,296.35081017123304,Continuing
24,31,119.79704241922373,119.05088727575176,89.28200964121555,9.922959211512067,296.35081017123304,Continuing
25,21,50.104313602035774,114.0148909992788,89.2814188109459,8.244490729444301,296.35081017123304,Continuing
26,50,174.66437205644556,107.89931697371979,52.79882242821978,18.36683151516667,296.35081017123304,Continuing
27,51,181.925661105008,174.66440209715932,174.66437205641836,1.0013580322265625e-05,296.35081017123304,Continuing
28,33,72.06868568538891,94.86511482876713,2.7637964964454723e-11,31.621704942913166,296.35081017123304,Continuing
29,0,81.74085575257114,90.81398546158117,0.0,30.271328487193724,296.35081017123304,Continuing
30,2,66.30151481091211,94.86832980497957,0.0,31.622776601659858,296.35081017123304,Continuing
31,3,79.49162278991126,94.86822459794651,1.1584817445497628e-47,31.622741532648835,296.35081017123304,Continuing
32,4,109.60733027971378,92.45541059115008,0.0,30.81847019705003,296.35081017123304,Continuing
33,5,95.3466236160471,94.8586133017062,1.9357907253083796e-47,31.6195377672354,296.35081017123304,Continuing
34,16,28.085883195904362,95.35615530131541,12.176447295819866,27.72656933516518,296.35081017123304,Continuing
35,6,204.17680289774339,89.85151906757153,0.0,29.95050635585718,296.35081017123304,Continuing
36,7,117.40631603510326,94.86360737243712,3.584490065369918e-47,31.621202457479036,296.35081017123304,Continuing
37,1,71.68894182884907,81.74088579330078,81.74085575255981,1.0013580322265625e-05,296.35081017123304,Continuing
38,8,242.7128680778461,94.86832980505136,0.0,31.62277660168379,296.35081017123304,Continuing
39,9,233.72437240576676,242.7128980844837,242.71286807782187,1.0002220613194957e-05,296.35081017123304,Continuing
40,17,106.8193434000782,94.86832980505136,0.0,31.62277660168379,296.35081017123304,Continuing
