Iteration,Experiment Index,Observed Elastic Modulus,UCB Score,Mean Prediction,Standard Deviation,Max Modulus in Dataset,Stopping Reason
0,14,39.58562154046682,,,,296.35081017123304,Initial selection
1,13,35.102261317001975,193.80536361309439,7.574317694989835,31.038507653017426,296.35081017123304,Continuing
2,60,272.2240045816517,123.22831389526411,32.59523518772462,15.10551311792325,296.35081017123304,Continuing
3,58,211.50865412415317,306.13055397391577,265.36038901074636,6.7950274938615625,296.35081017123304,Continuing
4,59,219.61643412334288,211.5087141374784,211.5086541241547,1.0002220613194957e-05,296.35081017123304,Continuing
5,15,48.22854697312115,183.06590976137002,1.0397247547313255e-08,30.510984958495463,296.35081017123304,Continuing
6,0,81.74085575257114,189.73665961010272,0.0,31.62277660168379,296.35081017123304,Continuing
7,61,201.80400290446062,187.18355821537318,170.9296875,2.7089784525621945,296.35081017123304,Continuing
8,56,175.8319549576918,191.7423443968332,191.71484375,0.004583441138866714,296.35081017123304,Continuing
9,16,28.085883195904362,189.73666332030825,3.716788901008656e-06,31.622776600586555,296.35081017123304,Continuing
10,62,277.3861208337041,203.08753379369716,13.948152129773911,31.523230277320543,296.35081017123304,Continuing
11,2,66.30151481091211,189.73665961010272,0.0,31.62277660168379,296.35081017123304,Continuing
12,38,182.9546167355371,189.77639885278217,0.03974118998242662,31.622776277133287,296.35081017123304,Continuing
13,54,197.84044623035882,456.0836731059089,452.37617416591263,0.6179164899993691,296.35081017123304,Continuing
14,37,152.72295816440803,219.1358605857523,32.39773651252635,31.123020678870997,296.35081017123304,Continuing
15,55,168.33383829683325,255.3303071227852,103.98141142304947,25.224815949955953,296.35081017123304,Continuing
16,44,159.30709474405634,187.3792661811586,15.417116177375426,28.660358333963867,296.35081017123304,Continuing
17,50,174.66437205644556,221.84704459456822,53.439860509194105,28.067864014229016,296.35081017123304,Continuing
18,3,79.49162278991126,189.73665961010272,1.1581489113099685e-47,31.62277660168379,296.35081017123304,Continuing
19,4,109.60733027971378,189.73665961010272,0.0,31.62277660168379,296.35081017123304,Continuing
20,5,95.3466236160471,189.73665961010272,1.9146110099757514e-47,31.62277660168379,296.35081017123304,Continuing
21,6,204.17680289774339,189.73665961010272,0.0,31.62277660168379,296.35081017123304,Continuing
22,7,117.40631603510326,189.73665961010272,3.56654207170321e-47,31.62277660168379,296.35081017123304,Continuing
23,8,242.7128680778461,189.73665961010272,0.0,31.62277660168379,296.35081017123304,Continuing
24,9,233.72437240576676,242.71292809114553,242.71286807782184,1.0002220613194957e-05,296.35081017123304,Continuing
