Iteration,Experiment Index,Observed Elastic Modulus,UCB Score,Mean Prediction,Standard Deviation,Max Modulus in Dataset,Stopping Reason
0,58,211.50865412415317,,,,296.35081017123304,Initial selection
1,59,219.61643412334288,211.50866412635264,211.50865412413202,1.0002220613194957e-05,296.35081017123304,Continuing
2,0,81.74085575257114,31.62277660168379,0.0,31.62277660168379,296.35081017123304,Continuing
3,60,272.2240045816517,183.53307971796636,162.8084232474527,20.724656470513665,296.35081017123304,Continuing
4,55,168.33383829683325,105.52776676433625,80.84765625,24.680110514336246,296.35081017123304,Continuing
5,54,197.84044623035882,160.1040817177865,157.18697693926882,2.9171047785176905,296.35081017123304,Continuing
6,1,71.68894182884907,81.74086575478357,81.74085575256295,1.0002220613194957e-05,296.35081017123304,Continuing
7,37,152.72295816440803,256.10227497783524,240.7578125,15.344462477835243,296.35081017123304,Continuing
8,62,277.3861208337041,155.6376360897106,150.130859375,5.506776714710601,296.35081017123304,Continuing
9,50,174.66437205644556,329.7027321425899,317.58226365384786,12.120468488742041,296.35081017123304,Continuing
10,63,228.4671903908735,272.3646122461477,261.9670735324771,10.397538713670603,296.35081017123304,Continuing
11,6,204.17680289774339,459.77695849291376,453.20584601104565,6.571112481868129,296.35081017123304,Continuing
12,61,201.80400290446062,239.53544175288334,221.8779296875,17.65751206538335,296.35081017123304,Continuing
13,44,159.30709474405634,226.6468453704253,225.35372946149485,1.293115908930455,296.35081017123304,Continuing
14,47,188.55697291016554,376.52209447227636,374.17527850281476,2.346815969461588,296.35081017123304,Continuing
15,8,242.7128680778461,205.2896058172637,187.18138693863875,18.108218878624932,296.35081017123304,Continuing
16,9,233.72437240576676,242.71485376925534,242.71484375,1.0019255346989963e-05,296.35081017123304,Continuing
17,48,171.00469374345903,188.5706890452021,188.57067904298148,1.0002220613194957e-05,296.35081017123304,Continuing
18,7,117.40631603510326,187.28336312405003,186.34375,0.9396131240500347,296.35081017123304,Continuing
19,51,181.925661105008,174.6796975079021,174.6796875,1.0007902079494169e-05,296.35081017123304,Continuing
20,56,175.8319549576918,162.6398547581379,158.5849609375,4.05489382063789,296.35081017123304,Continuing
21,57,296.35081017123304,333.33914100057484,318.1334424057395,15.205698594835303,296.35081017123304,Max modulus reached
