Iteration,Experiment Index,Observed Elastic Modulus,UCB Score,Mean Prediction,Standard Deviation,Max Modulus in Dataset,Stopping Reason
0,14,39.58562154046682,,,,296.35081017123304,Initial selection
1,26,42.736240369816734,102.50447234822929,17.950262141468407,28.184736735586963,296.35081017123304,Continuing
2,58,211.50865412415317,84.07115041202846,39.73863660391073,14.777504602705907,296.35081017123304,Continuing
3,60,272.2240045816517,225.61632611912256,206.8900432507421,6.242094289460153,296.35081017123304,Continuing
4,59,219.61643412334288,211.50868411376265,211.5086541241549,9.996535917871775e-06,296.35081017123304,Continuing
5,33,72.06868568538891,94.86832980507899,2.762845193742585e-11,31.62277660168379,296.35081017123304,Continuing
6,29,51.50598562924656,419.8399718694574,348.0638236999512,23.925382723168745,296.35081017123304,Continuing
7,23,53.46447392343188,69.65159914804448,0.9180769536926197,22.911174064783953,296.35081017123304,Continuing
8,16,28.085883195904362,94.86832980530568,2.5432415463278625e-10,31.62277660168379,296.35081017123304,Continuing
9,50,174.66437205644556,486.84736325436404,407.6589538872211,26.396136455714302,296.35081017123304,Continuing
10,51,181.925661105008,174.66440206308994,174.6643720564281,1.0002220613194957e-05,296.35081017123304,Continuing
11,0,81.74085575257114,94.86815424729302,0.0,31.622718082431007,296.35081017123304,Continuing
12,2,66.30151481091211,94.86828159615321,0.0,31.62276053205107,296.35081017123304,Continuing
13,3,79.49162278991126,94.78622383016385,1.244247084696988e-47,31.59540794338795,296.35081017123304,Continuing
14,4,109.60733027971378,92.63664544560874,0.0,30.87888181520291,296.35081017123304,Continuing
15,5,95.3466236160471,94.86746103076703,1.915141926137324e-47,31.62248701025568,296.35081017123304,Continuing
16,6,204.17680289774339,94.83920629618255,0.0,31.613068765394186,296.35081017123304,Continuing
17,7,117.40631603510326,92.69398967517284,5.358556409398914e-41,30.89799655839095,296.35081017123304,Continuing
18,8,242.7128680778461,94.86832952013809,0.0,31.622776506712697,296.35081017123304,Continuing
19,9,233.72437240576676,242.7128981355878,242.71286807782175,1.0019255346989963e-05,296.35081017123304,Continuing
20,10,95.58773206251,94.86832980505136,0.0,31.62277660168379,296.35081017123304,Continuing
21,11,24.71538796928362,98.72502759283373,6.188495854081455,30.84551057958409,296.35081017123304,Continuing
22,12,51.16844398555743,94.86832980505136,0.0,31.62277660168379,296.35081017123304,Continuing
23,44,159.30709474405634,102.9335951136253,8.164794921875,31.58960006391677,296.35081017123304,Continuing
24,24,98.05789122606569,94.988929106638,0.12067490145209483,31.622751401728635,296.35081017123304,Continuing
25,25,39.13465426900338,207.68773325065501,168.6720941616816,13.005213029657806,296.35081017123304,Continuing
26,13,35.102261317001975,94.86832980505136,0.0,31.62277660168379,296.35081017123304,Continuing
27,40,162.77817832797786,2404.6459252060313,2391.514604335185,4.377106956948739,296.35081017123304,Continuing
28,39,140.76871335709305,112.75690562504097,18.503492191228446,31.41780447793751,296.35081017123304,Continuing
29,34,88.47667256854467,96.1454632564044,1.2811470605515143,31.62143873195096,296.35081017123304,Continuing
30,15,48.22854697312115,94.86832980505136,0.0,31.62277660168379,296.35081017123304,Continuing
31,17,106.8193434000782,94.86832980505136,0.0,31.62277660168379,296.35081017123304,Continuing
32,18,74.82276309333224,94.86832980505136,0.0,31.62277660168379,296.35081017123304,Continuing
33,27,141.45379911190125,106.47380604352522,12.229240565718527,31.414855159268896,296.35081017123304,Continuing
34,19,56.88500845389184,94.86832980505136,0.0,31.62277660168379,296.35081017123304,Continuing
35,28,147.00005295683096,112.8110416671224,22.21974315522782,30.19709950396486,296.35081017123304,Continuing
36,35,207.09310351510177,145.45741839646738,61.40664530616571,28.016924363433894,296.35081017123304,Continuing
37,21,50.104313602035774,88.67882802340895,4.5654308500311085e-266,29.559609341136316,296.35081017123304,Continuing
38,41,220.5104016857166,183.86877217072555,109.50452822387179,24.788081315617923,296.35081017123304,Continuing
39,48,171.00469374345903,126.05998308310573,36.279300878676494,29.926894068143078,296.35081017123304,Continuing
40,47,188.55697291016554,171.00472375010378,171.00469374344195,1.0002220613194957e-05,296.35081017123304,Continuing
41,62,277.3861208337041,119.20916759324103,28.871409904443247,30.112585896265927,296.35081017123304,Continuing
42,22,73.67122147772203,94.86832980505136,4.664863347919349e-194,31.62277660168379,296.35081017123304,Continuing
43,31,119.79704241922373,94.86832980505136,0.0,31.62277660168379,296.35081017123304,Continuing
