Time (sec),S:Load (lbs),S:HL1 (DIM),S:LVDT (in),S:Position (in),Ch:Position (mm),Ch:Load (N),Ch:Stress (MPa),Ch:Strain (mm/mm),Ch:HL1 (DIM),Set Point (),Cycles ()
0.110000,-0.201828,-37.363998,-0.009132,-0.004966,-0.126129,-0.897776,-0.045735,-1.261294,-37.363998,-0.125904,0.000000
0.120000,-0.221939,-37.408482,-0.009123,-0.004966,-0.126129,-0.987234,-0.050292,-1.261294,-37.408482,-0.125904,0.000000
0.130000,-0.204063,-37.363998,-0.009149,-0.004966,-0.126129,-0.907719,-0.046241,-1.261294,-37.363998,-0.125904,0.000000
0.140000,-0.194756,-37.363998,-0.009127,-0.004966,-0.126129,-0.866316,-0.044132,-1.261294,-37.363998,-0.125904,0.000000
0.150000,-0.214859,-37.408482,-0.009136,-0.004966,-0.126129,-0.955741,-0.048688,-1.261294,-37.408482,-0.125904,0.000000
0.160000,-0.207413,-37.319519,-0.009132,-0.004966,-0.126129,-0.922618,-0.047000,-1.261294,-37.319519,-0.125904,0.000000
0.170000,-0.205551,-37.408482,-0.009145,-0.004966,-0.126129,-0.914337,-0.046579,-1.261294,-37.408482,-0.125904,0.000000
0.180000,-0.201080,-37.408482,-0.009140,-0.004966,-0.126129,-0.894450,-0.045565,-1.261294,-37.408482,-0.125904,0.000000
0.190000,-0.202942,-37.408482,-0.009132,-0.004966,-0.126129,-0.902731,-0.045987,-1.261294,-37.408482,-0.125904,0.000000
0.200000,-0.198853,-37.408482,-0.009136,-0.004966,-0.126129,-0.884540,-0.045061,-1.261294,-37.408482,-0.125904,0.000000
0.210000,-0.202942,-37.363998,-0.009140,-0.004966,-0.126129,-0.902731,-0.045987,-1.261294,-37.363998,-0.125904,0.000000
0.220000,-0.214859,-37.408482,-0.009132,-0.004966,-0.126129,-0.955741,-0.048688,-1.261294,-37.408482,-0.125904,0.000000
0.230000,-0.210762,-37.319519,-0.009115,-0.004966,-0.126129,-0.937516,-0.047759,-1.261294,-37.319519,-0.125904,0.000000
0.240000,-0.212624,-37.408482,-0.009127,-0.004966,-0.126129,-0.945797,-0.048181,-1.261294,-37.408482,-0.125904,0.000000
0.250000,-0.207413,-37.408482,-0.009145,-0.004966,-0.126129,-0.922618,-0.047000,-1.261294,-37.408482,-0.125904,0.000000
0.260000,-0.197357,-37.319519,-0.009119,-0.004966,-0.126129,-0.877889,-0.044722,-1.261294,-37.319519,-0.125904,0.000000
0.270000,-0.199593,-37.363998,-0.009127,-0.004966,-0.126129,-0.887832,-0.045228,-1.261294,-37.363998,-0.125904,0.000000
0.280000,-0.208900,-37.363998,-0.009136,-0.004966,-0.126129,-0.929236,-0.047338,-1.261294,-37.363998,-0.125904,0.000000
0.290000,-0.218956,-37.363998,-0.009136,-0.004966,-0.126129,-0.973965,-0.049616,-1.261294,-37.363998,-0.125904,0.000000
0.300000,-0.210762,-37.452961,-0.009149,-0.004966,-0.126129,-0.937516,-0.047759,-1.261294,-37.452961,-0.125904,0.000000
0.310000,-0.198853,-37.319519,-0.009119,-0.004966,-0.126129,-0.884540,-0.045061,-1.261294,-37.319519,-0.125904,0.000000
0.320000,-0.203316,-37.452961,-0.009127,-0.004966,-0.126129,-0.904394,-0.046072,-1.261294,-37.452961,-0.125904,0.000000
0.330000,-0.205177,-37.363998,-0.009127,-0.004966,-0.126129,-0.912674,-0.046494,-1.261294,-37.363998,-0.125904,0.000000
0.340000,-0.204803,-37.408482,-0.009119,-0.004966,-0.126129,-0.911011,-0.046409,-1.261294,-37.408482,-0.125904,0.000000
0.350000,-0.208160,-37.408482,-0.009132,-0.004966,-0.126129,-0.925944,-0.047170,-1.261294,-37.408482,-0.125904,0.000000
0.360000,-0.199219,-37.363998,-0.009123,-0.004966,-0.126129,-0.886169,-0.045144,-1.261294,-37.363998,-0.125904,0.000000
0.370000,-0.210396,-37.408482,-0.009123,-0.004966,-0.126129,-0.935887,-0.047676,-1.261294,-37.408482,-0.125904,0.000000
0.380000,-0.207787,-37.363998,-0.009132,-0.004966,-0.126129,-0.924281,-0.047085,-1.261294,-37.363998,-0.125904,0.000000
0.390000,-0.199966,-37.363998,-0.009123,-0.004966,-0.126129,-0.889495,-0.045313,-1.261294,-37.363998,-0.125835,0.000000
0.400000,-0.195869,-37.363998,-0.009136,-0.004965,-0.126112,-0.871271,-0.044385,-1.261119,-37.363998,-0.125661,0.000000
0.410000,-0.182091,-37.363998,-0.009123,-0.004963,-0.126060,-0.809980,-0.041262,-1.260601,-37.363998,-0.125505,0.000000
0.420000,-0.199593,-37.363998,-0.009140,-0.004958,-0.125930,-0.887832,-0.045228,-1.259299,-37.363998,-0.125331,0.000000
0.430000,-0.189911,-37.363998,-0.009132,-0.004951,-0.125757,-0.844766,-0.043034,-1.257565,-37.363998,-0.125158,0.000000
0.440000,-0.186935,-37.408482,-0.009110,-0.004944,-0.125566,-0.831530,-0.042360,-1.255658,-37.408482,-0.125002,0.000000
0.450000,-0.188797,-37.363998,-0.009119,-0.004936,-0.125366,-0.839811,-0.042782,-1.253663,-37.363998,-0.124828,0.000000
0.460000,-0.218582,-37.363998,-0.009127,-0.004928,-0.125176,-0.972302,-0.049531,-1.251756,-37.363998,-0.124673,0.000000
0.470000,-0.215607,-37.452961,-0.009140,-0.004922,-0.125011,-0.959066,-0.048857,-1.250105,-37.452961,-0.124499,0.000000
