Iteration,EI Index,Observed EI,Predicted EI,Uncertainty EI,Max Yield Strength in Dataset,Stopping Reason
1,264,1288.4,119.00701304849683,1044.466087699854,2510.3,Continuing
2,5,1164.4,216.41936921940726,1040.835889789452,2510.3,Continuing
3,261,1287.3,289.23464217660404,1037.7600272067236,2510.3,Continuing
4,78,1580.1,857.7428283366924,218.36596096327924,2510.3,Continuing
5,87,1393.5,1571.0259682033095,19.626885399610067,2510.3,Continuing
6,154,1123.1,1352.4928708823309,118.0987718450278,2510.3,Continuing
7,289,1571.2,1259.1711994480474,169.93499049455008,2510.3,Continuing
8,288,1768.0,1289.5578215506102,186.46404424143077,2510.3,Continuing
9,157,1779.7,1312.7753948021982,237.56252079650636,2510.3,Continuing
10,93,1755.2,1341.8403150399213,262.7402511723974,2510.3,Continuing
11,187,1870.6,1479.5054775665737,194.5472526788087,2510.3,Continuing
12,27,1825.8,1629.9339377062927,182.1576417362353,2510.3,Continuing
13,274,1486.2,1480.6413522047371,174.36791580932407,2510.3,Continuing
14,240,1267.1,1360.918443410396,169.45364578598674,2510.3,Continuing
15,166,1091.4,1225.480594189494,215.9956074951135,2510.3,Continuing
16,108,1164.4,1323.7977895377471,164.34352822623728,2510.3,Continuing
17,76,1669.3,1374.3130298562294,134.5490138540272,2510.3,Continuing
18,293,1123.1,1266.674570895437,158.07057609339503,2510.3,Continuing
19,210,1580.0,1176.625975509231,168.01522929368153,2510.3,Continuing
20,118,1603.3,1195.7509688857513,197.63424526183513,2510.3,Continuing
21,298,1040.4,1168.8561740369305,250.97320325959248,2510.3,Continuing
22,64,1661.2,976.9899474353276,226.30774174181892,2510.3,Continuing
23,127,1737.2,1401.067817208028,275.7917419717718,2510.3,Continuing
24,275,1392.4,1420.6601379862543,276.5198342301814,2510.3,Continuing
25,227,1874.6,1421.2578397148059,270.485962317619,2510.3,Continuing
26,203,1688.1,1436.1081412313024,277.6693868507013,2510.3,Continuing
27,185,1998.6,1445.868860983441,275.0560982954261,2510.3,Continuing
28,201,1586.7,1454.8360184182352,289.37269965909996,2510.3,Continuing
29,123,1729.4,1467.150180211398,282.54160240762485,2510.3,Continuing
30,147,1736.3,1476.203656793679,280.41855712245734,2510.3,Continuing
31,111,1274.7,1484.8675129860146,278.4300942669935,2510.3,Continuing
32,205,1730.2,1478.705207074874,277.1954978028403,2510.3,Continuing
33,80,1125.0,1486.5799431723835,275.29866146052325,2510.3,Continuing
34,192,1674.6,1475.1643782666752,279.5746949083761,2510.3,Continuing
35,252,1730.2,1481.368887731493,276.6873263829153,2510.3,Continuing
36,224,1792.2,1488.4901137394156,274.9937896618375,2510.3,Continuing
37,19,1723.2,1496.5534064081037,274.8178048298264,2510.3,Continuing
38,204,2005.5,1502.855155966992,272.8324574649222,2510.3,Continuing
39,68,2006.0,1522.7109699100315,278.6450131389048,2510.3,Continuing
40,280,1730.2,1541.409674301482,280.89518211761566,2510.3,Continuing
41,180,1182.0,1543.0663683879548,278.8005554620713,2510.3,Continuing
42,239,1144.8,1527.8496157596762,281.40000639273904,2510.3,Continuing
43,56,1357.9,1510.6955613341565,288.74708300020757,2510.3,Continuing
44,45,1716.3,1516.4445842540108,283.1501004197922,2510.3,Continuing
45,42,1350.3,1505.6475713372367,283.4164416339089,2510.3,Continuing
46,309,1212.0,1510.1905651914853,277.90837535636587,2510.3,Continuing
47,139,1350.4,1496.6316898161022,279.6700283005752,2510.3,Continuing
48,194,1233.3,1492.5691679031365,277.9538594546682,2510.3,Continuing
49,58,1276.5,1484.300787681912,279.35919724493704,2510.3,Continuing
50,39,1071.4,1481.314497962527,273.93707426636377,2510.3,Continuing
51,72,1317.0,1460.5470795824176,281.43221870707606,2510.3,Continuing
52,300,1164.4,1465.142308634688,275.3875714521662,2510.3,Continuing
53,95,1277.7,1446.3969763411333,278.9550003612904,2510.3,Continuing
