Iteration,UCB Index,Observed UCB,Predicted UCB,Uncertainty UCB,Max Yield Strength in Dataset,Stopping Reason
1,175,1074.9,112.28748280487633,1044.4711293806688,2510.3,Continuing
2,89,1021.0,192.50651058363786,1040.8380155491848,2510.3,Continuing
3,83,1096.5,346.9610227336104,853.788087464214,2510.3,Continuing
4,151,1109.3,1082.0707461178124,106.98912334926389,2510.3,Continuing
5,157,1779.7,1090.4258623906612,91.28350768307563,2510.3,Continuing
6,138,1525.0,993.1970837583507,394.09244268017875,2510.3,Continuing
7,288,1768.0,1085.9520569131264,358.16902214252065,2510.3,Continuing
8,147,1736.3,1123.2614250293734,399.8973409190246,2510.3,Continuing
9,123,1729.4,1181.5107395730697,398.58716494192294,2510.3,Continuing
10,40,2157.3,1236.5926688386992,387.8833185516008,2510.3,Continuing
11,212,2249.6,1245.9763762337343,467.42883310515947,2510.3,Continuing
12,191,2411.5,1262.1395005399904,531.5305203774557,2510.3,Continuing
13,289,1571.2,1271.0442717881579,604.0319738557841,2510.3,Continuing
14,206,2331.1,1671.9590230625877,345.58316432817634,2510.3,Continuing
15,31,2487.3,1366.9722427846061,575.6552922832861,2510.3,Continuing
16,71,2501.1,1393.9736065810262,612.8836719943998,2510.3,Continuing
17,99,2411.5,1917.7072472090597,347.0709975422972,2510.3,Continuing
18,292,2372.4,2005.7275144157466,319.3663419796327,2510.3,Continuing
19,73,2381.6,2065.119460476644,292.9041018486877,2510.3,Continuing
20,306,2510.3,2046.442302691632,285.3967709752023,2510.3,Max Yield Strength reached
