Iteration,UCB Index,Observed UCB,Predicted UCB,Uncertainty UCB,Max Yield Strength in Dataset,Stopping Reason
1,295,1276.7,117.8181543409816,1044.4659377640799,2510.3,Continuing
2,307,1344.0,214.390503285416,1040.8330949197707,2510.3,Continuing
3,72,1317.0,301.28222291785534,1037.7492429107808,2510.3,Continuing
4,114,1269.0,410.03748541771546,972.1353412022415,2510.3,Continuing
5,284,1348.6,1330.7504989973313,37.41963227058385,2510.3,Continuing
6,131,1391.2,1335.0262197977427,26.524386354806055,2510.3,Continuing
7,286,1297.5,1334.760141180679,6.711752720935085,2510.3,Continuing
8,133,1312.0,1330.2893878129798,28.512599575839396,2510.3,Continuing
9,42,1350.3,1332.7173235740956,35.280838814749316,2510.3,Continuing
10,95,1277.7,1317.4386028085046,26.543011341127027,2510.3,Continuing
11,56,1357.9,1317.210869752882,21.0829098476037,2510.3,Continuing
12,145,1285.0,1265.7066539833704,25.04589525284474,2510.3,Continuing
13,88,1294.9,1266.5410453337518,31.094799398627238,2510.3,Continuing
14,7,1306.9,1260.4023024773342,16.67225115028563,2510.3,Continuing
15,58,1276.5,1258.033565368114,19.29226677508032,2510.3,Continuing
16,242,1305.4,1035.3464533220958,106.34671791370162,2510.3,Continuing
17,255,1280.2,1271.9823082199127,65.39825758163464,2510.3,Continuing
18,140,1521.3,1203.3371963266,53.771941100218726,2510.3,Continuing
19,180,1182.0,28.55712549933412,315.9918536032979,2510.3,Continuing
20,166,1091.4,659.2799696019001,224.15740013491765,2510.3,Continuing
21,80,1125.0,684.1776390920822,225.62204055593386,2510.3,Continuing
22,30,1194.0,969.8434699832378,108.14441806746657,2510.3,Continuing
23,136,1199.0,679.9446624347484,229.83686403902442,2510.3,Continuing
24,124,1600.0,358.46675913555555,260.7598841244388,2510.3,Continuing
25,204,2005.5,1294.18576315884,108.52051011810204,2510.3,Continuing
26,68,2006.0,1971.544840812735,49.84399699643599,2510.3,Continuing
27,64,1661.2,1763.304638425252,140.60250667099086,2510.3,Continuing
28,252,1730.2,1662.1919197723964,128.27178716359433,2510.3,Continuing
29,19,1723.2,1704.917158759939,105.15977204473462,2510.3,Continuing
30,192,1674.6,1666.356751411618,50.02040994651807,2510.3,Continuing
31,224,1792.2,1649.1765814200116,58.205044531795586,2510.3,Continuing
32,227,1874.6,1635.3185813716286,56.70115382016192,2510.3,Continuing
33,275,1392.4,1753.2851233912984,72.71913522002333,2510.3,Continuing
34,127,1737.2,1629.6569689911237,119.88245531252868,2510.3,Continuing
35,45,1716.3,1456.076753926105,148.44871740892867,2510.3,Continuing
36,137,1308.0,1.9170788536024034e-18,339.36839949210383,2510.3,Continuing
37,81,1280.8,369.5545094742513,305.08071300632025,2510.3,Continuing
38,209,1309.8,6.249039385007073e-20,339.1500700164899,2510.3,Continuing
39,260,1599.4,1437.0124368228799,178.45924572803665,2510.3,Continuing
40,79,1641.2,1171.282274518148,195.00104150473337,2510.3,Continuing
41,60,1340.8,1191.7332868187775,166.33204627783118,2510.3,Continuing
42,243,1194.0,1047.0179407037508,188.11017891910012,2510.3,Continuing
43,164,1282.2,1156.5213990237037,142.05356073030447,2510.3,Continuing
44,294,1390.4,1228.2246244606379,150.83691182553056,2510.3,Continuing
45,211,1243.0,1232.4260724981846,123.81760646473414,2510.3,Continuing
46,29,1254.0,1220.6309946233068,139.8093210329859,2510.3,Continuing
47,190,1243.6,1251.6954853406176,128.99864781050204,2510.3,Continuing
48,234,1212.6,1220.7955523660971,115.91323613594393,2510.3,Continuing
49,196,1150.6,1206.3665558481812,119.58205099481565,2510.3,Continuing
50,297,1404.2,1206.3836922273429,128.03772390693166,2510.3,Continuing
51,109,1437.3,1283.7712833152102,114.74194612908119,2510.3,Continuing
52,48,1451.7,1305.4198911427388,111.84856216036209,2510.3,Continuing
53,254,1324.3,1324.8173199329412,107.53255541278325,2510.3,Continuing
54,272,1555.8,1307.204980260982,117.9595360188086,2510.3,Continuing
55,221,1506.8,1356.3011639080992,122.4538239797821,2510.3,Continuing
56,253,1414.5,1411.2908529113138,103.18563752661727,2510.3,Continuing
57,230,1475.8,1403.9640229972406,99.81345828341006,2510.3,Continuing
58,241,1218.8,1395.7538342070482,109.08395018295634,2510.3,Continuing
59,163,1383.5,1373.29551308084,92.75590351813916,2510.3,Continuing
