Iteration,UCB Index,Observed UCB,Predicted UCB,Uncertainty UCB,Max Yield Strength in Dataset,Stopping Reason
1,295,1276.7,117.8181543409816,1044.4659377640799,2510.3,Continuing
2,307,1344.0,214.390503285416,1040.8330949197707,2510.3,Continuing
3,72,1317.0,301.28222291785534,1037.7492429107808,2510.3,Continuing
4,114,1269.0,410.03748541771546,972.1353412022415,2510.3,Continuing
5,284,1348.6,1330.7504989973313,37.41963227058385,2510.3,Continuing
6,131,1391.2,1335.0262197977427,26.524386354806055,2510.3,Continuing
7,286,1297.5,1334.760141180679,6.711752720935085,2510.3,Continuing
8,133,1312.0,1330.2893878129798,28.512599575839396,2510.3,Continuing
9,42,1350.3,1332.7173235740956,35.280838814749316,2510.3,Continuing
10,95,1277.7,1317.4386028085046,26.543011341127027,2510.3,Continuing
11,56,1357.9,1317.210869752882,21.0829098476037,2510.3,Continuing
12,145,1285.0,1265.7066539833704,25.04589525284474,2510.3,Continuing
13,88,1294.9,1266.5410453337518,31.094799398627238,2510.3,Continuing
14,7,1306.9,1260.4023024773342,16.67225115028563,2510.3,Continuing
15,58,1276.5,1258.033565368114,19.29226677508032,2510.3,Continuing
16,242,1305.4,1035.3464533220958,106.34671791370162,2510.3,Continuing
17,255,1280.2,1271.9823082199127,65.39825758163464,2510.3,Continuing
18,140,1521.3,1203.3371963266,53.771941100218726,2510.3,Continuing
19,180,1182.0,28.55712549933412,315.9918536032979,2510.3,Continuing
20,166,1091.4,659.2799696019001,224.15740013491765,2510.3,Continuing
21,80,1125.0,684.1776390920822,225.62204055593386,2510.3,Continuing
22,30,1194.0,969.8434699832378,108.14441806746657,2510.3,Continuing
23,136,1199.0,679.9446624347484,229.83686403902442,2510.3,Continuing
24,124,1600.0,358.46675913555555,260.7598841244388,2510.3,Continuing
25,204,2005.5,1294.18576315884,108.52051011810204,2510.3,Continuing
26,68,2006.0,1971.544840812735,49.84399699643599,2510.3,Continuing
27,64,1661.2,1763.304638425252,140.60250667099086,2510.3,Continuing
28,252,1730.2,1662.1919197723964,128.27178716359433,2510.3,Continuing
29,19,1723.2,1704.917158759939,105.15977204473462,2510.3,Continuing
30,192,1674.6,1666.356751411618,50.02040994651807,2510.3,Continuing
31,224,1792.2,1649.1765814200116,58.205044531795586,2510.3,Continuing
32,227,1874.6,1635.3185813716286,56.70115382016192,2510.3,Continuing
33,275,1392.4,1753.2851233912984,72.71913522002333,2510.3,Continuing
34,127,1737.2,1629.6569689911237,119.88245531252868,2510.3,Continuing
35,45,1716.3,1456.076753926105,148.44871740892867,2510.3,Continuing
36,0,1167.2,0.0,339.36839949210383,2510.3,Continuing
37,79,1641.2,1676.21322277968,141.13607539302947,2510.3,Continuing
38,260,1599.4,1659.690916536046,135.62485738208568,2510.3,Continuing
39,190,1243.6,1504.4071878589798,146.8903545274927,2510.3,Continuing
40,209,1309.8,1416.9692066340988,140.68743853372524,2510.3,Continuing
41,294,1390.4,1383.9496883116153,132.82312094563585,2510.3,Continuing
42,29,1254.0,1355.2613216713985,129.78759593776078,2510.3,Continuing
43,297,1404.2,1327.2445447950145,134.76406780990268,2510.3,Continuing
44,310,1390.4,1338.7293224102748,121.9451809000828,2510.3,Continuing
45,234,1212.6,1338.3535886596396,116.901766919352,2510.3,Continuing
46,109,1437.3,1323.0755204039672,120.11067131291585,2510.3,Continuing
47,272,1555.8,1340.043750660794,128.09503447466446,2510.3,Continuing
48,241,1218.8,1365.3547111281796,146.64683268291063,2510.3,Continuing
49,221,1506.8,1325.054882455935,124.33826221239386,2510.3,Continuing
50,253,1414.5,1367.639549430111,115.93110687398277,2510.3,Continuing
51,230,1475.8,1355.4055325729382,114.0022691168672,2510.3,Continuing
52,48,1451.7,1363.485973238333,111.84002432287653,2510.3,Continuing
53,97,1420.0,1373.778771600817,117.29157378773127,2510.3,Continuing
54,163,1383.5,1369.5200317269523,103.4085862865593,2510.3,Continuing
55,51,1462.7,1369.2195295208353,110.01801284366205,2510.3,Continuing
56,125,1272.6,1370.2724779935584,105.63772197369184,2510.3,Continuing
57,149,1304.3,1359.5039492899787,101.11898525504664,2510.3,Continuing
58,254,1324.3,1318.6742494987639,96.60272863164748,2510.3,Continuing
59,137,1308.0,1319.094160943363,91.7778888634333,2510.3,Continuing
