Iteration,UCB Index,Observed UCB,Predicted UCB,Uncertainty UCB,Max Yield Strength in Dataset,Stopping Reason
1,295,1276.7,117.8181543409816,1044.4659377640799,2510.3,Continuing
2,307,1344.0,214.390503285416,1040.8330949197707,2510.3,Continuing
3,72,1317.0,301.28222291785534,1037.7492429107808,2510.3,Continuing
4,114,1269.0,410.03748541771546,972.1353412022415,2510.3,Continuing
5,137,1308.0,971.4255114719754,178.03486447020217,2510.3,Continuing
6,235,1419.4,910.3510810490807,227.82256279676326,2510.3,Continuing
7,65,1362.9,1105.8383809900333,212.1259672024814,2510.3,Continuing
8,169,1250.5,1055.0881927937726,217.64575062436168,2510.3,Continuing
9,68,2006.0,1302.7565802899007,66.5782315237543,2510.3,Continuing
10,75,1471.1,1311.777532116911,246.93957546010887,2510.3,Continuing
11,248,1155.0,1332.3552782189213,232.06764615536656,2510.3,Continuing
12,124,1600.0,1318.7877849034203,230.81974108888997,2510.3,Continuing
13,204,2005.5,1462.5014215674962,200.35035395051153,2510.3,Continuing
14,64,1661.2,1697.1281271484017,168.7857929229111,2510.3,Continuing
15,224,1792.2,1665.9751899070473,169.60292059952604,2510.3,Continuing
16,252,1730.2,1748.0515775626611,140.17497173528238,2510.3,Continuing
17,192,1674.6,1737.6831616041054,133.50943500322433,2510.3,Continuing
18,19,1723.2,1728.6018283638905,130.27073076696283,2510.3,Continuing
19,275,1392.4,1741.2731229777285,119.9016740151643,2510.3,Continuing
20,127,1737.2,1667.9613190679083,160.34390481816496,2510.3,Continuing
21,227,1874.6,1675.8110542294526,153.91317642875708,2510.3,Continuing
22,45,1716.3,1665.270623548676,159.93913450432274,2510.3,Continuing
23,79,1641.2,1678.6882606409918,151.36597196660068,2510.3,Continuing
24,260,1599.4,1670.3079318914022,146.2396116874678,2510.3,Continuing
25,15,1136.9,1542.123872282905,154.97232476609386,2510.3,Continuing
26,207,1019.0,1504.4937015841256,171.91202028041081,2510.3,Continuing
27,245,1298.8,1489.8761330204786,189.90002379536207,2510.3,Continuing
28,30,1194.0,1405.6366680705025,198.66227152569604,2510.3,Continuing
29,241,1218.8,1463.5338254666867,180.87939341028996,2510.3,Continuing
30,160,1309.1,1424.964988174703,191.34257262398722,2510.3,Continuing
31,297,1404.2,1439.7431526088988,177.79057639484117,2510.3,Continuing
32,190,1243.6,1424.7457567105062,173.79850441728038,2510.3,Continuing
33,238,1188.5,1398.961899133992,174.45523515713356,2510.3,Continuing
34,253,1414.5,1408.1680193653692,165.61592528526282,2510.3,Continuing
35,221,1506.8,1404.632614293446,160.3726847691577,2510.3,Continuing
36,66,1157.5,1393.4582482383635,161.31204953829456,2510.3,Continuing
37,153,1194.0,1389.8694197756674,162.3830265870935,2510.3,Continuing
38,44,1474.4,1331.9801995818211,170.69715106095444,2510.3,Continuing
39,59,1145.8,1365.3003338184435,159.11813573657287,2510.3,Continuing
40,310,1390.4,1361.3709129965373,160.2868228481597,2510.3,Continuing
41,125,1272.6,1361.7470640757574,155.61864868410154,2510.3,Continuing
42,181,1801.8,1292.994634693653,167.46880840216664,2510.3,Continuing
43,80,1125.0,1355.3074245475234,178.3021586921019,2510.3,Continuing
44,294,1390.4,1355.4812134542751,172.55248683513202,2510.3,Continuing
45,109,1437.3,1352.5698102335466,169.3851961865815,2510.3,Continuing
46,209,1309.8,1359.1640350505866,167.03066352391562,2510.3,Continuing
47,272,1555.8,1349.4685654743919,164.02968771550033,2510.3,Continuing
48,48,1451.7,1356.9522578280933,165.6077167414418,2510.3,Continuing
49,143,1216.8,1363.933738721436,163.29279139198619,2510.3,Continuing
50,230,1475.8,1354.5789924869523,159.0550652810454,2510.3,Continuing
51,22,1267.8,1347.3583615816356,160.5657889273575,2510.3,Continuing
52,97,1420.0,1337.4646257093546,158.36776311846162,2510.3,Continuing
53,29,1254.0,1348.2136850105426,153.88713986504428,2510.3,Continuing
54,132,1478.4,1297.1767847220394,161.80618651105377,2510.3,Continuing
55,55,1463.0,1313.244760798754,156.55522299960245,2510.3,Continuing
56,140,1521.3,1338.9280504295616,149.67868232775984,2510.3,Continuing
57,56,1357.9,1358.079427772234,147.07833373284606,2510.3,Continuing
58,284,1348.6,1353.9233001986659,143.46848947773867,2510.3,Continuing
