Iteration,UCB Index,Observed UCB,Predicted UCB,Uncertainty UCB,Max Yield Strength in Dataset,Stopping Reason
1,0,1167.2,0.0,1048.8088481701514,2510.3,Continuing
2,33,1819.0,237.92978227867962,1040.8339516337342,2510.3,Continuing
3,142,1340.1,359.5518903489768,1037.749983169499,2510.3,Continuing
4,193,1784.5,429.59058417198145,1035.0993166649903,2510.3,Continuing
5,158,1688.1,519.8915748440618,1032.7982731470922,2510.3,Continuing
6,119,1736.3,592.9200851265875,1030.7781205327221,2510.3,Continuing
7,279,1805.2,660.1812725894508,1028.9930212449533,2510.3,Continuing
8,285,1812.1,1579.931672122165,229.92048621203148,2510.3,Continuing
9,77,1653.6,1636.2984946179702,199.15140113153203,2510.3,Continuing
10,246,1564.0,1634.3410602021538,185.46008713116922,2510.3,Continuing
11,188,1681.2,1625.7301300311044,175.4055007863236,2510.3,Continuing
12,150,1846.5,1634.9576662482332,163.3165762704645,2510.3,Continuing
13,21,1860.3,1648.1620419881303,171.8387755902991,2510.3,Continuing
14,146,1722.5,1646.2444553006094,171.47290216062612,2510.3,Continuing
15,46,1798.3,1558.5801405902903,175.2487158382913,2510.3,Continuing
16,291,1577.8,1589.8854220443147,182.97146042378884,2510.3,Continuing
17,304,1302.8,1574.2643831780902,171.73640361025704,2510.3,Continuing
18,266,1667.4,1497.4979868387254,181.28590680583855,2510.3,Continuing
19,52,1332.7,1529.5777298295898,166.75421127579023,2510.3,Continuing
20,13,1299.8,1489.9587404252054,163.4518421763863,2510.3,Continuing
21,199,1369.5,1453.125557618615,163.43308180631044,2510.3,Continuing
22,94,1376.3,1436.585122426086,155.37801747842025,2510.3,Continuing
23,301,1359.7,1420.533911209953,152.64569270506158,2510.3,Continuing
24,92,1280.7,1408.244665302976,146.7744323789642,2510.3,Continuing
25,197,1348.9,1378.5319099034537,162.0767906739114,2510.3,Continuing
26,63,1423.8,1373.4945773417148,147.86306434149583,2510.3,Continuing
27,50,1371.4,1388.453814743873,141.74531102748483,2510.3,Continuing
28,3,1341.7,1374.076315916662,151.25479859778648,2510.3,Continuing
29,67,1438.6,1376.3314977562236,130.6761391131142,2510.3,Continuing
30,281,1338.0,1374.8482129845129,138.25098998162903,2510.3,Continuing
31,41,1169.4,1366.5052622011694,130.73426613480964,2510.3,Continuing
32,308,1258.6,1366.6675534382766,126.59509322305135,2510.3,Continuing
33,53,1372.9,1351.9787603463196,124.52849325299135,2510.3,Continuing
34,134,1282.2,1344.7247224218397,131.65889112709561,2510.3,Continuing
35,10,1218.4,1347.1113726217643,119.23709641292868,2510.3,Continuing
36,311,1376.7,1331.789453512075,119.79621514108588,2510.3,Continuing
37,105,1358.2,1337.2278810436665,115.69817100891497,2510.3,Continuing
38,110,1241.0,1332.3093644536752,114.08418250071911,2510.3,Continuing
39,84,1278.2,1325.8066033222062,114.4970704492462,2510.3,Continuing
40,103,1314.2,1318.34309741218,110.8919617303425,2510.3,Continuing
41,302,1311.1,1316.0925911638326,108.20947143307353,2510.3,Continuing
42,165,1250.8,1315.0220556131035,106.13770450891688,2510.3,Continuing
43,208,1153.4,1287.430454725114,135.31868728204503,2510.3,Continuing
44,141,1273.3,1310.4578609570626,109.93361573791634,2510.3,Continuing
45,270,1300.3,1301.3507680890962,104.65209141546518,2510.3,Continuing
46,120,1275.3,1293.774637567405,105.8013641663196,2510.3,Continuing
47,36,1245.4,1293.1832780950995,101.14923024279774,2510.3,Continuing
48,251,1369.5,1283.4467110546293,102.3905859471638,2510.3,Continuing
49,267,1352.2,1291.0257096614596,99.84986968164009,2510.3,Continuing
50,269,1368.5,1287.0094795575028,101.03197904238685,2510.3,Continuing
51,4,1322.1,1288.263812331827,99.2687300086285,2510.3,Continuing
52,98,1243.4,1283.1488177823471,99.21601140659561,2510.3,Continuing
53,287,1615.8,1219.911757980953,147.72174903358976,2510.3,Continuing
54,167,1731.7,1469.1705872664957,136.8524183841653,2510.3,Continuing
55,14,1564.0,1535.4693472588774,110.1256881267216,2510.3,Continuing
56,173,1522.7,1533.8901505083263,104.2414542835239,2510.3,Continuing
57,35,1357.3,1503.118580019809,104.82936898125057,2510.3,Continuing
58,54,1429.7,1469.8607446920823,104.84339727041925,2510.3,Continuing
59,126,1391.8,1452.1495714736275,111.2807048638872,2510.3,Continuing
60,216,1371.1,1382.022841127452,195.26492711684207,2510.3,Continuing
61,38,1426.2,1431.8797579462812,98.74564507254857,2510.3,Continuing
62,213,1405.6,1427.1178584393447,100.60930702685364,2510.3,Continuing
63,49,1550.3,1364.1815771450529,105.11611513772421,2510.3,Continuing
64,102,1575.5,1348.6683070170798,140.96165304078306,2510.3,Continuing
65,262,1309.1,1376.4060683108294,108.552469124566,2510.3,Continuing
66,223,1412.5,1373.022711776325,97.58405363711987,2510.3,Continuing
67,86,1453.8,1342.2522111538067,100.02360080014353,2510.3,Continuing
68,196,1150.6,1296.2142150637346,110.03077316196575,2510.3,Continuing
69,8,1683.0,1243.5869117736574,172.64793343114167,2510.3,Continuing
70,219,1804.2,1328.5419088749238,137.2020822843068,2510.3,Continuing
71,186,1741.8,1566.2664895703028,120.82260189926951,2510.3,Continuing
72,189,1818.0,1626.857456323905,112.33161591487489,2510.3,Continuing
73,82,1746.6,1675.052044070773,108.52641166683898,2510.3,Continuing
74,299,1777.6,1689.2099254252407,105.16730655177916,2510.3,Continuing
75,117,1810.0,1698.3327162282906,102.8632100590009,2510.3,Continuing
