Iteration,UCB Index,Observed UCB,Predicted UCB,Uncertainty UCB,Max Yield Strength in Dataset,Stopping Reason
1,143,1216.8,110.23613745086782,1044.4659535929945,2510.3,Continuing
2,272,1555.8,1225.4172153699765,57.49385579932032,2510.3,Continuing
3,310,1390.4,306.55191372463884,1037.7491963044347,2510.3,Continuing
4,294,1390.4,383.96900143548305,1035.098535238878,2510.3,Continuing
5,29,1254.0,568.4109003182393,865.0576396727082,2510.3,Continuing
6,230,1475.8,1423.7457542415384,108.15657937897521,2510.3,Continuing
7,163,1383.5,1433.2766413321563,24.4814649668714,2510.3,Continuing
8,51,1462.7,1450.5179040285932,96.77880479409238,2510.3,Continuing
9,221,1506.8,1430.0865990775105,69.27943682797714,2510.3,Continuing
10,253,1414.5,1448.4694454830806,21.69176200019655,2510.3,Continuing
11,97,1420.0,1333.3822333603557,70.46556847012965,2510.3,Continuing
12,149,1304.3,1357.1935364351766,56.548165864255395,2510.3,Continuing
13,297,1404.2,1363.461916270166,53.39090496315808,2510.3,Continuing
14,109,1437.3,1395.0614388130443,38.77961716626405,2510.3,Continuing
15,48,1451.7,1399.5887054415489,49.233115472178625,2510.3,Continuing
16,254,1324.3,1298.405021208272,34.22587888005649,2510.3,Continuing
17,125,1272.6,1294.9851118965444,31.05690073203525,2510.3,Continuing
18,209,1309.8,1298.4870325399575,36.60815486434821,2510.3,Continuing
19,22,1267.8,1284.3750629965389,44.27922992830216,2510.3,Continuing
20,190,1243.6,1271.2178386999512,31.720841118713313,2510.3,Continuing
21,166,1091.4,1204.0706665680896,91.17520292334986,2510.3,Continuing
22,268,1263.6,1208.2285842751512,47.0636412980253,2510.3,Continuing
23,277,1172.0,1176.7662616027105,28.93594279102648,2510.3,Continuing
24,241,1218.8,1140.0265694149825,48.02884145292098,2510.3,Continuing
25,218,1169.2,1140.0152210413971,37.89002441728889,2510.3,Continuing
26,161,1167.2,1085.9499078436302,33.26521494513107,2510.3,Continuing
27,180,1182.0,1079.5762679473773,136.9449286480296,2510.3,Continuing
28,60,1340.8,1099.014863953641,67.20285660109589,2510.3,Continuing
29,164,1282.2,1322.8205911728346,72.9569115789751,2510.3,Continuing
30,258,1224.7,1304.6830512900779,51.99547068236353,2510.3,Continuing
31,211,1243.0,1251.4648759226138,60.365887521352946,2510.3,Continuing
32,128,1172.0,1209.142526333958,37.411929461267526,2510.3,Continuing
33,66,1157.5,1203.4575005039896,44.63686968610164,2510.3,Continuing
34,168,1258.8,1109.5620991778096,66.51327962938824,2510.3,Continuing
35,182,1150.6,1199.4924560188156,41.48042597442629,2510.3,Continuing
36,23,1207.8,1132.3728636643564,40.4436124824593,2510.3,Continuing
37,70,1087.0,1143.9653479722456,43.03518952919461,2510.3,Continuing
38,85,1175.4,1079.7162609924544,58.99458573570741,2510.3,Continuing
39,196,1150.6,1058.6784698118745,59.7983980361364,2510.3,Continuing
40,243,1194.0,1045.8449262822833,62.90098525454511,2510.3,Continuing
41,28,1230.6,1063.7717040220032,65.14940135230837,2510.3,Continuing
42,42,1350.3,1075.7654213379137,127.507617439964,2510.3,Continuing
43,56,1357.9,1309.0206197834718,62.00745048895138,2510.3,Continuing
44,295,1276.7,1311.5574215896836,66.0752706767009,2510.3,Continuing
45,72,1317.0,1291.798572074913,63.373930457068354,2510.3,Continuing
46,140,1521.3,1294.9446496719806,75.8271596811202,2510.3,Continuing
47,195,1296.0,1337.3256269002868,56.49906790466555,2510.3,Continuing
48,284,1348.6,1322.9149825081886,58.16112561503291,2510.3,Continuing
49,131,1391.2,1323.1116629022072,53.78633583681,2510.3,Continuing
50,307,1344.0,1328.8810336451747,53.31820608578431,2510.3,Continuing
51,58,1276.5,1329.2797311920235,51.664194646432406,2510.3,Continuing
52,145,1285.0,1314.5747146930835,51.09110231585481,2510.3,Continuing
53,88,1294.9,1304.4201619153073,50.70421058088714,2510.3,Continuing
54,95,1277.7,1303.391094154164,48.76638892734621,2510.3,Continuing
55,286,1297.5,1294.5365168620042,48.99130076492595,2510.3,Continuing
56,133,1312.0,1287.1377085967297,47.69651200771303,2510.3,Continuing
57,114,1269.0,1283.652045336264,55.303746143822366,2510.3,Continuing
58,137,1308.0,1276.679506826611,47.63159299669178,2510.3,Continuing
59,7,1306.9,1266.6436545225756,50.48962315105953,2510.3,Continuing
60,242,1305.4,1236.2068522429167,48.04467029879532,2510.3,Continuing
61,81,1280.8,1240.0581728565494,50.76554899275384,2510.3,Continuing
62,255,1280.2,1232.980713201846,47.76805129584992,2510.3,Continuing
63,116,1010.8,1105.8624630733566,58.98332935532839,2510.3,Continuing
64,290,1005.9,1083.9998587937753,53.73543461232931,2510.3,Continuing
65,104,1032.1,1069.181170480585,52.681810724423165,2510.3,Continuing
66,247,1036.9,1027.6615518951203,51.75085499462872,2510.3,Continuing
67,207,1019.0,1004.7685454661923,60.20995353687174,2510.3,Continuing
68,153,1194.0,994.6538098066071,101.58755318510704,2510.3,Continuing
69,0,1167.2,1076.7288468022625,81.74118989244792,2510.3,Continuing
70,217,1178.9,1041.0541069292549,100.99711697129509,2510.3,Continuing
71,152,1163.0,1083.1618572312254,70.13824863946662,2510.3,Continuing
72,17,1188.6,1073.4753901960466,66.90036253511957,2510.3,Continuing
73,132,1478.4,1012.9398685346378,195.42379617800017,2510.3,Continuing
74,55,1463.0,1361.9279122509415,115.38808595993463,2510.3,Continuing
75,65,1362.9,1132.6641446198364,174.23659266539903,2510.3,Continuing
76,129,1173.8,1090.363628185808,68.74969443223074,2510.3,Continuing
77,303,1221.6,1155.4737538016607,76.26602557370511,2510.3,Continuing
78,59,1145.8,1083.586013239952,68.61331824096185,2510.3,Continuing
79,80,1125.0,1019.8479076285812,93.59790776444643,2510.3,Continuing
80,271,1061.7,996.0604625345459,48.58038440734067,2510.3,Continuing
81,30,1194.0,982.8729252782941,82.52520803500437,2510.3,Continuing
82,260,1599.4,709.6929767133174,259.02010052847345,2510.3,Continuing
83,45,1716.3,1563.4956109144077,69.19819392222807,2510.3,Continuing
84,79,1641.2,1649.8699577478528,56.0752737138311,2510.3,Continuing
85,227,1874.6,1653.405693762099,92.20855388541021,2510.3,Continuing
86,224,1792.2,1834.7360779598694,84.44895242226598,2510.3,Continuing
87,204,2005.5,1821.3777815404405,83.95172120042504,2510.3,Continuing
88,68,2006.0,1954.9173507815594,58.839159518986115,2510.3,Continuing
89,64,1661.2,1892.3513407565283,71.96937416261581,2510.3,Continuing
90,19,1723.2,1850.4637952363046,56.092887720914895,2510.3,Continuing
91,275,1392.4,1759.1976042593587,61.24293231489717,2510.3,Continuing
92,252,1730.2,1596.1996440859111,81.7740918551861,2510.3,Continuing
93,127,1737.2,1607.5223695400064,75.47554413856048,2510.3,Continuing
94,192,1674.6,1635.088558540334,80.38849345430681,2510.3,Continuing
95,124,1600.0,560.0387156289057,276.9898312491998,2510.3,Continuing
96,136,1199.0,999.4937028549646,179.98929407190164,2510.3,Continuing
97,15,1136.9,439.8589021163003,251.63498081010428,2510.3,Continuing
98,75,1471.1,876.9185394518744,146.92726225871672,2510.3,Continuing
99,26,1236.6,998.9873121649139,220.1532246213134,2510.3,Continuing
100,122,1028.7,996.5214606326101,130.01912656219486,2510.3,Continuing
101,283,1130.4,1002.8634196922985,109.26696599768519,2510.3,Continuing
102,208,1153.4,989.5583450829344,117.49155773695117,2510.3,Continuing
103,238,1188.5,84.93942037209509,321.9278498690667,2510.3,Continuing
104,245,1298.8,1115.9354646057307,112.31152174696496,2510.3,Continuing
105,160,1309.1,1102.6239947643105,115.81240903166095,2510.3,Continuing
106,235,1419.4,1161.3417374415826,119.34482405898156,2510.3,Continuing
107,44,1474.4,1326.8523629381762,95.59851636313093,2510.3,Continuing
108,181,1801.8,1353.2326960527143,114.68378540554176,2510.3,Continuing
109,169,1250.5,421.5169761908188,314.5610407391863,2510.3,Continuing
110,256,1016.4,3.599950038650548e-06,324.6411678832896,2510.3,Continuing
111,248,1155.0,929.8088508110624,121.75854724425885,2510.3,Continuing
112,1,1502.0,0.0,325.1505578091532,2510.3,Continuing
113,194,1233.3,1611.9291485356282,196.0318084321204,2510.3,Continuing
114,237,1350.4,1388.3008301726604,146.01107578937933,2510.3,Continuing
115,39,1071.4,1389.8705541048823,118.04293744459717,2510.3,Continuing
116,61,1405.6,1338.756524247627,138.39870187137078,2510.3,Continuing
117,112,1471.0,1351.9146898214399,98.97469656391017,2510.3,Continuing
118,183,1502.0,1383.1005153556293,96.9659452410259,2510.3,Continuing
119,214,1529.6,1405.9429778571557,110.39621527841241,2510.3,Continuing
120,113,1405.6,1436.7058983939496,99.91906577016896,2510.3,Continuing
121,37,1412.5,1421.8683824982254,105.8022466474028,2510.3,Continuing
122,96,1233.3,1413.0580102112242,115.5015069729586,2510.3,Continuing
123,170,1274.7,1387.6237241947274,98.82107712666195,2510.3,Continuing
124,91,1136.8,1364.9146605698766,176.8195885338952,2510.3,Continuing
125,249,1460.7,1327.3776790174572,118.51209854117292,2510.3,Continuing
126,232,1515.8,1339.2810027197988,93.71191847526252,2510.3,Continuing
127,250,1322.9,1366.5129898206953,92.78423356673046,2510.3,Continuing
128,156,1550.3,1337.7374451578999,167.41598353349798,2510.3,Continuing
129,229,1311.4,1332.6269883352445,126.557936814039,2510.3,Continuing
130,228,1240.2,1325.22724577299,136.21284507891033,2510.3,Continuing
131,108,1164.4,1307.9091479094902,113.17496843608497,2510.3,Continuing
132,148,1237.0,1302.9501166393247,107.93266189763881,2510.3,Continuing
133,74,1312.6,1245.8274416153317,101.82158118668443,2510.3,Continuing
134,293,1123.1,1156.4505778767652,97.1398632370091,2510.3,Continuing
135,20,1536.5,1137.6373901398183,174.56492762201256,2510.3,Continuing
136,226,1646.7,1388.677829537137,116.50620667940709,2510.3,Continuing
137,172,1164.4,1430.0737265561143,118.30776281136151,2510.3,Continuing
138,178,1460.7,1145.5106442026095,119.7958023294499,2510.3,Continuing
139,3,1341.7,1217.283083271147,104.40538333584566,2510.3,Continuing
140,162,1258.2,1204.1624208584376,123.09504751354045,2510.3,Continuing
141,174,1287.4,1221.7507803783058,114.29086137007407,2510.3,Continuing
142,9,1155.0,1227.8562388064283,109.73098850971533,2510.3,Continuing
143,83,1096.5,1198.3052575730985,108.39965046377368,2510.3,Continuing
144,281,1338.0,1167.1361838030366,107.40337043891967,2510.3,Continuing
145,49,1550.3,1184.9789597740128,144.68124947087264,2510.3,Continuing
146,262,1309.1,1399.7830477569414,123.11574931168947,2510.3,Continuing
147,54,1429.7,1360.5982600534621,112.85269137620756,2510.3,Continuing
148,213,1405.6,1376.597280355476,109.49316515909427,2510.3,Continuing
149,8,1683.0,1373.2950507748064,183.9285870790709,2510.3,Continuing
150,216,1371.1,1434.0144722095506,143.3172173705535,2510.3,Continuing
151,167,1731.7,1393.4824909199356,129.26306048646518,2510.3,Continuing
152,279,1805.2,1443.7072587277498,191.7155529983136,2510.3,Continuing
153,246,1564.0,1611.5265405173232,145.56523011234506,2510.3,Continuing
154,266,1667.4,1584.4678173056618,152.23180562506653,2510.3,Continuing
155,46,1798.3,1627.4733783518257,124.08714406024268,2510.3,Continuing
156,150,1846.5,1673.1126211881267,122.7861300926779,2510.3,Continuing
157,119,1736.3,1718.4034978347345,117.07462779914954,2510.3,Continuing
158,193,1784.5,1699.509005372118,113.50368659518944,2510.3,Continuing
159,158,1688.1,1698.5090319852573,108.37710882242487,2510.3,Continuing
160,188,1681.2,1665.7756644496026,106.55838614225199,2510.3,Continuing
161,33,1819.0,1657.55491915978,103.89080922234959,2510.3,Continuing
162,146,1722.5,1660.721619123121,114.94303349787845,2510.3,Continuing
163,285,1812.1,1639.4788039696589,114.7255012666128,2510.3,Continuing
164,215,1688.1,1596.29313369328,172.46217559944515,2510.3,Continuing
165,291,1577.8,1579.1141277438223,141.83649315013866,2510.3,Continuing
166,280,1730.2,1517.019681596034,155.05692151261513,2510.3,Continuing
167,203,1688.1,1584.6375393076619,128.7851867318081,2510.3,Continuing
168,287,1615.8,1429.3276793748673,105.12931406695466,2510.3,Continuing
169,14,1564.0,1451.8159955372575,105.07899176852632,2510.3,Continuing
170,173,1522.7,1458.257535545692,103.62785212009221,2510.3,Continuing
171,126,1391.8,1449.8046389160445,110.43520263037108,2510.3,Continuing
172,102,1575.5,1433.559171121734,105.70537147460587,2510.3,Continuing
173,35,1357.3,1422.830288096019,104.52485194725202,2510.3,Continuing
174,305,1139.7,1394.3986842474374,131.66122169629284,2510.3,Continuing
175,38,1426.2,1367.1179944460155,99.81436349791727,2510.3,Continuing
176,110,1241.0,1367.1827647102382,108.10791098227439,2510.3,Continuing
177,219,1804.2,1371.7833891152786,114.88363122196512,2510.3,Continuing
178,189,1818.0,1499.450020236266,112.94834099398216,2510.3,Continuing
179,299,1777.6,1578.91370121409,110.92931330901868,2510.3,Continuing
180,82,1746.6,1624.2691835187534,107.38663526599223,2510.3,Continuing
181,186,1741.8,1648.99955768358,104.56829254329664,2510.3,Continuing
182,117,1810.0,1655.848177025477,102.78721393470042,2510.3,Continuing
183,278,1743.5,1674.4251131019719,100.8205910821753,2510.3,Continuing
184,121,1795.5,1668.5276714039687,99.26934168103058,2510.3,Continuing
185,222,1792.1,1682.3873294935033,98.48537060262225,2510.3,Continuing
186,231,1547.3,1620.7723239840088,99.76084687085608,2510.3,Continuing
187,276,1629.9,1602.1792170208037,100.81519018021508,2510.3,Continuing
188,18,1592.9,1602.8088859037925,99.49164697267922,2510.3,Continuing
189,177,1503.4,1570.2145139070158,97.93997965204353,2510.3,Continuing
190,12,1455.4,1549.6812285409146,96.2087676542161,2510.3,Continuing
191,259,1463.3,1485.287497758749,98.36220016776586,2510.3,Continuing
192,239,1144.8,1407.58920829903,126.59972510146851,2510.3,Continuing
193,223,1412.5,1367.1074061065601,99.76601790424634,2510.3,Continuing
194,267,1352.2,1309.5311875261573,115.55638001825753,2510.3,Continuing
195,270,1300.3,1305.27048038267,106.92812239134372,2510.3,Continuing
196,36,1245.4,1300.2903377218008,102.66641992003474,2510.3,Continuing
197,302,1311.1,1284.4447078656272,102.3655726481549,2510.3,Continuing
198,10,1218.4,1275.1104838669462,97.0589791664633,2510.3,Continuing
199,198,1061.1,1260.7953741936026,116.66562127707937,2510.3,Continuing
200,165,1250.8,1259.1994928197382,96.04538185608429,2510.3,Continuing
201,16,1328.3,1243.6191663321592,106.91046738738598,2510.3,Continuing
202,40,2157.3,1238.7540190914524,150.58943382446577,2510.3,Continuing
203,288,1768.0,1536.0098788267028,132.2107207459888,2510.3,Continuing
204,212,2249.6,1526.9886428785637,143.542275956157,2510.3,Continuing
205,289,1571.2,1686.9658651294003,133.3237542314155,2510.3,Continuing
206,191,2411.5,1630.3617066238799,136.5068776510914,2510.3,Continuing
207,306,2510.3,1734.8688447143272,143.44977717594173,2510.3,Max Yield Strength reached
