Iteration,UCB Index,Observed UCB,Predicted UCB,Uncertainty UCB,Max Yield Strength in Dataset,Stopping Reason
1,0,1167.2,0.0,1048.8088481701514,2510.3,Continuing
2,166,1091.4,200.24861400046763,1040.833832560908,2510.3,Continuing
3,85,1175.4,321.3736098134956,927.2194346295978,2510.3,Continuing
4,296,1681.2,1156.777848116888,68.46120699784773,2510.3,Continuing
5,136,1199.0,645.8993971355253,729.6756613361272,2510.3,Continuing
6,215,1688.1,1144.6966435919717,262.01408962470634,2510.3,Continuing
7,193,1784.5,1173.1898611570653,313.9673031448027,2510.3,Continuing
8,142,1340.1,1207.08637300044,354.401283794968,2510.3,Continuing
9,285,1812.1,1252.026025637727,310.37279029200084,2510.3,Continuing
10,21,1860.3,1287.9052382537766,331.4018198135197,2510.3,Continuing
11,77,1653.6,1591.495600291263,199.58201814819137,2510.3,Continuing
12,158,1688.1,1619.7183435521067,175.72044409328012,2510.3,Continuing
13,119,1736.3,1636.628746513269,164.34323448427395,2510.3,Continuing
14,279,1805.2,1661.2976373246038,147.76423698003498,2510.3,Continuing
15,246,1564.0,1682.6426594935765,146.32972825733594,2510.3,Continuing
16,150,1846.5,1657.493722291536,143.82003841460963,2510.3,Continuing
17,188,1681.2,1671.15257532156,142.1620906902008,2510.3,Continuing
18,146,1722.5,1663.5463974452746,147.85719574490963,2510.3,Continuing
19,33,1819.0,1635.2195107453924,130.5734104457557,2510.3,Continuing
20,46,1798.3,1519.0976861676745,154.53006051728894,2510.3,Continuing
21,291,1577.8,1531.2881524881634,174.9518501549843,2510.3,Continuing
22,304,1302.8,1489.1044616668385,166.51697104909377,2510.3,Continuing
23,301,1359.7,1414.7458434188438,165.00818533274753,2510.3,Continuing
24,266,1667.4,1402.4897602947624,165.76230053639512,2510.3,Continuing
25,199,1369.5,1441.369770641966,152.5372478231062,2510.3,Continuing
26,52,1332.7,1428.4347263491063,144.68918963916093,2510.3,Continuing
27,92,1280.7,1409.0937287642896,143.735887574489,2510.3,Continuing
28,13,1299.8,1395.9342312693398,138.39353906214507,2510.3,Continuing
29,94,1376.3,1376.5436831740992,133.66595234072835,2510.3,Continuing
30,110,1241.0,1360.211172975824,131.00728187978973,2510.3,Continuing
31,10,1218.4,1344.9893052216844,128.23613925454325,2510.3,Continuing
32,308,1258.6,1328.656324349612,126.5446034820648,2510.3,Continuing
33,103,1314.2,1317.0248218633787,123.77817524404469,2510.3,Continuing
34,302,1311.1,1314.7335162798013,120.45974563486992,2510.3,Continuing
35,165,1250.8,1312.2043072041824,117.71698411103343,2510.3,Continuing
36,270,1300.3,1301.3885509008078,115.82522549130499,2510.3,Continuing
37,120,1275.3,1297.2490014144591,120.54813158604598,2510.3,Continuing
38,63,1423.8,1290.9835017725268,130.6941690006006,2510.3,Continuing
39,197,1348.9,1335.0036235938119,128.22147695481695,2510.3,Continuing
40,50,1371.4,1340.04559914815,118.98420151082928,2510.3,Continuing
41,67,1438.6,1336.8063584454726,115.18883776602114,2510.3,Continuing
42,134,1282.2,1337.3776742674202,120.75634422392407,2510.3,Continuing
43,53,1372.9,1335.97358724066,112.38391908205656,2510.3,Continuing
44,311,1376.7,1332.8329919013297,109.4643243018348,2510.3,Continuing
45,105,1358.2,1335.193302364888,107.08159506853376,2510.3,Continuing
46,3,1341.7,1332.9296622942697,119.16039811974487,2510.3,Continuing
47,281,1338.0,1328.0786113948263,112.81874933467044,2510.3,Continuing
48,84,1278.2,1325.3561049163345,103.17131042969102,2510.3,Continuing
49,41,1169.4,1317.745477773264,106.03536675963367,2510.3,Continuing
50,141,1273.3,1311.3410231386447,103.7689057586781,2510.3,Continuing
51,287,1615.8,1282.7216388068473,130.62559533209685,2510.3,Continuing
52,167,1731.7,1449.6355816400742,137.1881207030816,2510.3,Continuing
53,14,1564.0,1515.9074411886543,109.8816521991921,2510.3,Continuing
54,173,1522.7,1519.6893522902953,104.36953373699494,2510.3,Continuing
55,35,1357.3,1485.4535847115058,106.08423843287771,2510.3,Continuing
56,54,1429.7,1465.4980701608583,106.36372182680772,2510.3,Continuing
57,213,1405.6,1429.2904739118696,106.20448340434697,2510.3,Continuing
58,38,1426.2,1425.0309342967792,99.75938296324854,2510.3,Continuing
59,126,1391.8,1416.5627983250918,112.48994142435613,2510.3,Continuing
60,216,1371.1,1398.873287430246,138.45515133101114,2510.3,Continuing
61,49,1550.3,1359.536594806932,107.03595236993486,2510.3,Continuing
62,223,1412.5,1373.0182672572341,97.82720662148178,2510.3,Continuing
63,262,1309.1,1368.9328018487479,109.15329984767673,2510.3,Continuing
64,102,1575.5,1339.3280375128247,118.98875085672069,2510.3,Continuing
65,8,1683.0,1325.619948909039,164.53575899379197,2510.3,Continuing
66,219,1804.2,1341.6072535544768,135.10008136258855,2510.3,Continuing
67,186,1741.8,1562.0531961847466,122.76992579466376,2510.3,Continuing
68,189,1818.0,1621.5427293680964,114.95773096805792,2510.3,Continuing
69,82,1746.6,1669.4532650056328,111.61499275362006,2510.3,Continuing
70,299,1777.6,1684.6156504201674,108.22930107153603,2510.3,Continuing
71,278,1743.5,1694.2105739993322,105.76252171825521,2510.3,Continuing
72,117,1810.0,1701.9787025449327,103.57176009847929,2510.3,Continuing
73,121,1795.5,1710.7820639861905,102.13524458857977,2510.3,Continuing
74,222,1792.1,1720.647439721637,100.69363593129053,2510.3,Continuing
75,276,1629.9,1706.3475639690319,105.47049243899312,2510.3,Continuing
76,18,1592.9,1592.079257024809,125.58553200966689,2510.3,Continuing
77,231,1547.3,1590.5333959007648,110.26174519786917,2510.3,Continuing
78,177,1503.4,1565.2021245492056,107.64523564553932,2510.3,Continuing
79,6,1605.4,1542.4363320771404,131.47176606427547,2510.3,Continuing
80,236,1019.7,1543.1569434618139,131.15574663351197,2510.3,Continuing
81,305,1139.7,1520.796952874499,139.6630367971411,2510.3,Continuing
82,12,1455.4,1472.9378736253807,107.34144473971422,2510.3,Continuing
83,239,1144.8,1445.9428254075863,142.85795318386127,2510.3,Continuing
84,259,1463.3,1393.0571801214683,110.24037194228765,2510.3,Continuing
85,86,1453.8,1358.943222931624,108.90277070330049,2510.3,Continuing
86,115,1536.5,1349.0105058330123,126.79344157185115,2510.3,Continuing
87,98,1243.4,1340.5867996736536,105.08563136144741,2510.3,Continuing
88,192,1674.6,1321.4631831603392,125.34873405485614,2510.3,Continuing
89,205,1730.2,1437.4517209988385,129.37318822921605,2510.3,Continuing
90,252,1730.2,1522.039724718209,116.83197196969864,2510.3,Continuing
91,224,1792.2,1543.4001623513782,121.96246464089161,2510.3,Continuing
92,19,1723.2,1602.824126929173,117.79414556748794,2510.3,Continuing
93,275,1392.4,1607.6191524574735,110.43606328812243,2510.3,Continuing
94,127,1737.2,1562.4197318061701,113.77042047491382,2510.3,Continuing
95,227,1874.6,1574.84013949809,116.47869043277763,2510.3,Continuing
96,68,2006.0,1602.4824071926105,126.31566941345389,2510.3,Continuing
97,204,2005.5,1674.5121777494633,132.12446179100252,2510.3,Continuing
98,185,1998.6,1709.4703960834152,136.94508813218357,2510.3,Continuing
99,34,1730.2,1739.8147666739378,134.81700140870478,2510.3,Continuing
100,280,1730.2,1711.4430263384297,134.22795669696262,2510.3,Continuing
101,79,1641.2,1667.9626854565738,132.34608910075892,2510.3,Continuing
102,260,1599.4,1649.8823489649444,130.5542493369492,2510.3,Continuing
103,64,1661.2,1597.1091935946502,134.20840232307413,2510.3,Continuing
104,198,1061.1,1585.3545606216244,138.53458431526772,2510.3,Continuing
105,289,1571.2,1511.0439695366651,144.25337007574942,2510.3,Continuing
106,75,1471.1,1446.4578943774104,147.94249737336366,2510.3,Continuing
107,15,1136.9,1451.436429027786,141.37804025268585,2510.3,Continuing
108,157,1779.7,1434.9431484085665,141.83138235691956,2510.3,Continuing
109,288,1768.0,1492.0021335745978,150.05626646901757,2510.3,Continuing
110,93,1755.2,1482.0378484466867,145.86505212048442,2510.3,Continuing
111,108,1164.4,1443.5248708792858,167.44414782774118,2510.3,Continuing
112,297,1404.2,1434.2080313649403,155.98818433177513,2510.3,Continuing
113,40,2157.3,1414.5436748406732,171.53178362773892,2510.3,Continuing
114,300,1164.4,1512.4449712763776,165.61625693702644,2510.3,Continuing
115,212,2249.6,1424.5178627284013,181.57706820746984,2510.3,Continuing
116,292,2372.4,1590.7912772240713,195.59543107264568,2510.3,Continuing
117,106,2381.6,1711.5535087233009,215.9057233800359,2510.3,Continuing
118,99,2411.5,1763.444499030494,226.04042347825165,2510.3,Continuing
119,191,2411.5,1812.7776406672554,234.3193891211085,2510.3,Continuing
120,31,2487.3,1867.3345276744199,233.65209888837876,2510.3,Continuing
121,73,2381.6,1905.9683289909435,235.00799437080587,2510.3,Continuing
122,194,1233.3,1931.658513506941,237.035403583218,2510.3,Continuing
123,306,2510.3,1867.3253030648239,257.11155271565127,2510.3,Max Yield Strength reached
