Iteration,EI Index,Observed EI,Predicted EI,Uncertainty EI,Max Yield Strength in Dataset,Stopping Reason
1,175,1074.9,112.28748280487633,1044.4711293806688,2510.3,Continuing
2,89,1021.0,192.50651058363786,1040.8380155491848,2510.3,Continuing
3,83,1096.5,346.9610227336104,853.788087464214,2510.3,Continuing
4,182,1150.6,994.3737857960858,163.78454261280666,2510.3,Continuing
5,204,2005.5,1100.0231953638552,91.65756789319065,2510.3,Continuing
6,290,1005.9,719.8120039933599,704.7834186936523,2510.3,Continuing
7,68,2006.0,945.6103206172857,481.0289237376659,2510.3,Continuing
8,64,1661.2,915.4052051502129,623.254518559426,2510.3,Continuing
9,227,1874.6,1036.5209029588802,553.5920280576329,2510.3,Continuing
10,275,1392.4,1107.0861323313275,546.0640265034573,2510.3,Continuing
11,19,1723.2,1229.7483033650412,455.0655642596383,2510.3,Continuing
12,127,1737.2,1381.6574771706232,376.0010004033174,2510.3,Continuing
13,252,1730.2,1468.991640234478,330.62883742915466,2510.3,Continuing
14,224,1792.2,1526.1292033371715,297.6011252006085,2510.3,Continuing
15,192,1674.6,1564.9122710645088,277.92415823406617,2510.3,Continuing
16,79,1641.2,1573.4095321999805,257.4677549132389,2510.3,Continuing
17,45,1716.3,1586.4881267388332,242.94860054070307,2510.3,Continuing
18,260,1599.4,1608.564515435954,225.97593554871224,2510.3,Continuing
19,124,1600.0,1578.1017363199032,225.98824123026213,2510.3,Continuing
20,108,1164.4,1393.673491044718,236.95183920912888,2510.3,Continuing
21,207,1019.0,1420.3523651905518,220.87194616968645,2510.3,Continuing
22,194,1233.3,1306.5453575831616,246.55282027065746,2510.3,Continuing
23,161,1167.2,1321.0379618010454,222.6962009457344,2510.3,Continuing
24,259,1463.3,1205.276515389741,247.78444961622043,2510.3,Continuing
25,239,1144.8,1259.205177640026,245.3482320579788,2510.3,Continuing
26,305,1139.7,1138.5981866420682,275.8321545138181,2510.3,Continuing
27,25,1005.9,1175.9037142725288,255.31021163709374,2510.3,Continuing
28,8,1683.0,1193.88302629081,232.2210260655143,2510.3,Continuing
29,177,1503.4,1335.6929730732659,216.37325283611352,2510.3,Continuing
30,12,1455.4,1361.2525540014765,207.60390182516548,2510.3,Continuing
31,276,1629.9,1359.1520864565116,199.7803322940558,2510.3,Continuing
32,189,1818.0,1374.1774852452882,210.1816150291574,2510.3,Continuing
33,219,1804.2,1444.7263947405813,227.257060282975,2510.3,Continuing
34,82,1746.6,1495.8360990794238,229.63625904817292,2510.3,Continuing
35,299,1777.6,1529.3814906797966,224.25568955243762,2510.3,Continuing
36,186,1741.8,1561.999633991544,218.30225969419175,2510.3,Continuing
37,278,1743.5,1586.1675480371946,208.47501951521014,2510.3,Continuing
38,117,1810.0,1606.4441200266579,198.06633654438104,2510.3,Continuing
39,222,1792.1,1630.723999639262,187.87488171362435,2510.3,Continuing
40,121,1795.5,1653.6567303860606,174.54089585232776,2510.3,Continuing
41,231,1547.3,1602.0091119672468,161.85481736756844,2510.3,Continuing
42,262,1309.1,1328.4332707216029,241.8415485175122,2510.3,Continuing
43,18,1592.9,1576.66853276301,150.05912454432067,2510.3,Continuing
44,289,1571.2,1447.4545018957176,174.3739088261524,2510.3,Continuing
45,141,1273.3,1353.8038802837568,197.0562158652513,2510.3,Continuing
46,212,2249.6,1383.243926845811,187.54128780283776,2510.3,Continuing
47,309,1212.0,1638.5632283804016,226.48499111600924,2510.3,Continuing
48,99,2411.5,1577.5725206131226,244.9005950755423,2510.3,Continuing
49,71,2501.1,1652.716258074293,277.1240511910733,2510.3,Continuing
50,191,2411.5,1712.5953205367957,299.14496784738924,2510.3,Continuing
51,206,2331.1,1774.1460675926323,298.4176712370717,2510.3,Continuing
52,31,2487.3,1809.4756425189375,301.13095553578717,2510.3,Continuing
53,73,2381.6,1837.375763780107,304.6350270459408,2510.3,Continuing
54,292,2372.4,1856.549036842147,310.4502900343972,2510.3,Continuing
55,159,2356.4,1842.886720693235,300.90530583684347,2510.3,Continuing
56,76,1669.3,1826.4215112396546,303.04670598296207,2510.3,Continuing
57,233,1088.6,1813.2601207928178,302.8828338087602,2510.3,Continuing
58,43,1026.6,1732.6663696307128,327.6958592476561,2510.3,Continuing
59,240,1267.1,1688.4589670409991,344.03107679951955,2510.3,Continuing
60,130,1109.3,1672.576674399463,347.14528116578754,2510.3,Continuing
61,157,1779.7,1593.517819918477,368.7940827182281,2510.3,Continuing
62,118,1603.3,1613.6893889610078,357.08730473282253,2510.3,Continuing
63,184,1012.8,1621.3795664335182,352.12483026590724,2510.3,Continuing
64,288,1768.0,1528.4309051948921,381.2254114164517,2510.3,Continuing
65,147,1736.3,1584.7717479400899,371.35137039970886,2510.3,Continuing
66,210,1580.0,1593.1901039078862,349.19265621688294,2510.3,Continuing
67,138,1525.0,1550.3445817315664,357.3508964475796,2510.3,Continuing
68,306,2510.3,1475.4725032280116,376.013901345227,2510.3,Max Yield Strength reached
