Iteration,UCB Index,Observed UCB,Predicted UCB,Uncertainty UCB,Max Yield Strength in Dataset,Stopping Reason
1,175,1074.9,112.28748280487633,1044.4711293806688,2510.3,Continuing
2,89,1021.0,192.50651058363786,1040.8380155491848,2510.3,Continuing
3,83,1096.5,346.9610227336104,853.788087464214,2510.3,Continuing
4,11,1232.0,1082.4032842365336,106.58789270768116,2510.3,Continuing
5,244,1081.1,1109.964454159061,109.21188571868267,2510.3,Continuing
6,69,1131.9,1108.3924096961366,97.79614999495664,2510.3,Continuing
7,9,1155.0,1113.9889641917373,87.88963932338531,2510.3,Continuing
8,47,1228.9,1120.318009321334,81.29460585734145,2510.3,Continuing
9,74,1312.6,1131.824325503213,83.51945992358289,2510.3,Continuing
10,229,1311.4,1179.6261536915445,96.80869886438815,2510.3,Continuing
11,232,1515.8,1160.5811000009282,104.03237957389454,2510.3,Continuing
12,96,1233.3,1180.8907544033095,144.10497886499127,2510.3,Continuing
13,183,1502.0,1261.9168389369859,120.7763853580811,2510.3,Continuing
14,3,1341.7,1316.7630758087382,118.78438080089124,2510.3,Continuing
15,41,1169.4,1290.7686092527092,125.8784682428445,2510.3,Continuing
16,105,1358.2,1249.3561887132955,121.39970770675615,2510.3,Continuing
17,98,1243.4,1281.8557462953522,114.11751625286945,2510.3,Continuing
18,197,1348.9,1272.1243641738156,107.84456918734286,2510.3,Continuing
19,53,1372.9,1282.501811820289,102.61843801465989,2510.3,Continuing
20,67,1438.6,1300.2974114251601,102.91170376977445,2510.3,Continuing
21,311,1376.7,1301.7577739620328,100.39632882717345,2510.3,Continuing
22,84,1278.2,1308.211104437076,96.64688550967735,2510.3,Continuing
23,110,1241.0,1303.4802033269693,109.51438006854232,2510.3,Continuing
24,50,1371.4,1283.9886157206065,94.31241374881766,2510.3,Continuing
25,63,1423.8,1291.9389065921346,94.22579904855021,2510.3,Continuing
26,304,1302.8,1302.3632971157767,96.69071379548609,2510.3,Continuing
27,10,1218.4,1298.3056080960737,97.48139116972042,2510.3,Continuing
28,52,1332.7,1290.3061081601836,91.61572648132088,2510.3,Continuing
29,13,1299.8,1294.010675279299,88.86988751327607,2510.3,Continuing
30,92,1280.7,1287.810167282898,90.28961467334544,2510.3,Continuing
31,266,1667.4,1281.9583598373283,146.80062897893117,2510.3,Continuing
32,46,1798.3,1472.2100477475415,116.18004532058714,2510.3,Continuing
33,291,1577.8,1603.0225880169692,124.77020031662349,2510.3,Continuing
34,119,1736.3,1590.8699265513424,102.80514512704748,2510.3,Continuing
35,193,1784.5,1643.6251360823235,90.61661170433202,2510.3,Continuing
36,215,1688.1,1683.6662794303447,91.68801151214197,2510.3,Continuing
37,158,1688.1,1682.7486479570844,85.08937785200017,2510.3,Continuing
38,33,1819.0,1681.6518314757209,80.8279096703422,2510.3,Continuing
39,150,1846.5,1682.058093955137,85.52212123445202,2510.3,Continuing
