Iteration,UCB Index,Observed UCB,Predicted UCB,Uncertainty UCB,Max Yield Strength in Dataset,Stopping Reason
1,72,1317.0,115.71664722241968,1044.6197918002042,2510.3,Continuing
2,42,1350.3,217.65606073451124,1040.839970247497,2510.3,Continuing
3,58,1276.5,304.720230445957,1037.759968663352,2510.3,Continuing
4,95,1277.7,408.76135828213285,974.8137034612728,2510.3,Continuing
5,145,1285.0,1284.2516987309718,14.50556115678875,2510.3,Continuing
6,140,1521.3,1063.3227447749432,112.99276320153683,2510.3,Continuing
7,180,1182.0,49.738728517174195,313.0537464692547,2510.3,Continuing
8,290,1005.9,1025.0919377245439,137.2136483770454,2510.3,Continuing
9,80,1125.0,970.2161689313107,147.34464753613392,2510.3,Continuing
10,59,1145.8,933.7447941294786,133.35790938940536,2510.3,Continuing
11,272,1555.8,1238.9068557665269,164.65119962368036,2510.3,Continuing
12,97,1420.0,1371.3653860284326,111.12493411401952,2510.3,Continuing
13,149,1304.3,1331.9345156547847,72.8048406373667,2510.3,Continuing
14,39,1071.4,1329.946125730503,144.485247589812,2510.3,Continuing
15,51,1462.7,1294.1438255865369,116.43770524624587,2510.3,Continuing
16,230,1475.8,1387.1190687698727,77.61290509309337,2510.3,Continuing
17,221,1506.8,1407.8836243816659,75.10062637667504,2510.3,Continuing
18,253,1414.5,1377.826095218695,65.74619079811777,2510.3,Continuing
19,163,1383.5,1375.019278028214,58.61657539072351,2510.3,Continuing
20,109,1437.3,1376.459866849932,71.27535190687163,2510.3,Continuing
21,297,1404.2,1399.635123465654,59.556237465636364,2510.3,Continuing
22,310,1390.4,1399.7646858830258,48.08867826472817,2510.3,Continuing
23,125,1272.6,1356.9221030824474,44.96411935693884,2510.3,Continuing
24,294,1390.4,1319.575580370332,50.42640264377563,2510.3,Continuing
25,93,1755.2,1311.0640094583323,105.82522410231857,2510.3,Continuing
26,288,1768.0,1667.5255534427545,97.67181821396876,2510.3,Continuing
27,157,1779.7,1620.0759886123465,68.34067349133423,2510.3,Continuing
28,28,1230.6,1296.430329298032,62.97129631755916,2510.3,Continuing
29,286,1297.5,1272.8874539776793,65.71257829981784,2510.3,Continuing
30,307,1344.0,1279.0094555459455,57.77805925121288,2510.3,Continuing
31,88,1294.9,1293.8529096682892,55.591553904244044,2510.3,Continuing
32,133,1312.0,1292.811956476723,51.75982678712748,2510.3,Continuing
33,284,1348.6,1292.4343774448257,49.00221788334089,2510.3,Continuing
34,131,1391.2,1288.3329940638164,48.62486051974935,2510.3,Continuing
35,205,1730.2,1285.3428579629435,176.31711750766706,2510.3,Continuing
36,252,1730.2,1533.6963949928881,95.10238834753775,2510.3,Continuing
37,192,1674.6,1675.5403979314483,78.50879461178886,2510.3,Continuing
38,127,1737.2,1625.5893375620078,77.28618822508366,2510.3,Continuing
39,275,1392.4,1625.5936380375542,71.71162279415474,2510.3,Continuing
40,115,1536.5,1643.3324103097561,136.6975992960936,2510.3,Continuing
41,75,1471.1,1510.5263987072185,132.77239718968855,2510.3,Continuing
42,224,1792.2,1503.7923993935644,85.64033189699995,2510.3,Continuing
43,185,1998.6,1528.0961588701916,110.31055215640565,2510.3,Continuing
44,204,2005.5,1620.3464342764942,121.30945225238278,2510.3,Continuing
45,68,2006.0,1740.653997900598,126.89903748533649,2510.3,Continuing
46,34,1730.2,1780.0518033743263,127.48948579470162,2510.3,Continuing
47,227,1874.6,1671.803431035898,122.08599337874465,2510.3,Continuing
48,64,1661.2,1697.9261874987656,152.27529254847022,2510.3,Continuing
49,19,1723.2,1686.2503181363645,120.92698196738398,2510.3,Continuing
50,280,1730.2,1688.9183501856915,125.03456476911782,2510.3,Continuing
51,79,1641.2,1638.71932817071,124.36811264803752,2510.3,Continuing
52,260,1599.4,1623.257607159413,120.5167762899146,2510.3,Continuing
53,289,1571.2,1537.3382555461908,140.94768964555476,2510.3,Continuing
54,153,1194.0,1367.4097769772968,117.72627691518659,2510.3,Continuing
55,15,1136.9,1349.6601098139283,131.24540927523842,2510.3,Continuing
56,190,1243.6,1320.3011702379633,112.38112638207313,2510.3,Continuing
57,300,1164.4,1314.8866004738074,143.54980800997302,2510.3,Continuing
58,143,1216.8,1289.3844463406845,110.42946479480275,2510.3,Continuing
59,76,1669.3,1258.259834745959,136.5666840764501,2510.3,Continuing
60,309,1212.0,1379.089370303993,146.44698852926317,2510.3,Continuing
61,73,2381.6,1336.3259615934498,147.75380700926513,2510.3,Continuing
62,99,2411.5,1703.4438190260244,188.8988080574922,2510.3,Continuing
63,292,2372.4,1839.230650374329,199.4674666522111,2510.3,Continuing
64,106,2381.6,1900.958297575326,203.83807717144165,2510.3,Continuing
65,306,2510.3,1962.2985874257831,218.1052842843624,2510.3,Max Yield Strength reached
