Time (sec),S:Load (lbs),S:HL1 (DIM),S:LVDT (in),S:Position (in),Ch:Position (mm),Ch:Load (N),Ch:Stress (MPa),Ch:Strain (mm/mm),Ch:HL1 (DIM),Set Point (),Cycles ()
0.110000,-0.058830,-790.248596,-0.005670,-0.006253,-0.158823,-0.261690,-0.013331,-1.588233,-790.248596,-0.158589,0.000000
0.120000,-0.057343,-790.337524,-0.005678,-0.006253,-0.158823,-0.255072,-0.012994,-1.588233,-790.337524,-0.158589,0.000000
0.130000,-0.062553,-790.204102,-0.005665,-0.006253,-0.158823,-0.278251,-0.014175,-1.588233,-790.204102,-0.158589,0.000000
0.140000,-0.069633,-790.293030,-0.005674,-0.006253,-0.158823,-0.309745,-0.015779,-1.588233,-790.293030,-0.158589,0.000000
0.150000,-0.067398,-790.382019,-0.005683,-0.006253,-0.158823,-0.299802,-0.015273,-1.588233,-790.382019,-0.158589,0.000000
0.160000,-0.058456,-790.293030,-0.005678,-0.006253,-0.158823,-0.260027,-0.013246,-1.588233,-790.293030,-0.158589,0.000000
0.170000,-0.060692,-790.337524,-0.005683,-0.006253,-0.158823,-0.269971,-0.013753,-1.588233,-790.337524,-0.158589,0.000000
0.180000,-0.068138,-790.293030,-0.005678,-0.006253,-0.158823,-0.303093,-0.015440,-1.588233,-790.293030,-0.158589,0.000000
0.190000,-0.066277,-790.248596,-0.005665,-0.006253,-0.158823,-0.294813,-0.015018,-1.588233,-790.248596,-0.158589,0.000000
0.200000,-0.064041,-790.293030,-0.005674,-0.006253,-0.158823,-0.284869,-0.014512,-1.588233,-790.293030,-0.158589,0.000000
0.210000,-0.058090,-790.293030,-0.005687,-0.006253,-0.158823,-0.258398,-0.013163,-1.588233,-790.293030,-0.158589,0.000000
0.220000,-0.065163,-790.337524,-0.005670,-0.006253,-0.158823,-0.289858,-0.014766,-1.588233,-790.337524,-0.158589,0.000000
0.230000,-0.067024,-790.248596,-0.005670,-0.006253,-0.158823,-0.298139,-0.015188,-1.588233,-790.248596,-0.158589,0.000000
0.240000,-0.063675,-790.337524,-0.005696,-0.006253,-0.158823,-0.283240,-0.014429,-1.588233,-790.337524,-0.158589,0.000000
0.250000,-0.068886,-790.293030,-0.005683,-0.006253,-0.158823,-0.306419,-0.015610,-1.588233,-790.293030,-0.158589,0.000000
0.260000,-0.064789,-790.293030,-0.005687,-0.006253,-0.158823,-0.288195,-0.014681,-1.588233,-790.293030,-0.158589,0.000000
0.270000,-0.070000,-790.293030,-0.005670,-0.006253,-0.158823,-0.311374,-0.015862,-1.588233,-790.293030,-0.158589,0.000000
0.280000,-0.064041,-790.248596,-0.005665,-0.006253,-0.158823,-0.284869,-0.014512,-1.588233,-790.248596,-0.158589,0.000000
0.290000,-0.063301,-790.337524,-0.005687,-0.006253,-0.158823,-0.281577,-0.014344,-1.588233,-790.337524,-0.158589,0.000000
0.300000,-0.064041,-790.293030,-0.005678,-0.006253,-0.158823,-0.284869,-0.014512,-1.588233,-790.293030,-0.158589,0.000000
0.310000,-0.071495,-790.248596,-0.005670,-0.006253,-0.158823,-0.318026,-0.016201,-1.588233,-790.248596,-0.158589,0.000000
0.320000,-0.067024,-790.337524,-0.005674,-0.006253,-0.158823,-0.298139,-0.015188,-1.588233,-790.337524,-0.158589,0.000000
0.330000,-0.064789,-790.293030,-0.005687,-0.006253,-0.158823,-0.288195,-0.014681,-1.588233,-790.293030,-0.158589,0.000000
0.340000,-0.074471,-790.337524,-0.005678,-0.006253,-0.158823,-0.331261,-0.016875,-1.588233,-790.337524,-0.158589,0.000000
0.350000,-0.076706,-790.248596,-0.005674,-0.006253,-0.158823,-0.341205,-0.017382,-1.588233,-790.248596,-0.158589,0.000000
0.360000,-0.067024,-790.293030,-0.005670,-0.006253,-0.158823,-0.298139,-0.015188,-1.588233,-790.293030,-0.158589,0.000000
0.370000,-0.065536,-790.337524,-0.005687,-0.006253,-0.158823,-0.291521,-0.014851,-1.588233,-790.337524,-0.158589,0.000000
0.380000,-0.070747,-790.204102,-0.005687,-0.006253,-0.158823,-0.314700,-0.016032,-1.588233,-790.204102,-0.158589,0.000000
0.390000,-0.066277,-790.337524,-0.005670,-0.006253,-0.158823,-0.294813,-0.015018,-1.588233,-790.337524,-0.158486,0.000000
0.400000,0.013779,-790.248596,-0.005674,-0.006253,-0.158814,0.061291,0.003122,-1.588142,-790.248596,-0.158312,0.000000
0.410000,0.044319,-790.248596,-0.005665,-0.006251,-0.158772,0.197141,0.010043,-1.587718,-790.248596,-0.158156,0.000000
0.420000,0.036499,-790.293030,-0.005678,-0.006247,-0.158667,0.162356,0.008271,-1.586673,-790.293030,-0.157982,0.000000
0.430000,0.042450,-790.293030,-0.005683,-0.006241,-0.158520,0.188827,0.009619,-1.585205,-790.293030,-0.157826,0.000000
0.440000,0.042084,-790.293030,-0.005674,-0.006234,-0.158355,0.187198,0.009536,-1.583555,-790.293030,-0.157653,0.000000
0.450000,0.037987,-790.293030,-0.005678,-0.006227,-0.158172,0.168974,0.008608,-1.581723,-790.293030,-0.157479,0.000000
0.460000,0.028305,-790.248596,-0.005665,-0.006220,-0.158000,0.125907,0.006414,-1.579997,-790.248596,-0.157323,0.000000
0.470000,0.039101,-790.293030,-0.005670,-0.006215,-0.157851,0.173928,0.008860,-1.578513,-790.293030,-0.157149,0.000000
0.480000,0.037613,-790.248596,-0.005670,-0.006210,-0.157730,0.167311,0.008523,-1.577302,-790.248596,-0.156993,0.000000
0.490000,0.019737,-790.248596,-0.005670,-0.006205,-0.157609,0.087796,0.004473,-1.576091,-790.248596,-0.156820,0.000000
0.500000,0.014526,-790.293030,-0.005687,-0.006200,-0.157479,0.064617,0.003292,-1.574789,-790.293030,-0.156646,0.000000
0.510000,0.027557,-790.293030,-0.005687,-0.006195,-0.157349,0.122581,0.006245,-1.573487,-790.293030,-0.156490,0.000000
0.520000,0.038361,-790.382019,-0.005665,-0.006188,-0.157184,0.170636,0.008693,-1.571837,-790.382019,-0.156318,0.000000
0.530000,0.027557,-790.248596,-0.005674,-0.006182,-0.157011,0.122581,0.006245,-1.570111,-790.248596,-0.156160,0.000000
0.540000,0.031281,-790.293030,-0.005670,-0.006174,-0.156820,0.139143,0.007088,-1.568203,-790.293030,-0.155988,0.000000
0.550000,0.028305,-790.293030,-0.005670,-0.006167,-0.156630,0.125907,0.006414,-1.566296,-790.293030,-0.155814,0.000000
0.560000,0.030907,-790.337524,-0.005674,-0.006160,-0.156455,0.137480,0.007004,-1.564554,-790.337524,-0.155658,0.000000
0.570000,0.027931,-790.293030,-0.005678,-0.006155,-0.156334,0.124244,0.006329,-1.563343,-790.293030,-0.155485,0.000000
0.580000,0.047668,-790.293030,-0.005670,-0.006151,-0.156230,0.212040,0.010802,-1.562299,-790.293030,-0.155311,0.000000
