Iteration,Experiment Index,Observed Elastic Modulus,UCB Score,Mean Prediction,Standard Deviation,Max Modulus in Dataset,Stopping Reason
0,26,42.736240369816734,,,,296.35081017123304,Initial selection
1,33,72.06868568538891,42.61645978803573,42.61645978803573,2.365949813000471,296.35081017123304,Continuing
2,23,53.46447392343188,1.9096563690871556e-11,1.9096563690871556e-11,31.62277660168379,296.35081017123304,Continuing
3,16,28.085883195904362,1.6274075801313574e-08,1.6274075801313574e-08,31.62277660168379,296.35081017123304,Continuing
4,11,24.71538796928362,1.2889038769007373,1.2889038769007373,31.589459766960445,296.35081017123304,Continuing
5,25,39.13465426900338,1.8753925927315403e-06,1.8753925927315403e-06,31.622776601683697,296.35081017123304,Continuing
6,34,88.47667256854467,8.158964238692142e-10,8.158964238692142e-10,31.62277660168379,296.35081017123304,Continuing
7,39,140.76871335709305,0.13813923276278736,0.13813923276278736,31.622738058571034,296.35081017123304,Continuing
8,40,162.77817832797786,37.39406760236004,37.39406760236004,30.121657310186013,296.35081017123304,Continuing
9,14,39.58562154046682,0.6436312203054052,0.6436312203054052,31.61763175692822,296.35081017123304,Continuing
10,15,48.22854697312115,0.738815617126287,0.738815617126287,31.617077975081017,296.35081017123304,Continuing
11,12,51.16844398555743,0.5010359243670595,0.5010359243670595,31.616058367498248,296.35081017123304,Continuing
12,10,95.58773206251,0.12426900680518424,0.12426900680518424,31.622668054691168,296.35081017123304,Continuing
13,24,98.05789122606569,22.500512271740675,22.500512271740675,30.73419880979099,296.35081017123304,Continuing
14,36,120.16287053478321,1.2207812881000197,1.2207812881000197,31.61841532955915,296.35081017123304,Continuing
15,29,51.50598562924656,0.26677404760626855,0.26677404760626855,31.622371643471205,296.35081017123304,Continuing
16,30,42.124759091300646,51.50598562924144,51.50598562924144,1.0013580322265625e-05,296.35081017123304,Continuing
17,0,81.74085575257114,0.0,0.0,31.62277660168379,296.35081017123304,Continuing
18,1,71.68894182884907,81.74085575256296,81.74085575256296,1.0002220613194957e-05,296.35081017123304,Continuing
19,13,35.102261317001975,105.318359375,105.318359375,24.84122912924799,296.35081017123304,Continuing
20,63,228.4671903908735,3.0328959226608276,3.0328959226608276,30.859505311011382,296.35081017123304,Continuing
21,2,66.30151481091211,0.0,0.0,31.62277660168379,296.35081017123304,Continuing
22,3,79.49162278991126,1.1581489113099685e-47,1.1581489113099685e-47,31.62277660168379,296.35081017123304,Continuing
23,62,277.3861208337041,67.54972221812915,67.54972221812915,29.694523637722344,296.35081017123304,Continuing
24,4,109.60733027971378,0.0,0.0,31.62277660168379,296.35081017123304,Continuing
25,5,95.3466236160471,1.9146110099757514e-47,1.9146110099757514e-47,31.62277660168379,296.35081017123304,Continuing
26,6,204.17680289774339,0.0,0.0,31.62277660168379,296.35081017123304,Continuing
27,7,117.40631603510326,3.56654207170321e-47,3.56654207170321e-47,31.62277660168379,296.35081017123304,Continuing
28,8,242.7128680778461,0.0,0.0,31.62277660168379,296.35081017123304,Continuing
29,9,233.72437240576676,242.71286807782187,242.71286807782187,1.0002220613194957e-05,296.35081017123304,Continuing
30,17,106.8193434000782,0.0,0.0,31.62277660168379,296.35081017123304,Continuing
31,18,74.82276309333224,0.0,0.0,31.62277660168379,296.35081017123304,Continuing
32,19,56.88500845389184,0.0,0.0,31.62277660168379,296.35081017123304,Continuing
33,20,45.87195384392433,56.88500845388615,56.88500845388615,1.0002220613194957e-05,296.35081017123304,Continuing
34,21,50.104313602035774,0.0,0.0,31.62277660168379,296.35081017123304,Continuing
