Iteration,Experiment Index,Observed Elastic Modulus,UCB Score,Mean Prediction,Standard Deviation,Max Modulus in Dataset,Stopping Reason
0,48,171.00469374345903,,,,296.35081017123304,Initial selection
1,47,188.55697291016554,171.0047137478832,171.00469374344195,1.0002220613194957e-05,296.35081017123304,Continuing
2,50,174.66437205644556,155.37528623856167,103.71457893995989,25.830353649300893,296.35081017123304,Continuing
3,8,242.7128680778461,191.13655526059,166.83170314179918,12.152426059395415,296.35081017123304,Continuing
4,9,233.72437240576676,242.70314500444124,242.703125,1.0002220613194957e-05,296.35081017123304,Continuing
5,51,181.925661105008,174.66676791220561,174.6667479532808,9.979462402561354e-06,296.35081017123304,Continuing
6,44,159.30709474405634,66.07421859914567,2.836669921875,31.61877433863533,296.35081017123304,Continuing
7,0,81.74085575257114,63.24555320336758,0.0,31.62277660168379,296.35081017123304,Continuing
8,1,71.68894182884907,81.74087575700419,81.74085575256296,1.0002220613194957e-05,296.35081017123304,Continuing
9,2,66.30151481091211,63.22451714181331,0.0,31.612258570906654,296.35081017123304,Continuing
10,55,168.33383829683325,184.23981110329748,181.28125,1.4792805516487348,296.35081017123304,Continuing
11,49,242.91509227554656,179.98631681055738,178.21875,0.8837834052786864,296.35081017123304,Continuing
12,45,224.5706110108938,240.97007446634467,240.96875,0.0006622331723342297,296.35081017123304,Continuing
13,53,228.31076155204596,644.9681697266599,640.5401290972986,2.2140203146806186,296.35081017123304,Continuing
14,27,141.45379911190125,335.2291711770196,305.1031367291289,15.063017223945378,296.35081017123304,Continuing
15,46,242.41091008794928,224.56558204924937,224.5655620675534,9.990847988012773e-06,296.35081017123304,Continuing
16,52,231.07458974395303,223.8750417116694,223.875,2.0855834702137984e-05,296.35081017123304,Continuing
17,41,220.5104016857166,331.63946630951966,280.8119166961635,25.413774806678063,296.35081017123304,Continuing
18,3,79.49162278991126,63.24555320336758,1.1581489113099685e-47,31.62277660168379,296.35081017123304,Continuing
19,54,197.84044623035882,63.24555320338553,1.7958601024925174e-11,31.62277660168379,296.35081017123304,Continuing
20,35,207.09310351510177,63.24555321080261,7.435031194067825e-09,31.62277660168379,296.35081017123304,Continuing
21,4,109.60733027971378,63.24555320336758,1.8579657022866935e-89,31.62277660168379,296.35081017123304,Continuing
22,5,95.3466236160471,63.251283787046404,0.005730684330697165,31.622776551357852,296.35081017123304,Continuing
23,6,204.17680289774339,63.24555320336758,0.0,31.62277660168379,296.35081017123304,Continuing
24,7,117.40631603510326,204.34995627032671,191.09641551971436,6.626770375306183,296.35081017123304,Continuing
25,10,95.58773206251,63.24555320336758,0.0,31.62277660168379,296.35081017123304,Continuing
26,24,98.05789122606569,59.50907920578472,3.54949446402303e-07,29.754539425417637,296.35081017123304,Continuing
27,37,152.72295816440803,187.158997425628,151.58815668610123,17.785420369763383,296.35081017123304,Continuing
