Iteration,Experiment Index,Observed Elastic Modulus,UCB Score,Mean Prediction,Standard Deviation,Max Modulus in Dataset,Stopping Reason
0,48,171.00469374345903,,,,296.35081017123304,Initial selection
1,47,188.55697291016554,171.004694743664,171.00469374344195,1.0002220613194957e-05,296.35081017123304,Continuing
2,50,174.66437205644556,106.29761430488998,103.71457893995989,25.830353649300893,296.35081017123304,Continuing
3,51,181.925661105008,174.68338487778956,174.6833838775675,1.0002220613194957e-05,296.35081017123304,Continuing
4,71,270.69323356331364,181.19917419746054,181.078125,1.21049197460535,296.35081017123304,Continuing
5,44,159.30709474405634,149.69204292809007,148.9140814249223,7.7796150316778565,296.35081017123304,Continuing
6,67,55.10215022969636,346.61850902841434,346.43813705444336,1.8037197397097393,296.35081017123304,Continuing
7,42,179.2410423946837,306.8884249616377,306.5082149170339,3.8021004460383976,296.35081017123304,Continuing
8,0,81.74085575257114,3.162277660168379,0.0,31.62277660168379,296.35081017123304,Continuing
9,1,71.68894182884907,81.74085675278502,81.74085575256296,1.0002220613194957e-05,296.35081017123304,Continuing
10,70,172.0732296612731,260.2467220953256,260.24234440487635,0.043776904492464616,296.35081017123304,Continuing
11,54,197.84044623035882,181.28985584155848,181.150321662426,1.39534179132482,296.35081017123304,Continuing
12,2,66.30151481091211,3.162277660168379,0.0,31.62277660168379,296.35081017123304,Continuing
13,55,168.33383829683325,197.85093355541804,197.74135826750526,1.0957528791278461,296.35081017123304,Continuing
14,3,79.49162278991126,2.6879377581327573,1.1581489113099238e-47,26.87937758132757,296.35081017123304,Continuing
15,4,109.60733027971378,3.162277660168379,0.0,31.62277660168379,296.35081017123304,Continuing
16,8,242.7128680778461,195.7828604944115,194.84375,9.391104944115046,296.35081017123304,Continuing
17,9,233.72437240576676,242.71286907804392,242.71286807782187,1.0002220613194957e-05,296.35081017123304,Continuing
18,5,95.3466236160471,3.162277660168379,1.5192284197200113e-19,31.62277660168379,296.35081017123304,Continuing
19,6,204.17680289774339,3.162277660168379,0.0,31.62277660168379,296.35081017123304,Continuing
20,19,56.88500845389184,208.19893639417091,207.8203125,3.7862389417091826,296.35081017123304,Continuing
21,20,45.87195384392433,56.885009454108214,56.88500845388615,1.0002220613194957e-05,296.35081017123304,Continuing
22,7,117.40631603510326,3.1622776601683777,3.5665420717032097e-47,31.622776601683775,296.35081017123304,Continuing
23,10,95.58773206251,3.162277660168379,0.0,31.62277660168379,296.35081017123304,Continuing
24,11,24.71538796928362,3.162277660168379,0.0,31.62277660168379,296.35081017123304,Continuing
25,12,51.16844398555743,3.162277660168379,0.0,31.62277660168379,296.35081017123304,Continuing
26,13,35.102261317001975,3.162277660168379,0.0,31.62277660168379,296.35081017123304,Continuing
27,14,39.58562154046682,3.162277660168379,0.0,31.62277660168379,296.35081017123304,Continuing
28,43,178.97379271834268,107.54466008280242,104.98154661467926,25.63113468123158,296.35081017123304,Continuing
29,15,48.22854697312115,3.162277660168379,0.0,31.62277660168379,296.35081017123304,Continuing
30,16,28.085883195904362,3.162277660168379,4.875392386851911e-109,31.62277660168379,296.35081017123304,Continuing
31,17,106.8193434000782,3.162277660168379,0.0,31.62277660168379,296.35081017123304,Continuing
32,24,98.05789122606569,3.2180138199499013,0.055736697367817584,31.622771225820834,296.35081017123304,Continuing
33,18,74.82276309333224,3.162277660168379,0.0,31.62277660168379,296.35081017123304,Continuing
34,21,50.104313602035774,3.162277660168379,0.0,31.62277660168379,296.35081017123304,Continuing
35,22,73.67122147772203,3.162277660168379,4.664863347919349e-194,31.62277660168379,296.35081017123304,Continuing
36,23,53.46447392343188,3.162277660168379,0.0,31.62277660168379,296.35081017123304,Continuing
37,25,39.13465426900338,3.162277660168379,0.0,31.62277660168379,296.35081017123304,Continuing
38,26,42.736240369816734,3.162277660168379,0.0,31.62277660168379,296.35081017123304,Continuing
39,33,72.06868568538891,3.1622776601960076,2.762845193742585e-11,31.62277660168379,296.35081017123304,Continuing
40,27,141.45379911190125,56.61179726414036,53.881294484308455,27.305027798319024,296.35081017123304,Continuing
41,28,147.00005295683096,3.4660088796927506,0.3037572785213797,31.622516011713707,296.35081017123304,Continuing
42,35,207.09310351510177,3.226442283364771,0.8949134933344061,23.315287900303645,296.35081017123304,Continuing
43,29,51.50598562924656,3.162277660168379,0.0,31.62277660168379,296.35081017123304,Continuing
44,30,42.124759091300646,51.50598662946347,51.50598562924141,1.0002220613194957e-05,296.35081017123304,Continuing
45,31,119.79704241922373,3.162277660168379,0.0,31.62277660168379,296.35081017123304,Continuing
46,32,106.70108583654164,49.46900456823405,46.55139241729434,29.176121509397117,296.35081017123304,Continuing
47,34,88.47667256854467,3.162277660168379,0.0,31.62277660168379,296.35081017123304,Continuing
48,53,228.31076155204596,938.3276699868464,935.525390625,28.02279361846471,296.35081017123304,Continuing
49,39,140.76871335709305,53.52916860611362,50.990586816908035,25.385817892055886,296.35081017123304,Continuing
50,40,162.77817832797786,11.465832714651278,8.309494051666961,31.563386629843166,296.35081017123304,Continuing
51,36,120.16287053478321,3.162277660168379,0.0,31.62277660168379,296.35081017123304,Continuing
52,41,220.5104016857166,17.35642555829895,14.202339688507749,31.54085869791201,296.35081017123304,Continuing
53,37,152.72295816440803,3.162277660168379,0.0,31.62277660168379,296.35081017123304,Continuing
54,38,182.9546167355371,63.800776665545165,61.57293261177001,22.27844053775155,296.35081017123304,Continuing
