Iteration,Experiment Index,Observed Elastic Modulus,UCB Score,Mean Prediction,Standard Deviation,Max Modulus in Dataset,Stopping Reason
0,48,171.00469374345903,,,,296.35081017123304,Initial selection
1,50,174.66437205644556,176.14058896887786,98.64952802097422,25.830353649301216,296.35081017123304,Continuing
2,66,64.29918271351211,200.10830772836138,155.76226817961643,14.782013182914987,296.35081017123304,Continuing
3,49,242.91509227554656,194.1881504474824,132.163912571127,20.67474595878513,296.35081017123304,Continuing
4,52,231.07458974395303,245.04135205020108,242.33765801862435,0.9012313438589116,296.35081017123304,Continuing
5,45,224.5706110108938,237.29587479119155,237.18735564611262,0.036173048359641406,296.35081017123304,Continuing
6,46,242.41091008794928,224.57064101758382,224.570611010922,1.0002220613194957e-05,296.35081017123304,Continuing
7,51,181.925661105008,174.66440209716893,174.66437205642796,1.0013580322265625e-05,296.35081017123304,Continuing
8,47,188.55697291016554,171.00472376714816,171.00469374344192,1.0007902079494169e-05,296.35081017123304,Continuing
9,0,81.74085575257114,94.86832980505136,0.0,31.62277660168379,296.35081017123304,Continuing
10,37,152.72295816440803,1415.6176566318372,1381.9453125,11.224114710612435,296.35081017123304,Continuing
11,2,66.30151481091211,94.86832980505136,0.0,31.62277660168379,296.35081017123304,Continuing
12,3,79.49162278991126,94.86832980505136,1.1581489113099685e-47,31.62277660168379,296.35081017123304,Continuing
13,4,109.60733027971378,94.86832980505136,1.850992069827308e-89,31.62277660168379,296.35081017123304,Continuing
14,5,95.3466236160471,94.89043187222836,0.02210399627219114,31.622775958652056,296.35081017123304,Continuing
15,6,204.17680289774339,94.86832980505136,1.9638713274988353e-202,31.62277660168379,296.35081017123304,Continuing
16,7,117.40631603510326,83.84210385812486,0.004193921632734099,27.945969978830707,296.35081017123304,Continuing
17,8,242.7128680778461,94.86832980505136,0.0,31.62277660168379,296.35081017123304,Continuing
18,9,233.72437240576676,242.7128980844837,242.71286807782187,1.0002220613194957e-05,296.35081017123304,Continuing
19,10,95.58773206251,94.86832980505136,0.0,31.62277660168379,296.35081017123304,Continuing
20,11,24.71538796928362,94.86832980505136,0.0,31.62277660168379,296.35081017123304,Continuing
21,12,51.16844398555743,94.86832980505136,0.0,31.62277660168379,296.35081017123304,Continuing
22,13,35.102261317001975,94.86832980505136,0.0,31.62277660168379,296.35081017123304,Continuing
23,38,182.9546167355371,98.47249242368164,3.630978454061497,31.613837989873385,296.35081017123304,Continuing
24,14,39.58562154046682,94.86832980505136,0.0,31.62277660168379,296.35081017123304,Continuing
25,15,48.22854697312115,94.86832980505136,0.0,31.62277660168379,296.35081017123304,Continuing
26,44,159.30709474405634,154.7160417151831,81.01413007333213,24.567303880616993,296.35081017123304,Continuing
27,62,277.3861208337041,170.3778626659116,108.09918709770362,20.759558522736,296.35081017123304,Continuing
28,16,28.085883195904362,94.86832980505136,4.875392386851911e-109,31.62277660168379,296.35081017123304,Continuing
29,17,106.8193434000782,94.86832980505136,0.0,31.62277660168379,296.35081017123304,Continuing
30,24,98.05789122606569,103.68899696494347,9.285777917394254,31.467739682516406,296.35081017123304,Continuing
31,18,74.82276309333224,94.86832980505136,0.0,31.62277660168379,296.35081017123304,Continuing
32,1,71.68894182884907,81.74088579329987,81.7408557525589,1.0013580322265625e-05,296.35081017123304,Continuing
33,19,56.88500845389184,94.86832980505136,0.0,31.62277660168379,296.35081017123304,Continuing
34,21,50.104313602035774,94.86832980505136,0.0,31.62277660168379,296.35081017123304,Continuing
35,63,228.4671903908735,148.06724781093723,55.08862121923232,30.992875530568302,296.35081017123304,Continuing
36,22,73.67122147772203,94.86832980505136,4.664863347919349e-194,31.62277660168379,296.35081017123304,Continuing
37,25,39.13465426900338,94.86832980505751,6.153505846983334e-12,31.62277660168379,296.35081017123304,Continuing
38,23,53.46447392343188,94.86832980505136,0.0,31.62277660168379,296.35081017123304,Continuing
39,26,42.736240369816734,94.86832980505136,0.0,31.62277660168379,296.35081017123304,Continuing
40,33,72.06868568538891,94.86832980507899,2.762845193742585e-11,31.62277660168379,296.35081017123304,Continuing
41,27,141.45379911190125,95.83516468943075,0.9707524602653105,31.621470743055145,296.35081017123304,Continuing
42,28,147.00005295683096,94.86832980505136,0.0,31.62277660168379,296.35081017123304,Continuing
43,29,51.50598562924656,94.86832980505136,0.0,31.62277660168379,296.35081017123304,Continuing
44,31,119.79704241922373,80.9101171508064,5.542411554673735e-38,26.9700390502688,296.35081017123304,Continuing
45,32,106.70108583654164,94.86832980505136,1.1153467480050867e-193,31.62277660168379,296.35081017123304,Continuing
46,40,162.77817832797786,2965.8654609984583,2963.515841444023,0.7832065181451723,296.35081017123304,Continuing
47,34,88.47667256854467,94.86832980505136,0.0,31.62277660168379,296.35081017123304,Continuing
48,35,207.09310351510177,172.2372213004784,107.755859375,21.493787308492802,296.35081017123304,Continuing
49,36,120.16287053478321,94.86832980505136,0.0,31.62277660168379,296.35081017123304,Continuing
50,53,228.31076155204596,432.85222888659905,366.37176031171487,22.160156191628058,296.35081017123304,Continuing
51,39,140.76871335709305,94.86832980505136,2.909199763419571e-268,31.62277660168379,296.35081017123304,Continuing
52,41,220.5104016857166,94.86832980505136,0.0,31.62277660168379,296.35081017123304,Continuing
53,42,179.2410423946837,94.86832980505136,0.0,31.62277660168379,296.35081017123304,Continuing
54,43,178.97379271834268,94.86832980505136,3.2918755837704814e-303,31.62277660168379,296.35081017123304,Continuing
55,54,197.84044623035882,94.86832980505136,0.0,31.62277660168379,296.35081017123304,Continuing
56,55,168.33383829683325,94.86832980505136,6.182920863937545e-217,31.62277660168379,296.35081017123304,Continuing
57,56,175.8319549576918,94.86832980505136,0.0,31.62277660168379,296.35081017123304,Continuing
58,57,296.35081017123304,94.86832980505136,0.0,31.62277660168379,296.35081017123304,Max modulus reached
