Iteration,Experiment Index,Observed Elastic Modulus,UCB Score,Mean Prediction,Standard Deviation,Max Modulus in Dataset,Stopping Reason
0,48,171.00469374345903,,,,296.35081017123304,Initial selection
1,47,188.55697291016554,171.00470374566257,171.00469374344195,1.0002220613194957e-05,296.35081017123304,Continuing
2,50,174.66437205644556,129.54493258926078,103.71457893995989,25.830353649300893,296.35081017123304,Continuing
3,8,242.7128680778461,178.9841292011946,166.83170314179918,12.152426059395415,296.35081017123304,Continuing
4,9,233.72437240576676,242.70313500222062,242.703125,1.0002220613194957e-05,296.35081017123304,Continuing
5,51,181.925661105008,174.6667579327432,174.6667479532808,9.979462402561354e-06,296.35081017123304,Continuing
6,44,159.30709474405634,34.45544426051033,2.836669921875,31.61877433863533,296.35081017123304,Continuing
7,0,81.74085575257114,31.62277660168379,0.0,31.62277660168379,296.35081017123304,Continuing
8,1,71.68894182884907,81.74086575478358,81.74085575256296,1.0002220613194957e-05,296.35081017123304,Continuing
9,2,66.30151481091211,31.612258570906654,0.0,31.612258570906654,296.35081017123304,Continuing
10,55,168.33383829683325,182.76053055164874,181.28125,1.4792805516487348,296.35081017123304,Continuing
11,49,242.91509227554656,179.10253340527868,178.21875,0.8837834052786864,296.35081017123304,Continuing
12,45,224.5706110108938,240.96941223317233,240.96875,0.0006622331723342297,296.35081017123304,Continuing
13,53,228.31076155204596,642.7541494119793,640.5401290972986,2.2140203146806186,296.35081017123304,Continuing
14,27,141.45379911190125,320.1661539530743,305.1031367291289,15.063017223945378,296.35081017123304,Continuing
15,46,242.41091008794928,224.5655720584014,224.5655620675534,9.990847988012773e-06,296.35081017123304,Continuing
16,52,231.07458974395303,223.8750208558347,223.875,2.0855834702137984e-05,296.35081017123304,Continuing
17,41,220.5104016857166,306.2256915028416,280.8119166961635,25.413774806678063,296.35081017123304,Continuing
18,3,79.49162278991126,31.62277660168379,1.1581489113099685e-47,31.62277660168379,296.35081017123304,Continuing
19,54,197.84044623035882,31.622776601701748,1.7958601024925174e-11,31.62277660168379,296.35081017123304,Continuing
20,35,207.09310351510177,31.62277660911882,7.435031194067825e-09,31.62277660168379,296.35081017123304,Continuing
21,4,109.60733027971378,31.62277660168379,1.8579657022866935e-89,31.62277660168379,296.35081017123304,Continuing
22,5,95.3466236160471,31.62850723568855,0.005730684330697165,31.622776551357852,296.35081017123304,Continuing
23,6,204.17680289774339,31.62277660168379,0.0,31.62277660168379,296.35081017123304,Continuing
24,7,117.40631603510326,197.72318589502055,191.09641551971436,6.626770375306183,296.35081017123304,Continuing
