Iteration,Experiment Index,Observed Elastic Modulus,UCB Score,Mean Prediction,Standard Deviation,Max Modulus in Dataset,Stopping Reason
0,26,42.736240369816734,,,,296.35081017123304,Initial selection
1,21,50.104313602035774,665.4520140675368,2.74821346907457,31.557323838022008,296.35081017123304,Continuing
2,53,228.31076155204596,420.0704101506186,38.53253412109014,18.168470287120403,296.35081017123304,Continuing
3,58,211.50865412415317,689.4071199149196,85.04032930512781,28.779370981418655,296.35081017123304,Continuing
4,71,270.69323356331364,645.844801426804,84.30915987385049,26.73979245490255,296.35081017123304,Continuing
5,72,189.44122006132594,640.1702657867056,163.8476767565263,22.682028049056154,296.35081017123304,Continuing
6,8,242.7128680778461,617.2963040013753,152.88964643934625,22.114602741049005,296.35081017123304,Continuing
7,42,179.2410423946837,572.1333684040677,128.7032595320275,21.115719470097154,296.35081017123304,Continuing
8,54,197.84044623035882,573.325315490845,183.0152419619094,18.58619397756836,296.35081017123304,Continuing
9,49,242.91509227554656,528.7729967029702,176.83091951495072,16.759146532762834,296.35081017123304,Continuing
10,57,296.35081017123304,537.6007986011055,200.4712281865539,16.0537890673596,296.35081017123304,Max modulus reached
