Iteration,Experiment Index,Observed Elastic Modulus,UCB Score,Mean Prediction,Standard Deviation,Max Modulus in Dataset,Stopping Reason
0,26,42.736240369816734,,,,296.35081017123304,Initial selection
1,22,73.67122147772203,602.3425900920103,2.810619244532149,31.554314255130425,296.35081017123304,Continuing
2,60,272.2240045816517,604.5613073204638,5.9812702575013565,31.50421247699802,296.35081017123304,Continuing
3,53,228.31076155204596,647.6237717488402,76.18614855271818,30.075664378743262,296.35081017123304,Continuing
4,71,270.69323356331364,598.0043152377023,81.63829436026789,27.177158993549178,296.35081017123304,Continuing
5,72,189.44122006132594,604.7120167253993,165.72529034622792,23.10456454627218,296.35081017123304,Continuing
6,54,197.84044623035882,584.7699572008183,202.5281103666476,20.117991938640564,296.35081017123304,Continuing
7,8,242.7128680778461,571.4269133338477,153.69243416041783,21.986025219654202,296.35081017123304,Continuing
8,42,179.2410423946837,539.4342162192609,126.84604836278774,21.715166729288057,296.35081017123304,Continuing
9,57,296.35081017123304,540.5567390877627,244.48272817131343,15.582842679813117,296.35081017123304,Max modulus reached
