Iteration,Experiment Index,Observed Elastic Modulus,UCB Score,Mean Prediction,Standard Deviation,Kernel Parameters,Max Modulus in Dataset,Stopping Reason
0,58,211.50865412415317,,,,211**2 * RBF(length_scale=0.00215) + WhiteKernel(noise_level=10),296.35081017123304,Initial selection
1,59,219.61643412334288,211.46137489203304,211.46137489203304,4.471878730055116,216**2 * RBF(length_scale=0.0163) + WhiteKernel(noise_level=10),296.35081017123304,Continuing
2,0,81.74085575257114,0.0,0.0,215.5741638673483,163**2 * RBF(length_scale=7.48) + WhiteKernel(noise_level=10),296.35081017123304,Continuing
3,60,272.2240045816517,215.57727217614726,215.57727217614726,16.579293837239014,187**2 * RBF(length_scale=2.54) + WhiteKernel(noise_level=10),296.35081017123304,Continuing
4,55,168.33383829683325,87.0043083180908,87.0043083180908,170.39933285856816,188**2 * RBF(length_scale=3.65) + WhiteKernel(noise_level=10),296.35081017123304,Continuing
5,61,201.80400290446062,179.8704467832249,179.8704467832249,150.63094843428036,180**2 * RBF(length_scale=4.2) + WhiteKernel(noise_level=10),296.35081017123304,Continuing
6,56,175.8319549576918,193.74699840035618,193.74699840035618,11.106303839170927,316**2 * RBF(length_scale=8.01) + WhiteKernel(noise_level=10),296.35081017123304,Continuing
7,2,66.30151481091211,248.20876334465618,248.20876334465618,60.439173364095815,185**2 * RBF(length_scale=3.68) + WhiteKernel(noise_level=10),296.35081017123304,Continuing
8,54,197.84044623035882,160.13996798030166,160.13996798030166,11.234079189546284,174**2 * RBF(length_scale=2.05) + WhiteKernel(noise_level=10),296.35081017123304,Continuing
9,37,152.72295816440803,138.99231107549275,138.99231107549275,133.70282571936448,171**2 * RBF(length_scale=2.22) + WhiteKernel(noise_level=10),296.35081017123304,Continuing
10,62,277.3861208337041,143.31495263690329,143.31495263690329,51.082329938951396,175**2 * RBF(length_scale=1.58) + WhiteKernel(noise_level=10),296.35081017123304,Continuing
11,44,159.30709474405634,245.89410672498042,245.89410672498042,74.44540637970165,167**2 * RBF(length_scale=1.4) + WhiteKernel(noise_level=10),296.35081017123304,Continuing
12,63,228.4671903908735,224.1894044208052,224.1894044208052,98.0648047821485,163**2 * RBF(length_scale=1.45) + WhiteKernel(noise_level=10),296.35081017123304,Continuing
13,38,182.9546167355371,140.16701168817454,140.16701168817454,20.996489140958655,150**2 * RBF(length_scale=1.16) + WhiteKernel(noise_level=10),296.35081017123304,Continuing
14,1,71.68894182884907,81.7065740221936,81.7065740221936,4.471640111888065,150**2 * RBF(length_scale=1.16) + WhiteKernel(noise_level=10),296.35081017123304,Continuing
15,3,79.49162278991126,67.73277515131804,67.73277515131804,19.599566611536083,149**2 * RBF(length_scale=1.18) + WhiteKernel(noise_level=10),296.35081017123304,Continuing
16,5,95.3466236160471,68.43475318253064,68.43475318253064,79.84039645882102,146**2 * RBF(length_scale=1.2) + WhiteKernel(noise_level=10),296.35081017123304,Continuing
17,4,109.60733027971378,84.0542810924407,84.0542810924407,11.178810252489797,147**2 * RBF(length_scale=1.05) + WhiteKernel(noise_level=10),296.35081017123304,Continuing
18,6,204.17680289774339,83.58577354669114,83.58577354669114,99.46956220602901,153**2 * RBF(length_scale=1.1) + WhiteKernel(noise_level=10),296.35081017123304,Continuing
19,7,117.40631603510326,181.19256944920502,181.19256944920502,15.181455090018675,176**2 * RBF(length_scale=0.867) + WhiteKernel(noise_level=10),296.35081017123304,Continuing
20,50,174.66437205644556,52.95781961157196,52.95781961157196,76.96159420361808,175**2 * RBF(length_scale=0.815) + WhiteKernel(noise_level=10),296.35081017123304,Continuing
21,51,181.925661105008,174.49456008231564,174.49456008231564,4.470551539413785,175**2 * RBF(length_scale=0.812) + WhiteKernel(noise_level=10),296.35081017123304,Continuing
22,47,188.55697291016554,141.56431138899438,141.56431138899438,140.834052190442,175**2 * RBF(length_scale=0.841) + WhiteKernel(noise_level=10),296.35081017123304,Continuing
23,48,171.00469374345903,188.53930956087368,188.53930956087368,4.471531068044452,174**2 * RBF(length_scale=0.836) + WhiteKernel(noise_level=10),296.35081017123304,Continuing
24,32,106.70108583654164,22.029036651659908,22.029036651659908,144.82439386426012,172**2 * RBF(length_scale=0.838) + WhiteKernel(noise_level=10),296.35081017123304,Continuing
25,31,119.79704241922373,78.53223514975443,78.53223514975443,51.47908934664627,168**2 * RBF(length_scale=0.821) + WhiteKernel(noise_level=10),296.35081017123304,Continuing
26,21,50.104313602035774,99.153013822472,99.153013822472,109.70521137255672,164**2 * RBF(length_scale=0.816) + WhiteKernel(noise_level=10),296.35081017123304,Continuing
27,22,73.67122147772203,31.24503588228933,31.24503588228933,39.25473605108418,161**2 * RBF(length_scale=0.794) + WhiteKernel(noise_level=10),296.35081017123304,Continuing
28,19,56.88500845389184,9.47803698436276,9.47803698436276,160.03337674686364,157**2 * RBF(length_scale=0.787) + WhiteKernel(noise_level=10),296.35081017123304,Continuing
29,20,45.87195384392433,56.86534767875988,56.86534767875988,4.4716775165863485,157**2 * RBF(length_scale=0.787) + WhiteKernel(noise_level=10),296.35081017123304,Continuing
30,40,162.77817832797786,7.122484128717813,7.122484128717813,156.5521634037527,157**2 * RBF(length_scale=0.791) + WhiteKernel(noise_level=10),296.35081017123304,Continuing
31,39,140.76871335709305,146.2768650947376,146.2768650947376,66.83414045444121,154**2 * RBF(length_scale=0.793) + WhiteKernel(noise_level=10),296.35081017123304,Continuing
32,34,88.47667256854467,101.5680880569388,101.5680880569388,43.50745276736255,152**2 * RBF(length_scale=0.797) + WhiteKernel(noise_level=10),296.35081017123304,Continuing
33,29,51.50598562924656,2.6643652520980536,2.6643652520980536,152.35201668261413,149**2 * RBF(length_scale=0.791) + WhiteKernel(noise_level=10),296.35081017123304,Continuing
34,30,42.124759091300646,51.48393510049034,51.48393510049034,4.471632973583318,149**2 * RBF(length_scale=0.79) + WhiteKernel(noise_level=10),296.35081017123304,Continuing
35,13,35.102261317001975,15.694025378644337,15.694025378644337,140.35966836334345,146**2 * RBF(length_scale=0.786) + WhiteKernel(noise_level=10),296.35081017123304,Continuing
36,12,51.16844398555743,15.381611706523927,15.381611706523927,137.76272701660832,143**2 * RBF(length_scale=0.783) + WhiteKernel(noise_level=10),296.35081017123304,Continuing
