Iteration,Experiment Index,Observed Elastic Modulus,UCB Score,Mean Prediction,Standard Deviation,Max Modulus in Dataset,Stopping Reason
0,14,39.58562154046682,,,,296.35081017123304,Initial selection
1,34,88.47667256854467,162.9580271600715,8.805915503772091,30.830422331259882,296.35081017123304,Continuing
2,38,182.9546167355371,178.0698689029667,28.82490060745832,29.84899365910168,296.35081017123304,Continuing
3,50,174.66437205644556,241.8654206663838,136.1614907680393,21.1407859796689,296.35081017123304,Continuing
4,56,175.8319549576918,244.30268103105192,130.1082801281561,22.838880180579164,296.35081017123304,Continuing
5,7,117.40631603510326,232.76572336578937,100.83330453745411,26.38648376566705,296.35081017123304,Continuing
6,52,231.07458974395303,233.6171000381305,107.85527524526464,25.152364958573173,296.35081017123304,Continuing
7,49,242.91509227554656,235.37478473660636,228.93932349428965,1.2870922484633411,296.35081017123304,Continuing
8,27,141.45379911190125,241.32521249625285,94.30346736460785,29.404349026328997,296.35081017123304,Continuing
9,45,224.5706110108938,237.30118000258705,237.14314126977916,0.03160774656157587,296.35081017123304,Continuing
10,46,242.41091008794928,224.57066102202506,224.570611010922,1.0002220613194957e-05,296.35081017123304,Continuing
11,51,181.925661105008,174.6644221527048,174.66437205642805,1.0019255346989963e-05,296.35081017123304,Continuing
12,0,81.74085575257114,158.1137248400979,0.0,31.62274496801958,296.35081017123304,Continuing
13,2,66.30151481091211,158.09710668391529,0.0,31.619421336783056,296.35081017123304,Continuing
14,44,159.30709474405634,271.27935861938266,172.86312086660632,19.68324755055527,296.35081017123304,Continuing
15,3,79.49162278991126,158.11337668736525,1.158376042521981e-47,31.62267533747305,296.35081017123304,Continuing
16,53,228.31076155204596,1233.6414446675594,1100.8359375,26.561101433511887,296.35081017123304,Continuing
17,4,109.60733027971378,153.0059964251379,0.0,30.601199285027583,296.35081017123304,Continuing
18,5,95.3466236160471,154.85949044988394,2.0908434377968575e-45,30.971898089976786,296.35081017123304,Continuing
19,6,204.17680289774339,157.47536012894844,2.627406361109064e-47,31.495072025789685,296.35081017123304,Continuing
20,8,242.7128680778461,158.1138830084141,0.0,31.62277660168282,296.35081017123304,Continuing
21,9,233.72437240576676,242.7129181740958,242.71286807781905,1.0019255346989963e-05,296.35081017123304,Continuing
22,10,95.58773206251,157.42085655957908,0.0,31.484171311915816,296.35081017123304,Continuing
23,11,24.71538796928362,157.98875269492117,0.0,31.597750538984236,296.35081017123304,Continuing
24,12,51.16844398555743,158.05928121286865,0.0,31.61185624257373,296.35081017123304,Continuing
25,13,35.102261317001975,157.79809903340853,0.0,31.559619806681706,296.35081017123304,Continuing
26,15,48.22854697312115,158.11374469948186,0.0,31.622748939896372,296.35081017123304,Continuing
27,16,28.085883195904362,150.62541893339844,3.0183831067370393e-100,30.125083786679685,296.35081017123304,Continuing
28,17,106.8193434000782,157.4524852095863,0.0,31.490497041917262,296.35081017123304,Continuing
29,18,74.82276309333224,158.09946863389257,0.0,31.619893726778514,296.35081017123304,Continuing
30,19,56.88500845389184,158.11061815232136,0.0,31.622123630464273,296.35081017123304,Continuing
31,21,50.104313602035774,158.11385414704856,0.0,31.62277082940971,296.35081017123304,Continuing
32,22,73.67122147772203,158.1053223250598,4.754419660972649e-194,31.62106446501196,296.35081017123304,Continuing
33,23,53.46447392343188,158.0946094291133,0.0,31.618921885822658,296.35081017123304,Continuing
34,24,98.05789122606569,155.2189382936334,0.0,31.043787658726682,296.35081017123304,Continuing
35,25,39.13465426900338,158.11388300839957,0.0,31.622776601679913,296.35081017123304,Continuing
36,26,42.736240369816734,158.11306709978314,0.0,31.62261341995663,296.35081017123304,Continuing
37,33,72.06868568538891,157.9691923738128,2.8083118732335297e-11,31.593838474756947,296.35081017123304,Continuing
38,28,147.00005295683096,157.97497092846916,0.0,31.59499418569383,296.35081017123304,Continuing
39,29,51.50598562924656,155.27245612937745,0.0,31.05449122587549,296.35081017123304,Continuing
40,31,119.79704241922373,158.1138830083932,0.0,31.622776601678638,296.35081017123304,Continuing
41,32,106.70108583654164,157.94703444175565,1.504787811063764e-193,31.58940688835113,296.35081017123304,Continuing
42,35,207.09310351510177,158.11385077901122,0.0,31.622770155802243,296.35081017123304,Continuing
43,36,120.16287053478321,157.2309151791196,0.0,31.446183035823918,296.35081017123304,Continuing
44,37,152.72295816440803,153.02201698307306,1.535276484514836e-177,30.60440339661461,296.35081017123304,Continuing
45,39,140.76871335709305,158.11388246061045,1.0244443752560656e-268,31.622776492122092,296.35081017123304,Continuing
46,40,162.77817832797786,158.11387043701438,1.6299681167705434e-268,31.622774087402874,296.35081017123304,Continuing
47,41,220.5104016857166,231.13976690045024,172.18392268868956,11.791168842352137,296.35081017123304,Continuing
48,42,179.2410423946837,158.0856389423364,0.0,31.617127788467283,296.35081017123304,Continuing
49,43,178.97379271834268,157.98028838323685,4.862855049262524e-303,31.59605767664737,296.35081017123304,Continuing
50,47,188.55697291016554,154.67404763713017,0.0,30.934809527426037,296.35081017123304,Continuing
51,48,171.00469374345903,188.55702297804822,188.5569729101466,1.0013580322265625e-05,296.35081017123304,Continuing
52,54,197.84044623035882,158.11388300841895,0.0,31.62277660168379,296.35081017123304,Continuing
53,55,168.33383829683325,158.11388300841895,6.182920863937545e-217,31.62277660168379,296.35081017123304,Continuing
54,61,201.80400290446062,230.21222874737052,100.42296235305494,25.957853278863112,296.35081017123304,Continuing
55,57,296.35081017123304,158.11388300841895,0.0,31.62277660168379,296.35081017123304,Max modulus reached
