Iteration,Experiment Index,Observed Elastic Modulus,UCB Score,Mean Prediction,Standard Deviation,Max Modulus in Dataset,Stopping Reason
0,14,39.58562154046682,,,,296.35081017123304,Initial selection
1,10,95.58773206251,256.0587981314742,6.265654207350123,31.224142990515507,296.35081017123304,Continuing
2,42,179.2410423946837,262.98043703558443,11.999473834287668,31.372620400162095,296.35081017123304,Continuing
3,47,188.55697291016554,276.81609637120397,38.86704551588245,29.743631356915188,296.35081017123304,Continuing
4,8,242.7128680778461,314.7541192256478,101.68072480178272,26.634174302983133,296.35081017123304,Continuing
5,0,81.74085575257114,326.58276569892587,159.34737823109026,20.90442343347945,296.35081017123304,Continuing
6,7,117.40631603510326,319.21604495912084,115.30653429688067,25.48868883278002,296.35081017123304,Continuing
7,49,242.91509227554656,308.9933030862659,93.21508132783111,26.972277719804346,296.35081017123304,Continuing
8,41,220.5104016857166,320.7199550791321,144.8923841026557,21.978446372059548,296.35081017123304,Continuing
9,27,141.45379911190125,330.3853035263712,159.10753625936772,21.409720908375434,296.35081017123304,Continuing
10,53,228.31076155204596,308.7900224106961,67.73610089668914,30.131740189250873,296.35081017123304,Continuing
11,57,296.35081017123304,345.96407018462514,146.6255921316289,24.91730975662453,296.35081017123304,Max modulus reached
