Time (sec),S:Load (lbs),S:HL1 (DIM),S:LVDT (in),S:Position (in),Ch:Position (mm),Ch:Load (N),Ch:Stress (MPa),Ch:Strain (mm/mm),Ch:HL1 (DIM),Set Point (),Cycles ()
0.210000,-0.056976,-80.021233,-0.005402,-0.005403,-0.137238,-0.253443,-0.012911,-1.372385,-80.021233,-0.137004,0.000000
0.220000,-0.057724,-80.065712,-0.005407,-0.005403,-0.137238,-0.256769,-0.013080,-1.372385,-80.065712,-0.137004,0.000000
0.230000,-0.061073,-80.021233,-0.005407,-0.005403,-0.137238,-0.271668,-0.013839,-1.372385,-80.021233,-0.137004,0.000000
0.240000,-0.055115,-80.021233,-0.005402,-0.005403,-0.137238,-0.245163,-0.012489,-1.372385,-80.021233,-0.137004,0.000000
0.250000,-0.051392,-80.110191,-0.005402,-0.005403,-0.137238,-0.228601,-0.011646,-1.372385,-80.110191,-0.137004,0.000000
0.260000,-0.053627,-80.021233,-0.005402,-0.005403,-0.137238,-0.238545,-0.012152,-1.372385,-80.021233,-0.137004,0.000000
0.270000,-0.052505,-80.065712,-0.005402,-0.005403,-0.137238,-0.233556,-0.011898,-1.372385,-80.065712,-0.137004,0.000000
0.280000,-0.046181,-79.976753,-0.005402,-0.005403,-0.137238,-0.205422,-0.010465,-1.372385,-79.976753,-0.137004,0.000000
0.290000,-0.054741,-80.065712,-0.005402,-0.005403,-0.137238,-0.243500,-0.012404,-1.372385,-80.065712,-0.137004,0.000000
0.300000,-0.056229,-80.021233,-0.005402,-0.005403,-0.137238,-0.250117,-0.012742,-1.372385,-80.021233,-0.137004,0.000000
0.310000,-0.062561,-79.932266,-0.005402,-0.005403,-0.137238,-0.278285,-0.014177,-1.372385,-79.932266,-0.137004,0.000000
0.320000,-0.051018,-80.065712,-0.005402,-0.005403,-0.137238,-0.226938,-0.011561,-1.372385,-80.065712,-0.137004,0.000000
0.330000,-0.054001,-79.976753,-0.005398,-0.005403,-0.137238,-0.240208,-0.012237,-1.372385,-79.976753,-0.137004,0.000000
0.340000,-0.054001,-80.021233,-0.005402,-0.005403,-0.137238,-0.240208,-0.012237,-1.372385,-80.021233,-0.137004,0.000000
0.350000,-0.059586,-80.065712,-0.005407,-0.005403,-0.137238,-0.265050,-0.013502,-1.372385,-80.065712,-0.137004,0.000000
0.360000,-0.067406,-80.021233,-0.005394,-0.005403,-0.137238,-0.299836,-0.015274,-1.372385,-80.021233,-0.137004,0.000000
