Time (sec),S:Load (lbs),S:HL1 (DIM),S:LVDT (in),S:Position (in),Ch:Position (mm),Ch:Load (N),Ch:Stress (MPa),Ch:Strain (mm/mm),Ch:HL1 (DIM),Set Point (),Cycles ()
0.210000,-0.088631,-147.810196,-0.010141,-0.005028,-0.127708,-0.394249,-0.020084,-1.277077,-147.810196,-0.127924,0.000000
0.220000,-0.083038,-147.810196,-0.010158,-0.005028,-0.127708,-0.369373,-0.018817,-1.277077,-147.810196,-0.127924,0.000000
0.230000,-0.079689,-147.810196,-0.010136,-0.005028,-0.127708,-0.354474,-0.018058,-1.277077,-147.810196,-0.127924,0.000000
0.240000,-0.078575,-147.854675,-0.010145,-0.005028,-0.127708,-0.349520,-0.017805,-1.277077,-147.854675,-0.127924,0.000000
0.250000,-0.080063,-147.765717,-0.010145,-0.005028,-0.127708,-0.356137,-0.018143,-1.277077,-147.765717,-0.127924,0.000000
0.260000,-0.090118,-147.854675,-0.010149,-0.005028,-0.127708,-0.400867,-0.020421,-1.277077,-147.854675,-0.127924,0.000000
0.270000,-0.076340,-147.810196,-0.010136,-0.005028,-0.127708,-0.339576,-0.017299,-1.277077,-147.810196,-0.127924,0.000000
0.280000,-0.081177,-147.765717,-0.010136,-0.005028,-0.127708,-0.361092,-0.018395,-1.277077,-147.765717,-0.127924,0.000000
0.290000,-0.091980,-147.810196,-0.010167,-0.005028,-0.127708,-0.409147,-0.020843,-1.277077,-147.810196,-0.127924,0.000000
0.300000,-0.087883,-147.810196,-0.010136,-0.005028,-0.127708,-0.390923,-0.019915,-1.277077,-147.810196,-0.127924,0.000000
0.310000,-0.090492,-147.765717,-0.010141,-0.005028,-0.127708,-0.402530,-0.020506,-1.277077,-147.765717,-0.127924,0.000000
0.320000,-0.074478,-147.765717,-0.010154,-0.005028,-0.127708,-0.331295,-0.016877,-1.277077,-147.765717,-0.127924,0.000000
0.330000,-0.079315,-147.810196,-0.010149,-0.005028,-0.127708,-0.352812,-0.017973,-1.277077,-147.810196,-0.127924,0.000000
0.340000,-0.081551,-147.854675,-0.010167,-0.005028,-0.127708,-0.362755,-0.018480,-1.277077,-147.854675,-0.127924,0.000000
