Time (sec),S:Load (lbs),S:HL1 (DIM),S:LVDT (in),S:Position (in),Ch:Position (mm),Ch:Load (N),Ch:Stress (MPa),Ch:Strain (mm/mm),Ch:HL1 (DIM),Set Point (),Cycles ()
0.210000,-0.005959,-125.480766,-0.009826,-0.004826,-0.122582,-0.026505,-0.001350,-1.225824,-125.480766,-0.122374,0.000000
0.220000,-0.011543,-125.480766,-0.009835,-0.004826,-0.122582,-0.051347,-0.002616,-1.225824,-125.480766,-0.122374,0.000000
0.230000,-0.009682,-125.391800,-0.009830,-0.004826,-0.122582,-0.043066,-0.002194,-1.225824,-125.391800,-0.122374,0.000000
0.240000,-0.011917,-125.480766,-0.009817,-0.004826,-0.122582,-0.053010,-0.002700,-1.225824,-125.480766,-0.122374,0.000000
0.250000,-0.011917,-125.480766,-0.009822,-0.004826,-0.122582,-0.053010,-0.002700,-1.225824,-125.480766,-0.122374,0.000000
0.260000,-0.016388,-125.480766,-0.009852,-0.004826,-0.122582,-0.072897,-0.003714,-1.225824,-125.480766,-0.122374,0.000000
0.270000,-0.007080,-125.480766,-0.009843,-0.004826,-0.122582,-0.031494,-0.001604,-1.225824,-125.480766,-0.122374,0.000000
0.280000,-0.014526,-125.436279,-0.009835,-0.004826,-0.122582,-0.064617,-0.003292,-1.225824,-125.436279,-0.122374,0.000000
0.290000,-0.018623,-125.480766,-0.009830,-0.004826,-0.122582,-0.082841,-0.004220,-1.225824,-125.480766,-0.122374,0.000000
0.300000,-0.007080,-125.480766,-0.009843,-0.004826,-0.122582,-0.031494,-0.001604,-1.225824,-125.480766,-0.122374,0.000000
0.310000,-0.016014,-125.436279,-0.009830,-0.004826,-0.122582,-0.071234,-0.003629,-1.225824,-125.436279,-0.122374,0.000000
0.320000,-0.023087,-125.480766,-0.009848,-0.004826,-0.122582,-0.102694,-0.005231,-1.225824,-125.480766,-0.122374,0.000000
0.330000,-0.015640,-125.480766,-0.009839,-0.004826,-0.122582,-0.069571,-0.003544,-1.225824,-125.480766,-0.122374,0.000000
