Time (sec),S:Load (lbs),S:HL1 (DIM),S:LVDT (in),S:Position (in),Ch:Position (mm),Ch:Load (N),Ch:Stress (MPa),Ch:Strain (mm/mm),Ch:HL1 (DIM),Set Point (),Cycles ()
0.110000,0.017502,-109.556580,-0.000004,-0.000000,-0.000000,0.077852,0.003966,-0.000000,-109.556580,-0.000260,0.000000
0.120000,0.002609,-109.512100,-0.000009,-0.000000,-0.000000,0.011607,0.000591,-0.000000,-109.512100,-0.000260,0.000000
0.130000,-0.006332,-109.556580,0.000004,-0.000000,-0.000000,-0.028168,-0.001435,-0.000000,-109.556580,-0.000260,0.000000
0.140000,0.001114,-109.512100,0.000000,-0.000000,-0.000000,0.004955,0.000252,-0.000000,-109.512100,-0.000260,0.000000
0.150000,0.013031,-109.601067,0.000017,-0.000000,-0.000000,0.057965,0.002953,-0.000000,-109.601067,-0.000260,0.000000
0.160000,0.004097,-109.512100,-0.000009,-0.000000,-0.000000,0.018224,0.000928,-0.000000,-109.512100,-0.000260,0.000000
0.170000,0.007820,-109.512100,0.000000,-0.000000,-0.000000,0.034786,0.001772,-0.000000,-109.512100,-0.000260,0.000000
0.180000,0.002975,-109.556580,0.000004,-0.000000,-0.000000,0.013236,0.000674,-0.000000,-109.556580,-0.000260,0.000000
0.190000,0.006332,-109.556580,-0.000009,-0.000000,-0.000000,0.028168,0.001435,-0.000000,-109.556580,-0.000260,0.000000
0.200000,0.013779,-109.556580,0.000013,-0.000000,-0.000000,0.061291,0.003122,-0.000000,-109.556580,-0.000260,0.000000
0.210000,0.019737,-109.556580,0.000013,-0.000000,-0.000000,0.087796,0.004473,-0.000000,-109.556580,-0.000260,0.000000
0.220000,0.009682,-109.601067,0.000017,-0.000000,-0.000000,0.043066,0.002194,-0.000000,-109.601067,-0.000260,0.000000
0.230000,0.005211,-109.512100,0.000000,-0.000000,-0.000000,0.023179,0.001181,-0.000000,-109.512100,-0.000260,0.000000
0.240000,0.004837,-109.512100,0.000000,-0.000000,-0.000000,0.021516,0.001096,-0.000000,-109.512100,-0.000260,0.000000
0.250000,0.012291,-109.601067,-0.000004,-0.000000,-0.000000,0.054673,0.002785,-0.000000,-109.601067,-0.000260,0.000000
0.260000,0.008194,-109.556580,0.000013,-0.000000,-0.000000,0.036449,0.001857,-0.000000,-109.556580,-0.000260,0.000000
0.270000,0.011169,-109.556580,0.000022,-0.000000,-0.000000,0.049684,0.002531,-0.000000,-109.556580,-0.000260,0.000000
0.280000,0.018242,-109.556580,-0.000013,-0.000000,-0.000000,0.081144,0.004134,-0.000000,-109.556580,-0.000260,0.000000
0.290000,0.023087,-109.556580,0.000004,-0.000000,-0.000000,0.102694,0.005231,-0.000000,-109.556580,-0.000260,0.000000
0.300000,0.005585,-109.556580,0.000000,-0.000000,-0.000000,0.024842,0.001266,-0.000000,-109.556580,-0.000260,0.000000
0.310000,0.001114,-109.556580,-0.000009,-0.000000,-0.000000,0.004955,0.000252,-0.000000,-109.556580,-0.000260,0.000000
0.320000,-0.005585,-109.556580,0.000009,-0.000000,-0.000000,-0.024842,-0.001266,-0.000000,-109.556580,-0.000260,0.000000
0.330000,0.011543,-109.601067,-0.000004,-0.000000,-0.000000,0.051347,0.002616,-0.000000,-109.601067,-0.000260,0.000000
0.340000,0.017502,-109.556580,0.000004,-0.000000,-0.000000,0.077852,0.003966,-0.000000,-109.556580,-0.000260,0.000000
0.350000,0.011917,-109.601067,-0.000022,-0.000000,-0.000000,0.053010,0.002700,-0.000000,-109.601067,-0.000260,0.000000
0.360000,0.003349,-109.601067,0.000013,-0.000000,-0.000000,0.014898,0.000759,-0.000000,-109.601067,-0.000260,0.000000
0.370000,-0.000000,-109.601067,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-109.601067,-0.000260,0.000000
0.380000,0.008934,-109.512100,-0.000009,-0.000000,-0.000000,0.039741,0.002024,-0.000000,-109.512100,-0.000251,0.000000
0.390000,-0.016754,-109.556580,0.000004,-0.000000,-0.000000,-0.074526,-0.003797,-0.000000,-109.556580,-0.000165,0.000000
0.400000,-0.035378,-109.601067,0.000000,-0.000000,-0.000000,-0.157367,-0.008017,-0.000000,-109.601067,-0.000087,0.000000
0.410000,-0.015266,-109.512100,0.000013,-0.000000,-0.000000,-0.067908,-0.003459,-0.000000,-109.512100,-0.000000,0.000000
0.420000,-0.020111,-109.601067,0.000013,-0.000000,-0.000000,-0.089459,-0.004557,-0.000000,-109.601067,0.000078,0.000000
0.430000,-0.017128,-109.601067,0.000009,-0.000000,-0.000000,-0.076189,-0.003881,-0.000000,-109.601067,0.000165,0.000000
0.440000,-0.014893,-109.512100,-0.000004,0.000000,0.000009,-0.066245,-0.003375,0.000087,-109.512100,0.000251,0.000000
0.450000,-0.036491,-109.556580,0.000009,0.000000,0.000009,-0.162322,-0.008269,0.000087,-109.556580,0.000330,0.000000
0.460000,-0.016014,-109.601067,-0.000004,0.000000,0.000009,-0.071234,-0.003629,0.000087,-109.601067,0.000416,0.000000
0.470000,0.006699,-109.601067,0.000000,0.000000,0.000009,0.029797,0.001518,0.000087,-109.601067,0.000494,0.000000
0.480000,-0.016014,-109.601067,0.000022,0.000000,0.000009,-0.071234,-0.003629,0.000087,-109.601067,0.000581,0.000000
0.490000,-0.018616,-109.601067,0.000013,0.000000,0.000009,-0.082807,-0.004218,0.000087,-109.601067,0.000668,0.000000
0.500000,-0.008194,-109.601067,-0.000017,0.000001,0.000017,-0.036449,-0.001857,0.000173,-109.601067,0.000746,0.000000
0.510000,-0.009308,-109.601067,-0.000004,0.000002,0.000052,-0.041403,-0.002109,0.000520,-109.601067,0.000833,0.000000
0.520000,-0.010429,-109.556580,-0.000004,0.000006,0.000156,-0.046392,-0.002363,0.001561,-109.556580,0.000911,0.000000
0.530000,-0.041336,-109.556580,0.000000,0.000014,0.000356,-0.183872,-0.009367,0.003556,-109.556580,0.000997,0.000000
0.540000,-0.020111,-109.556580,0.000013,0.000022,0.000555,-0.089459,-0.004557,0.005550,-109.556580,0.001084,0.000000
0.550000,-0.030907,-109.556580,0.000000,0.000027,0.000694,-0.137480,-0.007004,0.006938,-109.556580,0.001162,0.000000
0.560000,-0.045059,-109.556580,0.000009,0.000030,0.000772,-0.200433,-0.010211,0.007718,-109.556580,0.001249,0.000000
0.570000,-0.051392,-109.556580,0.000017,0.000033,0.000850,-0.228601,-0.011646,0.008499,-109.556580,0.001327,0.000000
0.580000,-0.042450,-109.601067,0.000009,0.000036,0.000919,-0.188827,-0.009619,0.009193,-109.601067,0.001414,0.000000
0.590000,-0.032394,-109.556580,0.000013,0.000038,0.000971,-0.144098,-0.007341,0.009713,-109.556580,0.001500,0.000000
0.600000,-0.031654,-109.645546,-0.000013,0.000040,0.001006,-0.140806,-0.007173,0.010060,-109.645546,0.001578,0.000000
0.610000,-0.040215,-109.601067,-0.000013,0.000042,0.001067,-0.178883,-0.009113,0.010667,-109.601067,0.001665,0.000000
