Time (sec),S:Load (lbs),S:HL1 (DIM),S:LVDT (in),S:Position (in),Ch:Position (mm),Ch:Load (N),Ch:Stress (MPa),Ch:Strain (mm/mm),Ch:HL1 (DIM),Set Point (),Cycles ()
0.110000,-0.005219,-242.109818,0.000194,-0.001312,-0.033336,-0.023213,-0.001183,-0.333361,-242.109818,-0.033536,0.000000
0.120000,0.011543,-241.976379,0.000190,-0.001312,-0.033336,0.051347,0.002616,-0.333361,-241.976379,-0.033536,0.000000
0.130000,0.004097,-242.109818,0.000181,-0.001312,-0.033336,0.018224,0.000928,-0.333361,-242.109818,-0.033536,0.000000
0.140000,-0.003357,-242.065338,0.000194,-0.001312,-0.033336,-0.014932,-0.000761,-0.333361,-242.065338,-0.033536,0.000000
0.150000,-0.001122,-242.020859,0.000194,-0.001312,-0.033336,-0.004989,-0.000254,-0.333361,-242.020859,-0.033536,0.000000
0.160000,0.000366,-242.065338,0.000172,-0.001312,-0.033336,0.001629,0.000083,-0.333361,-242.065338,-0.033536,0.000000
0.170000,0.006699,-242.065338,0.000194,-0.001312,-0.033336,0.029797,0.001518,-0.333361,-242.065338,-0.033536,0.000000
0.180000,0.006325,-242.109818,0.000185,-0.001312,-0.033336,0.028134,0.001433,-0.333361,-242.109818,-0.033536,0.000000
0.190000,0.002602,-242.065338,0.000181,-0.001312,-0.033336,0.011573,0.000590,-0.333361,-242.065338,-0.033536,0.000000
0.200000,0.008186,-242.109818,0.000185,-0.001312,-0.033336,0.036415,0.001855,-0.333361,-242.109818,-0.033536,0.000000
0.210000,0.006325,-242.020859,0.000168,-0.001312,-0.033336,0.028134,0.001433,-0.333361,-242.020859,-0.033536,0.000000
0.220000,0.002602,-242.065338,0.000198,-0.001312,-0.033336,0.011573,0.000590,-0.333361,-242.065338,-0.033536,0.000000
0.230000,-0.004097,-242.109818,0.000198,-0.001312,-0.033336,-0.018224,-0.000928,-0.333361,-242.109818,-0.033536,0.000000
0.240000,0.006699,-242.020859,0.000198,-0.001312,-0.033336,0.029797,0.001518,-0.333361,-242.020859,-0.033536,0.000000
0.250000,0.006699,-242.109818,0.000185,-0.001312,-0.033336,0.029797,0.001518,-0.333361,-242.109818,-0.033536,0.000000
0.260000,0.010422,-242.065338,0.000177,-0.001312,-0.033336,0.046358,0.002362,-0.333361,-242.065338,-0.033536,0.000000
0.270000,-0.006706,-241.976379,0.000168,-0.001312,-0.033336,-0.029831,-0.001520,-0.333361,-241.976379,-0.033536,0.000000
0.280000,-0.000374,-242.109818,0.000194,-0.001312,-0.033336,-0.001663,-0.000085,-0.333361,-242.109818,-0.033536,0.000000
0.290000,0.001488,-242.020859,0.000216,-0.001312,-0.033336,0.006618,0.000337,-0.333361,-242.020859,-0.033536,0.000000
0.300000,0.011917,-242.065338,0.000194,-0.001312,-0.033336,0.053010,0.002700,-0.333361,-242.065338,-0.033536,0.000000
0.310000,0.008560,-242.109818,0.000181,-0.001312,-0.033336,0.038078,0.001940,-0.333361,-242.109818,-0.033536,0.000000
0.320000,0.007446,-242.065338,0.000181,-0.001312,-0.033336,0.033123,0.001687,-0.333361,-242.065338,-0.033536,0.000000
0.330000,0.004463,-242.109818,0.000172,-0.001312,-0.033336,0.019853,0.001011,-0.333361,-242.109818,-0.033536,0.000000
0.340000,0.001862,-242.065338,0.000220,-0.001312,-0.033336,0.008281,0.000422,-0.333361,-242.065338,-0.033536,0.000000
0.350000,0.001114,-242.109818,0.000194,-0.001312,-0.033336,0.004955,0.000252,-0.333361,-242.109818,-0.033536,0.000000
0.360000,0.003723,-242.065338,0.000185,-0.001312,-0.033336,0.016561,0.000844,-0.333361,-242.065338,-0.033536,0.000000
0.370000,0.005585,-242.020859,0.000172,-0.001312,-0.033336,0.024842,0.001266,-0.333361,-242.020859,-0.033536,0.000000
0.380000,-0.000374,-242.065338,0.000177,-0.001312,-0.033336,-0.001663,-0.000085,-0.333361,-242.065338,-0.033536,0.000000
0.390000,0.007072,-242.109818,0.000203,-0.001312,-0.033336,0.031460,0.001603,-0.333361,-242.109818,-0.033449,0.000000
0.400000,0.009308,-242.065338,0.000194,-0.001312,-0.033336,0.041403,0.002109,-0.333361,-242.065338,-0.033371,0.000000
0.410000,0.007072,-242.109818,0.000194,-0.001312,-0.033336,0.031460,0.001603,-0.333361,-242.109818,-0.033284,0.000000
0.420000,0.007820,-242.020859,0.000190,-0.001312,-0.033336,0.034786,0.001772,-0.333361,-242.020859,-0.033197,0.000000
0.430000,0.004097,-242.065338,0.000181,-0.001312,-0.033336,0.018224,0.000928,-0.333361,-242.065338,-0.033119,0.000000
0.440000,-0.011543,-242.109818,0.000190,-0.001312,-0.033336,-0.051347,-0.002616,-0.333361,-242.109818,-0.033033,0.000000
0.450000,-0.004471,-242.020859,0.000185,-0.001312,-0.033336,-0.019887,-0.001013,-0.333361,-242.020859,-0.032955,0.000000
0.460000,0.034256,-242.154297,0.000185,-0.001312,-0.033336,0.152378,0.007763,-0.333361,-242.154297,-0.032868,0.000000
0.470000,0.029411,-242.020859,0.000207,-0.001312,-0.033319,0.130828,0.006665,-0.333188,-242.020859,-0.032781,0.000000
0.480000,0.006699,-242.109818,0.000185,-0.001310,-0.033275,0.029797,0.001518,-0.332754,-242.109818,-0.032703,0.000000
0.490000,0.020103,-242.065338,0.000181,-0.001307,-0.033206,0.089425,0.004556,-0.332061,-242.065338,-0.032616,0.000000
0.500000,0.021599,-242.154297,0.000185,-0.001304,-0.033111,0.096076,0.004894,-0.331107,-242.154297,-0.032538,0.000000
0.510000,0.010048,-242.109818,0.000216,-0.001299,-0.032998,0.044695,0.002277,-0.329979,-242.109818,-0.032452,0.000000
0.520000,0.016006,-242.065338,0.000185,-0.001295,-0.032885,0.071200,0.003627,-0.328852,-242.065338,-0.032365,0.000000
0.530000,-0.007820,-242.154297,0.000185,-0.001291,-0.032790,-0.034786,-0.001772,-0.327898,-242.154297,-0.032287,0.000000
0.540000,-0.008194,-242.065338,0.000172,-0.001288,-0.032720,-0.036449,-0.001857,-0.327204,-242.065338,-0.032200,0.000000
0.550000,-0.014900,-242.109818,0.000207,-0.001285,-0.032651,-0.066279,-0.003376,-0.326510,-242.109818,-0.032113,0.000000
0.560000,-0.023087,-242.109818,0.000185,-0.001283,-0.032582,-0.102694,-0.005231,-0.325817,-242.109818,-0.032035,0.000000
0.570000,-0.019363,-242.065338,0.000194,-0.001280,-0.032512,-0.086133,-0.004388,-0.325123,-242.065338,-0.031949,0.000000
0.580000,-0.014153,-242.109818,0.000185,-0.001278,-0.032452,-0.062954,-0.003207,-0.324516,-242.109818,-0.031871,0.000000
0.590000,-0.003723,-242.065338,0.000185,-0.001275,-0.032382,-0.016561,-0.000844,-0.323822,-242.065338,-0.031784,0.000000
0.600000,0.007072,-242.154297,0.000190,-0.001272,-0.032304,0.031460,0.001603,-0.323041,-242.154297,-0.031697,0.000000
0.610000,0.011543,-242.109818,0.000185,-0.001269,-0.032243,0.051347,0.002616,-0.322434,-242.109818,-0.031619,0.000000
0.620000,0.010422,-242.065338,0.000185,-0.001267,-0.032183,0.046358,0.002362,-0.321828,-242.065338,-0.031532,0.000000
0.630000,0.007072,-242.154297,0.000172,-0.001264,-0.032113,0.031460,0.001603,-0.321134,-242.154297,-0.031454,0.000000
0.640000,0.019730,-242.065338,0.000185,-0.001261,-0.032027,0.087762,0.004471,-0.320266,-242.065338,-0.031368,0.000000
0.650000,0.028671,-242.154297,0.000190,-0.001257,-0.031940,0.127536,0.006497,-0.319399,-242.154297,-0.031281,0.000000
0.660000,0.023460,-242.109818,0.000177,-0.001254,-0.031853,0.104357,0.005316,-0.318532,-242.109818,-0.031203,0.000000
0.670000,0.024574,-242.109818,0.000181,-0.001251,-0.031784,0.109312,0.005569,-0.317838,-242.109818,-0.031116,0.000000
0.680000,0.019363,-242.065338,0.000194,-0.001249,-0.031714,0.086133,0.004388,-0.317144,-242.065338,-0.031038,0.000000
0.690000,0.017868,-242.065338,0.000185,-0.001246,-0.031654,0.079481,0.004049,-0.316537,-242.065338,-0.030951,0.000000
0.700000,0.009682,-242.020859,0.000185,-0.001243,-0.031576,0.043066,0.002194,-0.315757,-242.020859,-0.030865,0.000000
0.710000,0.011543,-242.198776,0.000190,-0.001240,-0.031498,0.051347,0.002616,-0.314976,-242.198776,-0.030787,0.000000
0.720000,0.016006,-242.065338,0.000160,-0.001238,-0.031437,0.071200,0.003627,-0.314369,-242.065338,-0.030700,0.000000
0.730000,0.011543,-242.154297,0.000168,-0.001236,-0.031385,0.051347,0.002616,-0.313849,-242.154297,-0.030622,0.000000
0.740000,0.004097,-242.065338,0.000172,-0.001232,-0.031298,0.018224,0.000928,-0.312982,-242.065338,-0.030535,0.000000
0.750000,-0.001495,-242.154297,0.000203,-0.001230,-0.031246,-0.006652,-0.000339,-0.312461,-242.154297,-0.030448,0.000000
0.760000,0.003349,-242.154297,0.000194,-0.001229,-0.031220,0.014898,0.000759,-0.312201,-242.154297,-0.030370,0.000000
0.770000,0.006699,-242.065338,0.000177,-0.001229,-0.031220,0.029797,0.001518,-0.312201,-242.065338,-0.030284,0.000000
0.780000,0.017502,-242.154297,0.000211,-0.001227,-0.031177,0.077852,0.003966,-0.311768,-242.154297,-0.030205,0.000000
0.790000,0.023087,-242.020859,0.000190,-0.001223,-0.031073,0.102694,0.005231,-0.310727,-242.020859,-0.030119,0.000000
0.800000,0.035744,-242.198776,0.000190,-0.001219,-0.030960,0.158996,0.008100,-0.309600,-242.198776,-0.030032,0.000000
0.810000,0.030533,-242.065338,0.000181,-0.001215,-0.030856,0.135817,0.006919,-0.308559,-242.065338,-0.029954,0.000000
0.820000,0.030907,-242.109818,0.000181,-0.001211,-0.030761,0.137480,0.007004,-0.307605,-242.109818,-0.029867,0.000000
0.830000,0.038353,-242.198776,0.000194,-0.001208,-0.030691,0.170603,0.008691,-0.306911,-242.198776,-0.029789,0.000000
0.840000,0.050270,-242.065338,0.000190,-0.001205,-0.030613,0.223612,0.011391,-0.306131,-242.065338,-0.029702,0.000000
0.850000,0.049896,-242.109818,0.000203,-0.001202,-0.030535,0.221950,0.011307,-0.305350,-242.109818,-0.029616,0.000000
0.860000,0.038353,-242.154297,0.000194,-0.001199,-0.030457,0.170603,0.008691,-0.304570,-242.154297,-0.029538,0.000000
0.870000,0.036865,-242.020859,0.000181,-0.001195,-0.030344,0.163985,0.008354,-0.303442,-242.020859,-0.029451,0.000000
0.880000,0.039841,-242.154297,0.000190,-0.001189,-0.030197,0.177220,0.009028,-0.301968,-242.154297,-0.029373,0.000000
0.890000,0.036865,-242.065338,0.000185,-0.001184,-0.030075,0.163985,0.008354,-0.300754,-242.065338,-0.029286,0.000000
0.900000,0.014893,-242.109818,0.000190,-0.001182,-0.030015,0.066245,0.003375,-0.300147,-242.109818,-0.029199,0.000000
0.910000,0.018990,-242.154297,0.000185,-0.001180,-0.029963,0.084470,0.004303,-0.299626,-242.154297,-0.029121,0.000000
0.920000,0.029411,-242.109818,0.000194,-0.001176,-0.029876,0.130828,0.006665,-0.298759,-242.109818,-0.029035,0.000000
0.930000,0.030159,-242.109818,0.000203,-0.001173,-0.029807,0.134154,0.006834,-0.298065,-242.109818,-0.028948,0.000000
0.940000,0.037231,-242.065338,0.000185,-0.001171,-0.029737,0.165614,0.008437,-0.297372,-242.065338,-0.028870,0.000000
0.950000,0.022713,-242.154297,0.000185,-0.001168,-0.029659,0.101031,0.005147,-0.296591,-242.154297,-0.028783,0.000000
0.960000,-0.002609,-242.198776,0.000181,-0.001165,-0.029590,-0.011607,-0.000591,-0.295897,-242.198776,-0.028705,0.000000
0.970000,0.015640,-242.154297,0.000177,-0.001162,-0.029512,0.069571,0.003544,-0.295117,-242.154297,-0.028618,0.000000
0.980000,0.016006,-242.109818,0.000194,-0.001158,-0.029425,0.071200,0.003627,-0.294250,-242.109818,-0.028532,0.000000
0.990000,0.014519,-242.109818,0.000168,-0.001155,-0.029347,0.064583,0.003290,-0.293469,-242.109818,-0.028454,0.000000
1.000000,0.024574,-242.154297,0.000203,-0.001152,-0.029260,0.109312,0.005569,-0.292602,-242.154297,-0.028367,0.000000
1.010000,0.020103,-242.109818,0.000211,-0.001148,-0.029156,0.089425,0.004556,-0.291561,-242.109818,-0.028289,0.000000
1.020000,0.018242,-242.109818,0.000194,-0.001145,-0.029095,0.081144,0.004134,-0.290954,-242.109818,-0.028202,0.000000
1.030000,0.021965,-242.154297,0.000190,-0.001143,-0.029026,0.097705,0.004977,-0.290261,-242.154297,-0.028115,0.000000
1.040000,0.025688,-242.065338,0.000185,-0.001141,-0.028974,0.114267,0.005821,-0.289740,-242.065338,-0.028037,0.000000
1.050000,0.015640,-242.154297,0.000194,-0.001138,-0.028905,0.069571,0.003544,-0.289046,-242.154297,-0.027951,0.000000
1.060000,0.017502,-242.109818,0.000177,-0.001135,-0.028818,0.077852,0.003966,-0.288179,-242.109818,-0.027873,0.000000
1.070000,0.028297,-242.065338,0.000190,-0.001130,-0.028714,0.125873,0.006412,-0.287138,-242.065338,-0.027786,0.000000
1.080000,0.023827,-242.198776,0.000190,-0.001126,-0.028610,0.105986,0.005399,-0.286098,-242.198776,-0.027699,0.000000
1.090000,0.036118,-242.154297,0.000181,-0.001123,-0.028514,0.160659,0.008184,-0.285144,-242.154297,-0.027621,0.000000
1.100000,0.040215,-242.065338,0.000190,-0.001119,-0.028410,0.178883,0.009113,-0.284103,-242.065338,-0.027534,0.000000
1.110000,0.022339,-242.198776,0.000172,-0.001115,-0.028315,0.099368,0.005062,-0.283149,-242.198776,-0.027456,0.000000
1.120000,0.030907,-242.154297,0.000181,-0.001112,-0.028237,0.137480,0.007004,-0.282369,-242.154297,-0.027370,0.000000
1.130000,0.033142,-242.198776,0.000220,-0.001110,-0.028194,0.147423,0.007510,-0.281935,-242.198776,-0.027283,0.000000
1.140000,0.037231,-242.154297,0.000198,-0.001108,-0.028150,0.165614,0.008437,-0.281502,-242.154297,-0.027205,0.000000
1.150000,0.039093,-242.109818,0.000185,-0.001106,-0.028098,0.173894,0.008859,-0.280981,-242.109818,-0.027118,0.000000
1.160000,0.032021,-242.109818,0.000181,-0.001105,-0.028055,0.142435,0.007256,-0.280548,-242.109818,-0.027040,0.000000
1.170000,0.022713,-242.109818,0.000181,-0.001103,-0.028029,0.101031,0.005147,-0.280287,-242.109818,-0.026953,0.000000
1.180000,0.021225,-242.109818,0.000190,-0.001102,-0.027985,0.094413,0.004810,-0.279854,-242.109818,-0.026867,0.000000
1.190000,0.026436,-242.154297,0.000168,-0.001099,-0.027907,0.117593,0.005990,-0.279073,-242.154297,-0.026789,0.000000
1.200000,0.032768,-242.154297,0.000194,-0.001095,-0.027812,0.145760,0.007425,-0.278119,-242.154297,-0.026702,0.000000
1.210000,0.030159,-242.154297,0.000198,-0.001091,-0.027717,0.134154,0.006834,-0.277165,-242.154297,-0.026624,0.000000
1.220000,0.040588,-242.109818,0.000185,-0.001088,-0.027630,0.180546,0.009197,-0.276298,-242.109818,-0.026537,0.000000
1.230000,0.037231,-242.198776,0.000194,-0.001085,-0.027552,0.165614,0.008437,-0.275518,-242.198776,-0.026450,0.000000
