Iteration,Index,Observed Target Value,Predicted Target Value,Uncertainty,Max Elastic Modulus in Dataset,Stopping Reason
1,0,81.74085575257114,211.50864,3.0517578e-05,296.35081017123304,Continuing
2,10,95.58773206251,176.90346,57.385212,296.35081017123304,Continuing
3,42,179.2410423946837,164.67801,57.40569,296.35081017123304,Continuing
4,53,228.310761552046,194.73666,24.148132,296.35081017123304,Continuing
5,71,270.69323356331364,206.75845,19.788713,296.35081017123304,Continuing
6,70,172.0732296612731,238.6826,36.301697,296.35081017123304,Continuing
7,68,65.48719407925006,191.56985,43.609352,296.35081017123304,Continuing
8,8,242.7128680778461,186.58421,49.989597,296.35081017123304,Continuing
9,9,233.7243724057668,225.02518,34.825497,296.35081017123304,Continuing
10,72,189.441220061326,204.67978,41.606842,296.35081017123304,Continuing
11,49,242.91509227554656,213.29216,14.476429,296.35081017123304,Continuing
12,45,224.5706110108938,223.65674,24.513796,296.35081017123304,Continuing
13,47,188.5569729101656,231.69681,14.413534,296.35081017123304,Continuing
14,46,242.41091008794928,223.20816,16.56246,296.35081017123304,Continuing
15,52,231.07458974395303,222.6296,20.97051,296.35081017123304,Continuing
16,50,174.66437205644556,224.12837,13.599773,296.35081017123304,Continuing
17,57,296.35081017123304,205.22592,17.983362,296.35081017123304,Max Elastic Modulus reached
