Iteration,Index,Observed Target Value,Predicted Target Value,Uncertainty,Max Elastic Modulus in Dataset,Stopping Reason
1,72,189.441220061326,480.3078,94.044044,296.35081017123304,Continuing
2,0,81.74085575257114,244.15775,31.09216,296.35081017123304,Continuing
3,60,272.2240045816517,197.6284,11.338829,296.35081017123304,Continuing
4,41,220.5104016857166,244.33524,37.296616,296.35081017123304,Continuing
5,61,201.80400290446065,252.04042,23.453617,296.35081017123304,Continuing
6,35,207.09310351510177,203.94215,38.63995,296.35081017123304,Continuing
7,69,110.69482106635698,204.74329,28.6607,296.35081017123304,Continuing
8,43,178.97379271834268,214.04544,23.676834,296.35081017123304,Continuing
9,59,219.61643412334288,215.10251,24.449226,296.35081017123304,Continuing
10,52,231.07458974395303,211.80408,30.27832,296.35081017123304,Continuing
11,45,224.5706110108938,225.56157,27.19019,296.35081017123304,Continuing
12,46,242.41091008794928,212.8566,24.791159,296.35081017123304,Continuing
13,49,242.91509227554656,223.3872,24.995481,296.35081017123304,Continuing
14,28,147.00005295683096,191.85292,25.519825,296.35081017123304,Continuing
15,55,168.33383829683325,204.86739,23.79399,296.35081017123304,Continuing
16,70,172.0732296612731,182.20256,22.714632,296.35081017123304,Continuing
17,53,228.310761552046,159.96262,30.116047,296.35081017123304,Continuing
18,56,175.8319549576918,173.7072,18.04356,296.35081017123304,Continuing
19,42,179.2410423946837,159.32945,19.917707,296.35081017123304,Continuing
20,63,228.4671903908735,158.93324,16.16501,296.35081017123304,Continuing
21,62,277.3861208337041,175.81401,17.898722,296.35081017123304,Continuing
22,54,197.8404462303588,189.59882,20.088856,296.35081017123304,Continuing
23,37,152.72295816440803,181.44797,19.85668,296.35081017123304,Continuing
24,40,162.77817832797786,181.65288,20.940569,296.35081017123304,Continuing
25,44,159.30709474405634,178.38034,18.118683,296.35081017123304,Continuing
26,6,204.17680289774336,115.5512,41.007027,296.35081017123304,Continuing
27,7,117.40631603510326,171.53847,40.724136,296.35081017123304,Continuing
28,18,74.82276309333224,128.41577,28.47104,296.35081017123304,Continuing
29,38,182.9546167355371,144.76955,15.924947,296.35081017123304,Continuing
30,57,296.35081017123304,144.40648,15.790902,296.35081017123304,Max Elastic Modulus reached
