Iteration,Index,Observed Target Value,Predicted Target Value,Uncertainty,Max Elastic Modulus in Dataset,Stopping Reason
1,40,162.77817832797786,33.86506679605323,26.0680539646332,296.35081017123304,Continuing
2,63,228.4671903908735,67.69881848960597,97.86957995624722,296.35081017123304,Continuing
3,62,277.3861208337041,219.4767554397012,47.169856019964406,296.35081017123304,Continuing
4,56,175.8319549576918,168.61067128581126,156.0810253691877,296.35081017123304,Continuing
5,7,117.40631603510326,230.46547332895585,46.921898205204144,296.35081017123304,Continuing
6,38,182.9546167355371,232.55297704079854,30.36856781466585,296.35081017123304,Continuing
7,39,140.76871335709305,154.17663331598482,54.633570174743795,296.35081017123304,Continuing
8,41,220.5104016857166,52.1808360472115,142.3405387093806,296.35081017123304,Continuing
9,44,159.30709474405634,197.79724022989373,127.3620608384805,296.35081017123304,Continuing
10,37,152.72295816440803,199.1976967841282,28.72612342585984,296.35081017123304,Continuing
11,35,207.09310351510177,179.28522974299034,37.763553183787984,296.35081017123304,Continuing
12,28,147.00005295683096,171.48773530714425,18.50580676620735,296.35081017123304,Continuing
13,61,201.80400290446065,158.49405091296182,36.31648800620366,296.35081017123304,Continuing
14,52,231.07458974395303,87.43957590130572,82.85559986764028,296.35081017123304,Continuing
15,45,224.5706110108938,220.0927521488927,37.45774385706064,296.35081017123304,Continuing
16,46,242.41091008794928,223.48212856777513,31.798004073376415,296.35081017123304,Continuing
17,49,242.91509227554656,225.71953798571826,29.81569159801847,296.35081017123304,Continuing
18,43,178.97379271834268,113.14345812131046,112.26075372445747,296.35081017123304,Continuing
19,50,174.66437205644556,166.49471081571414,34.835380065263706,296.35081017123304,Continuing
20,51,181.925661105008,171.44116522381023,29.386999545060878,296.35081017123304,Continuing
21,54,197.8404462303588,166.51185081138806,36.00632505576099,296.35081017123304,Continuing
22,55,168.33383829683325,191.7954866516891,34.332727347650795,296.35081017123304,Continuing
23,42,179.2410423946837,168.616913826806,33.43714009294441,296.35081017123304,Continuing
24,60,272.2240045816517,109.8756331639687,77.49589875682295,296.35081017123304,Continuing
25,58,211.5086541241532,230.27471756979594,38.74807119523598,296.35081017123304,Continuing
26,59,219.61643412334288,216.69744574570336,32.718676566130235,296.35081017123304,Continuing
27,53,228.310761552046,171.06257380826582,57.97142037221008,296.35081017123304,Continuing
28,57,296.35081017123304,203.56773608384174,33.51029146957532,296.35081017123304,Max Elastic Modulus reached
