Iteration,Index,Observed Target Value,Predicted Target Value,Uncertainty,Max Elastic Modulus in Dataset,Stopping Reason
1,69,110.69482106635698,453.9495,85.3687,296.35081017123304,Continuing
2,53,228.310761552046,241.33075,15.185102,296.35081017123304,Continuing
3,59,219.61643412334288,209.25246,10.814212,296.35081017123304,Continuing
4,8,242.7128680778461,207.38525,26.64467,296.35081017123304,Continuing
5,9,233.7243724057668,250.58957,37.70572,296.35081017123304,Continuing
6,60,272.2240045816517,203.58379,20.571493,296.35081017123304,Continuing
7,61,201.80400290446065,304.7824,28.332962,296.35081017123304,Continuing
8,52,231.07458974395303,251.53293,25.527163,296.35081017123304,Continuing
9,2,66.30151481091211,234.13116,66.81553,296.35081017123304,Continuing
10,45,224.5706110108938,232.69803,24.392975,296.35081017123304,Continuing
11,46,242.41091008794928,209.69221,19.987516,296.35081017123304,Continuing
12,49,242.91509227554656,217.47987,20.311918,296.35081017123304,Continuing
13,6,204.17680289774336,190.60481,23.628567,296.35081017123304,Continuing
14,7,117.40631603510326,199.05591,22.273773,296.35081017123304,Continuing
15,56,175.8319549576918,183.9344,18.871979,296.35081017123304,Continuing
16,43,178.97379271834268,151.68971,51.144917,296.35081017123304,Continuing
17,55,168.33383829683325,183.42242,19.152723,296.35081017123304,Continuing
18,41,220.5104016857166,156.7955,29.037228,296.35081017123304,Continuing
19,42,179.2410423946837,171.51833,25.854141,296.35081017123304,Continuing
20,54,197.8404462303588,165.13019,18.170353,296.35081017123304,Continuing
21,63,228.4671903908735,161.63377,16.62343,296.35081017123304,Continuing
22,62,277.3861208337041,179.42001,18.98674,296.35081017123304,Continuing
23,57,296.35081017123304,158.39256,17.054693,296.35081017123304,Max Elastic Modulus reached
