Iteration,Index,Observed Target Value,Predicted Target Value,Uncertainty,Max Elastic Modulus in Dataset,Stopping Reason
1,72,189.441220061326,73.974915,14.925372,296.35081017123304,Continuing
2,71,270.69323356331364,829.5108,64.17319,296.35081017123304,Continuing
3,53,228.310761552046,370.67783,79.88067,296.35081017123304,Continuing
4,8,242.7128680778461,201.6714,25.854078,296.35081017123304,Continuing
5,9,233.7243724057668,250.43562,37.31561,296.35081017123304,Continuing
6,54,197.8404462303588,239.02835,42.00199,296.35081017123304,Continuing
7,58,211.5086541241532,185.12634,46.403027,296.35081017123304,Continuing
8,59,219.61643412334288,196.79889,38.328724,296.35081017123304,Continuing
9,55,168.33383829683325,197.77339,33.619,296.35081017123304,Continuing
10,60,272.2240045816517,189.21483,29.419872,296.35081017123304,Continuing
11,57,296.35081017123304,217.28053,27.347363,296.35081017123304,Max Elastic Modulus reached
