Iteration,Index,Observed Target Value,Predicted Target Value,Uncertainty,Max Elastic Modulus in Dataset,Stopping Reason
1,0,81.74085575257114,42.73624036981699,0.0,296.35081017123304,Continuing
2,1,71.68894182884907,72.37974806070982,39.0046153827544,296.35081017123304,Continuing
3,2,66.30151481091211,72.58247742383239,39.0046153827544,296.35081017123304,Continuing
4,8,242.7128680778461,72.37499752910054,39.0046153827544,296.35081017123304,Continuing
5,9,233.7243724057668,184.3512442542691,199.97662770802938,296.35081017123304,Continuing
6,71,270.69323356331364,221.76203338225784,199.97662770802938,296.35081017123304,Continuing
7,68,65.48719407925006,159.98386554698223,227.9569931934969,296.35081017123304,Continuing
8,70,172.0732296612731,219.39454429353745,227.9569931934969,296.35081017123304,Continuing
9,47,188.5569729101656,225.6275890921176,192.33652216506226,296.35081017123304,Continuing
10,40,162.77817832797786,183.03733151467281,206.34358716953517,296.35081017123304,Continuing
11,53,228.310761552046,238.42087760143696,82.13626065314804,296.35081017123304,Continuing
12,7,117.40631603510326,152.4292660223169,195.4823798719897,296.35081017123304,Continuing
13,72,189.441220061326,181.246116000523,107.91505523533579,296.35081017123304,Continuing
14,54,197.8404462303588,194.20931438532583,76.36925313327677,296.35081017123304,Continuing
15,48,171.00469374345903,203.43061509468126,54.15589516768051,296.35081017123304,Continuing
16,60,272.2240045816517,189.80321936738164,35.06226790238094,296.35081017123304,Continuing
17,58,211.5086541241532,238.09573211605505,89.51779139372161,296.35081017123304,Continuing
18,57,296.35081017123304,212.20153306795783,101.21931083819265,296.35081017123304,Max Elastic Modulus reached
