Iteration,Index,Observed Target Value,Predicted Target Value,Uncertainty,Max Elastic Modulus in Dataset,Stopping Reason
1,0,81.74085575257114,39.585606,3.8146973e-06,296.35081017123304,Continuing
2,1,71.68894182884907,77.52487,12.6464205,296.35081017123304,Continuing
3,10,95.58773206251,53.702774,18.601997,296.35081017123304,Continuing
4,24,98.05789122606568,89.672356,14.498086,296.35081017123304,Continuing
5,42,179.2410423946837,92.59059,14.721345,296.35081017123304,Continuing
6,44,159.30709474405634,121.69069,55.875286,296.35081017123304,Continuing
7,43,178.97379271834268,141.3654,41.18848,296.35081017123304,Continuing
8,56,175.8319549576918,156.6147,19.144203,296.35081017123304,Continuing
9,60,272.2240045816517,160.9436,20.562012,296.35081017123304,Continuing
10,53,228.310761552046,242.1674,44.128407,296.35081017123304,Continuing
11,58,211.5086541241532,247.49474,34.611668,296.35081017123304,Continuing
12,59,219.61643412334288,223.84406,26.4224,296.35081017123304,Continuing
13,57,296.35081017123304,218.58656,11.602829,296.35081017123304,Max Elastic Modulus reached
