Iteration,Index,Observed Target Value,Predicted Target Value,Uncertainty,Max Elastic Modulus in Dataset,Stopping Reason
1,59,219.61643412334288,0.0014660099133132108,211.508656853224,296.35081017123304,Continuing
2,0,81.74085575257114,0.0,215.60065934709095,296.35081017123304,Continuing
3,70,172.0732296612731,0.0017392183310104938,163.1089415187572,296.35081017123304,Continuing
4,42,179.2410423946837,91.28254637948916,130.83536654309265,296.35081017123304,Continuing
5,71,270.69323356331364,133.56598504693704,59.66153664685071,296.35081017123304,Continuing
6,53,228.310761552046,242.80104937833903,55.57447902959861,296.35081017123304,Continuing
7,69,110.69482106635698,162.49616998658007,61.432563813727235,296.35081017123304,Continuing
8,17,106.8193434000782,96.49866981105959,70.5670312653815,296.35081017123304,Continuing
9,47,188.5569729101656,222.51254789608538,33.32810370983192,296.35081017123304,Continuing
10,54,197.8404462303588,196.5354866229086,27.85917376224317,296.35081017123304,Continuing
11,68,65.48719407925006,190.65000439028336,24.170949940690512,296.35081017123304,Continuing
12,52,231.07458974395303,194.71472607360397,50.15906304855103,296.35081017123304,Continuing
13,57,296.35081017123304,204.0552695698043,44.75637934769245,296.35081017123304,Max Elastic Modulus reached
